[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Mn (all spectra): 3535 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 27000
Query NIST Bibliographic Databases for
Mn (new window)
Mn Energy Levels
Mn Line Wavelengths and Classification
Mn Transition Probabilities
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |                    Ritz    |   Rel. |    Aki    | Acc. |          Ei           Ek          |             Lower level             |              Upper level              |  gi   gk  |   Type|         TP  |           Line  |
          |                 Wavelength |                 Wavelength |   Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-------------------------------------|---------------------------------------|           |       |        Ref. |           Ref.  |
          |                  Air (nm)  |                  Air (nm)  |   (?)  |           |      |                                   | Conf.                | Term  | J    | Conf.                  | Term  | J    |           |       |             |                 |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                295.6002    |                295.60048   |     80 | 8.e+04    | D    |    32857.27     -     66676.833   | 3d5.(4D).4s          | b 5D  | 3    | 3d5.(4P).4p            | z 5D* | 2    |   7 - 5   |       |       T7259 |           L562  |
Mn II     |                295.6170    |                295.61691   |    100 |           |      |    32859.15     -     66676.833   | 3d5.(4D).4s          | b 5D  | 2    | 3d5.(4P).4p            | z 5D* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                295.6762    |                295.6767    |      5 |           |      |    52379.41     -     86190.26    | 3d5.(2F).4s          | d 3F  | 2    | 3d5.(4F).4p            | v 3D* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                295.6977    |                295.69830   |     50 |           |      |    32836.74     -     66645.116   | 3d5.(4D).4s          | b 5D  | 1    | 3d5.(4P).4p            | z 5D* | 1    |   3 - 3   |       |             |           L562  |
Mn II     |                295.7394    |                295.7359    |    10i |           |      |    81147.76     -    114951.84    | 3d5.(a 2D).4p        | x 3P* | 2    | 3d5.(6S).7d            | 5D    | 2    |   5 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                295.782     |                295.7838    |      0 |           |      |    53781.735    -     87580.34    | 3d6                  | e 3F  | 3    | 3d5.(a 2G).4p          | u 3F* | 4    |   7 - 9   |       |             |           L562  |
Mn II     |                295.7920    |                295.7921    |      1 |           |      |    83375.80     -    117173.45    | 3d4.(5D).4s.4p.(3P*) | y 7P* | 3    | 3d5.(6S).7g            | 7G    |      |   7 -     |       |             |           L562  |
Mn II     |                295.8064    |                295.8068    |     40 | 4.0e+07   | D    |    52653.327    -     86449.30    | 3d5.(2G).4s          | b 1G  | 4    | 3d5.(4F).4p            | 3F*   | 4    |   9 - 9   |       |         c88 |           L562  |
Mn II     |                295.8715    |                295.87176   |     50 |           |      |    32836.74     -     66625.296   | 3d5.(4D).4s          | b 5D  | 1    | 3d5.(4P).4p            | z 5D* | 0    |   3 - 1   |       |             |           L562  |
Mn II     |                295.8942    |                295.8931    |   100* |           |      |    36364.64     -     70150.76    | 3d5.(4P).4s          | b 3P  | 1    | 3d5.(4D).4p            | y 5F* | 1    |   3 - 3   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                295.8942    |                295.89391   |   100* | 7.7e+05   | C    |    32857.27     -     66643.296   | 3d5.(4D).4s          | b 5D  | 3    | 3d5.(4G).4p            | z 5F* | 4    |   7 - 9   |       |       T7259 |           L562  |
Mn II     |                295.8942    |                295.89444   |   100* | 2.4e+07   | C+   |    32859.15     -     66645.116   | 3d5.(4D).4s          | b 5D  | 2    | 3d5.(4P).4p            | z 5D* | 1    |   5 - 3   |       |       T7259 |           L562  |
Mn II     |                295.9940    |                295.9947    |     20 |           |      |    53805.822    -     87580.34    | 3d6                  | e 3F  | 4    | 3d5.(a 2G).4p          | u 3F* | 4    |   9 - 9   |       |             |           L562  |
Mn II     |                296.0345    |                296.0343    |     50 |           |      |    44315.26     -     78085.26    | 3d5.(2I).4s          | b 1I  | 6    | 3d5.(2I).4p            | z 3I* | 5    |  13 - 11  |       |             |           L562  |
Mn II     |                296.116     |                296.11715   |      1 |           |      |    33248.66     -     67009.217   | 3d5.(4G).4s          | a 3G  | 4    | 3d5.(4P).4p            | z 5D* | 3    |   9 - 7   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                296.1204    |                296.1212    |      5 |           |      |    55759.322    -     89519.42    | 3d5.(2F).4s          | c 1F  | 3    | 3d5.(b 2F).4p          | t 3F* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                296.1689    |                296.16907   |    100 | 5.6e+06   | C+   |    32787.90     -     66542.539   | 3d5.(4D).4s          | b 5D  | 4    | 3d5.(4G).4p            | z 5F* | 5    |   9 - 11  |       |       T7259 |           L562  |
Mn II     |                296.363     |                296.3646    |      0 |           |      |    55697.014    -     89429.38    | 3d4.4s2              | c 5D  | 4    | 3d5.(6S).5p            | v 5P* | 3    |   9 - 7   |       |             |           L562  |
Mn II     |                296.441     |                296.4420    |      1 |           |      |    55116.333    -     88839.90    | 3d4.4s2              | c 5D  | 2    | 3d5.(6S).5p            | v 5P* | 1    |   5 - 3   |       |             |           L562  |
Mn II     |                296.4509    |                296.4484    |    15* |           |      |    30796.06     -     64518.89    | 3d6                  | a 3H  | 4    | 3d5.(4G).4p            | z 5G* | 5    |   9 - 11  |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                296.4509    |                296.4510    |    15* |           |      |    36428.22     -     70150.76    | 3d5.(4P).4s          | b 3P  | 0    | 3d5.(4D).4p            | y 5F* | 1    |   1 - 3   |       |             |           L562  |
Mn II     |                296.5795    |                296.5812    |      5 |           |      |    55371.693    -     89079.43    | 3d4.4s2              | c 5D  | 3    | 3d5.(6S).5p            | v 5P* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                296.5954    |                296.5929    |    40* |           |      |    48436.05     -     82142.46    | 3d5.(2H).4s          | b 3H  | 6    | 3d5.(4F).4p            | y 5G* | 6    |  13 - 13  |       |             |           L562  |
Mn II     |                296.5954    |                296.5960    |    40* | 7.e+07    | D    |    55759.322    -     89465.38    | 3d5.(2F).4s          | c 1F  | 3    | 3d5.(b 2F).4p          | x 1G* | 4    |   7 - 9   |       |         c88 |           L562  |
Mn II     |                296.8037    |                296.8044    |      2 |           |      |    52379.41     -     86061.80    | 3d5.(2F).4s          | d 3F  | 2    | 3d5.(a 2F).4p          | y 1F* | 3    |   5 - 7   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                296.814     |                296.8151    |      2 |           |      |    48436.05     -     82117.22    | 3d5.(2H).4s          | b 3H  | 6    | 3d5.(4F).4p            | y 5G* | 5    |  13 - 11  |       |             |           L562  |
Mn II     |                296.8415    |                296.8429    |      1 |           |      |    52383.78     -     86061.80    | 3d5.(2F).4s          | d 3F  | 4    | 3d5.(a 2F).4p          | y 1F* | 3    |   9 - 7   |       |             |           L562  |
Mn II     |                296.861     |                296.8605    |      0 |           |      |    48317.83     -     81993.85    | 3d5.(2H).4s          | b 3H  | 4    | 3d5.(4F).4p            | x 5F* | 4    |   9 - 9   |       |             |           L562  |
Mn II     |                296.995     |                296.9950    |      0 |           |      |    48333.08     -     81993.85    | 3d5.(2H).4s          | b 3H  | 5    | 3d5.(4F).4p            | x 5F* | 4    |  11 - 9   |       |             |           L562  |
Mn II     |                297.0835    |                297.08313   |      2 |           |      |    33278.73     -     66929.517   | 3d5.(4G).4s          | a 3G  | 3    | 3d5.(4P).4p            | z 5S* | 2    |   7 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                297.0956    |                297.0963    |     10 |           |      |    52653.327    -     86302.62    | 3d5.(2G).4s          | b 1G  | 4    | 3d5.(4F).4p            | v 3D* | 3    |   9 - 7   |       |             |           L562  |
Mn II     |                297.1365    |                297.1366    |      5 |           |      |    49291.36     -     82936.09    | 3d6                  | b 1F  | 3    | 3d5.(a 2F).4p          | w 3F* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                297.2623    |                297.2624    |     40 |           |      |    44315.26     -     77945.75    | 3d5.(2I).4s          | b 1I  | 6    | 3d5.(2I).4p            | z 3K* | 7    |  13 - 15  |       |             |           L562  |
Mn II     |                297.323     |                297.3229    |      1 |           |      |    67865.945    -    101489.60    | 3d5.(4G).4p          | z 3F* | 4    | 3d5.(4G).5s            | e 5G  | 5    |   9 - 11  |       |             |           L562  |
Mn II     |                297.3308    |                297.33075   |     20 |           |      |    33278.73     -     66901.494   | 3d5.(4G).4s          | a 3G  | 3    | 3d5.(4G).4p            | z 5F* | 2    |   7 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                297.3917    |                297.3912    |      5 |           |      |    52373.269    -     85989.20    | 3d5.(2F).4s          | d 3F  | 3    | 3d5.(4F).4p            | 3F*   | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                297.4440    |                297.4455    |      5 |           |      |    52379.41     -     85989.20    | 3d5.(2F).4s          | d 3F  | 2    | 3d5.(4F).4p            | 3F*   | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                297.4795    |                297.4811    |      5 |           |      |    49465.15     -     83070.92    | 3d5.(2G).4s          | c 3G  | 3    | 3d5.(a 2F).4p          | w 3D* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                297.6405    |                297.63990   |     20 |           |      |    39808.492    -     73396.334   | 3d5.(4D).4s          | b 3D  | 3    | 3d5.(4D).4p            | y 3D* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                297.6477    |                297.64779   |    150 | 6.e+07    | D    |    39808.492    -     73395.444   | 3d5.(4D).4s          | b 3D  | 3    | 3d5.(4D).4p            | y 3D* | 3    |   7 - 7   |       |         c88 |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                297.6865    |                297.68659   |    100 | 4.7e+07   | D    |    39813.76     -     73396.334   | 3d5.(4D).4s          | b 3D  | 2    | 3d5.(4D).4p            | y 3D* | 2    |   5 - 5   |       |         c88 |           L562  |
Mn II     |                297.7147    |                297.7145    |      1 |           |      |    52373.269    -     85952.69    | 3d5.(2F).4s          | d 3F  | 3    | 3d5.(4F).4p            | 3F*   | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                297.7292    |                            |      1 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                297.7690    |                297.7690    |      2 |           |      |    52379.41     -     85952.69    | 3d5.(2F).4s          | d 3F  | 2    | 3d5.(4F).4p            | 3F*   | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                297.7823    |                297.78244   |     60 |           |      |    39813.76     -     73385.525   | 3d5.(4D).4s          | b 3D  | 2    | 3d5.(4D).4p            | y 3D* | 1    |   5 - 3   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                297.8036    |                297.80321   |     20 |           |      |    39826.91     -     73396.334   | 3d5.(4D).4s          | b 3D  | 1    | 3d5.(4D).4p            | y 3D* | 2    |   3 - 5   |       |             |           L562  |
Mn II     |                297.832     |                297.8289    |      1 |           |      |    73396.334    -    106962.86    | 3d5.(4D).4p          | y 3D* | 2    | 3d5.(4D).5s            | g 5D  | 1    |   5 - 3   |       |             |           L562  |
Mn II     |                297.8990    |                297.89914   |     80 |           |      |    39826.91     -     73385.525   | 3d5.(4D).4s          | b 3D  | 1    | 3d5.(4D).4p            | y 3D* | 1    |   3 - 3   |       |             |           L562  |
Mn II     |                298.0446    |                298.04437   |      2 |           |      |    37848.225    -     71390.488   | 3d6                  | a 3D  | 2    | 3d5.(4D).4p            | x 5P* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                298.0722    |                298.0698    |   40D* |           |      |    49291.36     -     82830.76    | 3d6                  | b 1F  | 3    | 3d5.(a 2F).4p          | w 3F* | 4    |   7 - 9   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                298.0722    |                298.07338   |   40D* |           |      |    37851.49     -     71390.488   | 3d6                  | a 3D  | 3    | 3d5.(4D).4p            | x 5P* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                298.1820    |                298.1812    |      5 |           |      |    44315.26     -     77842.13    | 3d5.(2I).4s          | b 1I  | 6    | 3d5.(2I).4p            | z 3K* | 6    |  13 - 13  |       |             |           L562  |
Mn II     |                298.3416    |                298.3427    |      3 |           |      |    49427.371    -     82936.09    | 3d5.(2G).4s          | c 3G  | 4    | 3d5.(a 2F).4p          | w 3F* | 3    |   9 - 7   |       |             |           L562  |
Mn II     |                298.4593    |                298.45972   |     60 | 7.9e+06   | D+   |    33147.71     -     66643.296   | 3d5.(4G).4s          | a 3G  | 5    | 3d5.(4G).4p            | z 5F* | 4    |  11 - 9   |       |       T7259 |           L562  |
Mn II     |                298.5120    |                298.5128    |     15 |           |      |    52718.905    -     86208.54    | 3d6                  | c 3P  | 0    | 3d5.(4F).4p            | v 3D* | 1    |   1 - 3   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                298.6393    |                298.6399    |      5 |           |      |    37848.225    -     71323.60    | 3d6                  | a 3D  | 2    | 3d5.(4D).4p            | x 5P* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                298.6679    |                298.6691    |      1 |           |      |    37851.49     -     71323.60    | 3d6                  | a 3D  | 3    | 3d5.(4D).4p            | x 5P* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                298.6797    |                298.6795    |      0 |           |      |    49465.15     -     82936.09    | 3d5.(2G).4s          | c 3G  | 3    | 3d5.(a 2F).4p          | w 3F* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                298.8426    |                298.8429    |      5 |           |      |    49465.15     -     82917.79    | 3d5.(2G).4s          | c 3G  | 3    | 3d5.(a 2F).4p          | w 3F* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                298.8491    |                298.8441    |     2i |           |      |    37811.88     -     71264.39    | 3d6                  | a 3D  | 1    | 3d5.(4D).4p            | x 5P* | 1    |   3 - 3   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                298.9732    |                298.97303   |     60 | 1.3e+06   | D+   |    33248.66     -     66686.739   | 3d5.(4G).4s          | a 3G  | 4    | 3d5.(4G).4p            | z 5F* | 3    |   9 - 7   |       |       T7259 |           L562  |
Mn II     |                299.2410    |                299.2380    |   20D* |           |      |    52653.327    -     86061.80    | 3d5.(2G).4s          | b 1G  | 4    | 3d5.(a 2F).4p          | y 1F* | 3    |   9 - 7   |       |             |           L562  |
Mn II     |                299.2410    |                299.24215   |   20D* | 1.7e+06   | D+   |    33278.73     -     66686.739   | 3d5.(4G).4s          | a 3G  | 3    | 3d5.(4G).4p            | z 5F* | 3    |   7 - 7   |       |       T7259 |           L562  |
Mn II     |                299.282     |                299.2835    |      3 |           |      |    49427.371    -     82830.76    | 3d5.(2G).4s          | c 3G  | 4    | 3d5.(a 2F).4p          | w 3F* | 4    |   9 - 9   |       |             |           L562  |
Mn II     |                299.3303    |                299.33091   |     30 |           |      |    33278.73     -     66676.833   | 3d5.(4G).4s          | a 3G  | 3    | 3d5.(4P).4p            | z 5D* | 2    |   7 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                299.3611    |                299.36025   |    50* | 5.9e+06   | D+   |    33147.71     -     66542.539   | 3d5.(4G).4s          | a 3G  | 5    | 3d5.(4G).4p            | z 5F* | 5    |  11 - 11  |       |       T7259 |           L562  |
Mn II     |                299.3611    |                299.36198   |    50* | 2.1e+05   | D    |    33248.66     -     66643.296   | 3d5.(4G).4s          | a 3G  | 4    | 3d5.(4G).4p            | z 5F* | 4    |   9 - 9   |       |       T7259 |           L562  |
Mn II     |                299.411     |                            |      1 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                299.439     |                299.4382    |      0 |           |      |    52373.269    -     85759.41    | 3d5.(2F).4s          | d 3F  | 3    | 3d5.(a 2G).4p          | 1G*   | 4    |   7 - 9   |       |             |           L562  |
Mn II     |                299.5307    |                299.5325    |      5 |           |      |    52383.78     -     85759.41    | 3d5.(2F).4s          | d 3F  | 4    | 3d5.(a 2G).4p          | 1G*   | 4    |   9 - 9   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                299.6223    |                299.6224    |     20 |           |      |    49465.15     -     82830.76    | 3d5.(2G).4s          | c 3G  | 3    | 3d5.(a 2F).4p          | w 3F* | 4    |   7 - 9   |       |             |           L562  |
Mn II     |                299.633     |                299.63180   |      0 |           |      |    33278.73     -     66643.296   | 3d5.(4G).4s          | a 3G  | 3    | 3d5.(4G).4p            | z 5F* | 4    |   7 - 9   |       |             |           L562  |
Mn II     |                299.6603    |                299.6604    |      8 |           |      |    52373.269    -     85734.65    | 3d5.(2F).4s          | d 3F  | 3    | 3d5.(2H).4p            | w 3G* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                299.7156    |                299.7156    |     30 |           |      |    52379.41     -     85734.65    | 3d5.(2F).4s          | d 3F  | 2    | 3d5.(2H).4p            | w 3G* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                299.8778    |                299.8776    |     10 |           |      |    55759.322    -     89096.54    | 3d5.(2F).4s          | c 1F  | 3    | 3d5.(a 2G).4p          | 3G*   | 4    |   7 - 9   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                300.2087    |                300.2079    |     20 |           |      |    52373.269    -     85673.81    | 3d5.(2F).4s          | d 3F  | 3    | 3d5.(2H).4p            | w 3G* | 4    |   7 - 9   |       |             |           L562  |
Mn II     |                300.3022    |                300.3027    |      5 |           |      |    52383.78     -     85673.81    | 3d5.(2F).4s          | d 3F  | 4    | 3d5.(2H).4p            | w 3G* | 4    |   9 - 9   |       |             |           L562  |
Mn II     |                300.5142    |                300.5140    |     10 |           |      |    37811.88     -     71078.501   | 3d6                  | a 3D  | 1    | 3d5.(4P).4p            | z 3D* | 1    |   3 - 3   |       |             |           L562  |
Mn I      |                300.766     |                300.7650    |     40 | 1.8e+07   | E    |    25281.04     -     58519.90    | 3d5.4s2              | a 4G  | 5/2  | 3d6.(3H).4p            | y 4H* | 7/2  |   6 - 8   |       |       T1117 |          L3475  |
Mn II     |                301.093     |                301.0918    |      0 |           |      |    73683.44     -    106886.23    | 3d5.(4D).4p          | y 3F* | 4    | 3d5.(4D).5s            | g 5D  | 4    |   9 - 9   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                301.116     |                301.1163    |     40 | 1.1e+07   | E    |    25285.43     -     58485.52    | 3d5.4s2              | a 4G  | 9/2  | 3d6.(3H).4p            | y 4H* | 9/2  |  10 - 10  |       |       T1117 |          L3475  |
Mn I      |                301.138     |                301.1372    |     40 | 3.1e+07   | E    |    25287.74     -     58485.52    | 3d5.4s2              | a 4G  | 7/2  | 3d6.(3H).4p            | y 4H* | 9/2  |   8 - 10  |       |       T1117 |          L3475  |
Mn II     |                301.197     |                301.1955    |     10 |           |      |    53017.188    -     86208.54    | 3d6                  | c 3P  | 1    | 3d5.(4F).4p            | v 3D* | 1    |   3 - 3   |       |             |           L562  |
Mn II     |                301.3622    |                301.3615    |     20 |           |      |    53017.188    -     86190.26    | 3d6                  | c 3P  | 1    | 3d5.(4F).4p            | v 3D* | 2    |   3 - 5   |       |             |           L562  |
Mn I      |                301.467     |                            |     40 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |          L3475  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                301.4848    |                301.4843    |     20 |           |      |    52383.78     -     85543.34    | 3d5.(2F).4s          | d 3F  | 4    | 3d5.(2H).4p            | w 3G* | 5    |   9 - 11  |       |             |           L562  |
Mn II     |                301.5854    |                301.5853    |     15 |           |      |    34762.098    -     67910.56    | 3d6                  | b 3G  | 5    | 3d5.(4G).4p            | z 3H* | 4    |  11 - 9   |       |             |           L562  |
Mn I      |                301.645     |                301.6453    |     60 | 2.9e+07   | E    |    25285.43     -     58427.30    | 3d5.4s2              | a 4G  | 9/2  | 3d6.(3H).4p            | y 4H* | 11/2 |  10 - 12  |       |       T1117 |          L3475  |
Mn II     |                301.7659    |                301.7653    |     20 |           |      |    37811.88     -     70940.568   | 3d6                  | a 3D  | 1    | 3d5.(4P).4p            | z 3D* | 2    |   3 - 5   |       |             |           L562  |
Mn II     |                301.8552    |                301.8551    |      2 |           |      |    49820.205    -     82939.04    | 3d5.(4F).4s          | c 3F  | 2    | 3d5.(a 2F).4p          | w 3D* | 1    |   5 - 3   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                301.9717    |                301.9713    |     40 | 2.7e+07   | D    |    52653.327    -     85759.41    | 3d5.(2G).4s          | b 1G  | 4    | 3d5.(a 2G).4p          | 1G*   | 4    |   9 - 9   |       |         c88 |           L562  |
Mn II     |                301.9923    |                301.99174   |    300 | 3.6e+07   | C+   |    34762.098    -     67865.945   | 3d6                  | b 3G  | 5    | 3d5.(4G).4p            | z 3F* | 4    |  11 - 9   |       |       T7259 |           L562  |
Mn II     |                302.0485    |                302.0489    |     30 |           |      |    49820.205    -     82917.79    | 3d5.(4F).4s          | c 3F  | 2    | 3d5.(a 2F).4p          | w 3F* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                302.0610    |                302.0610    |     15 |           |      |    49291.36     -     82387.62    | 3d6                  | b 1F  | 3    | 3d5.(2F).4p            | y 3G* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                302.0967    |                302.09672   |     20 |           |      |    37848.225    -     70940.568   | 3d6                  | a 3D  | 2    | 3d5.(4P).4p            | z 3D* | 2    |   5 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                302.110     |                302.1105    |      1 |           |      |    51553.11     -     84643.94    | 3d5.(2H).4s          | a 1H  | 5    | 3d5.(a 2G).4p          | x 3H* | 6    |  11 - 13  |       |             |           L562  |
Mn II     |                302.127     |                302.12653   |      5 |           |      |    37851.49     -     70940.568   | 3d6                  | a 3D  | 3    | 3d5.(4P).4p            | z 3D* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                302.1722    |                302.1716    |    100 |           |      |    34762.098    -     67846.24    | 3d6                  | b 3G  | 5    | 3d5.(4G).4p            | z 3H* | 5    |  11 - 11  |       |             |           L562  |
Mn I      |                302.275     |                            |     70 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |          L3475  |
Mn II     |                302.328     |                302.3219    |     2i |           |      |    81279.77     -    114347.47    | 3d5.(a 2F).4p        | z 1G* | 4    | 3d5.(6S).7d            | 7D    | 4    |   9 - 9   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                302.449     |                302.4483    |     15 |           |      |    49882.208    -     82936.09    | 3d5.(4F).4s          | c 3F  | 4    | 3d5.(a 2F).4p          | w 3F* | 3    |   9 - 7   |       |             |           L562  |
Mn II     |                302.5198    |                302.51890   |     40 |           |      |    49889.927    -     82936.09    | 3d5.(4F).4s          | c 3F  | 3    | 3d5.(a 2F).4p          | w 3F* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                302.686     |                302.6865    |     10 |           |      |    49889.927    -     82917.79    | 3d5.(4F).4s          | c 3F  | 3    | 3d5.(a 2F).4p          | w 3F* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                302.9043    |                302.90306   |   200* | 6.2e+07   | C+   |    43370.537    -     76374.791   | 3d5.(6S).4p          | z 5P* | 3    | 3d5.(6S).5s            | e 5S  | 2    |   7 - 5   |       |       T7259 |           L562  |
Mn II     |                302.9043    |                302.9037    |   200* |           |      |    31514.71     -     64518.89    | 3d6                  | a 3F  | 4    | 3d5.(4G).4p            | z 5G* | 5    |   9 - 11  |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                302.9446    |                302.9440    |     60 | 1.7e+06   | C    |    34910.77     -     67910.56    | 3d6                  | b 3G  | 4    | 3d5.(4G).4p            | z 3H* | 4    |   9 - 9   |       |       T7259 |           L562  |
Mn II     |                303.1038    |                303.1043    |    300 | 7.0e+07   | C    |    34762.098    -     67744.44    | 3d6                  | b 3G  | 5    | 3d5.(4G).4p            | z 3H* | 6    |  11 - 13  |       |         c88 |           L562  |
Mn II     |                303.1324    |                303.1311    |    50* |           |      |    31514.71     -     64494.14    | 3d6                  | a 3F  | 4    | 3d5.(4G).4p            | z 5G* | 4    |   9 - 9   |       |             |           L562  |
Mn II     |                303.1324    |                303.1329    |    50* | 2.9e+07   | D    |    59537.455    -     92516.68    | 3d6                  | c 1G  | 4    | 3d5.(b 2F).4p          | w 1G* | 4    |   9 - 9   |       |         c88 |           L562  |
Mn II     |                303.200     |                303.1993    |     10 |           |      |    53017.188    -     85989.20    | 3d6                  | c 3P  | 1    | 3d5.(4F).4p            | 3F*   | 2    |   3 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                303.324     |                303.3216    |      2 |           |      |    31514.71     -     64473.421   | 3d6                  | a 3F  | 4    | 3d5.(4G).4p            | z 5G* | 3    |   9 - 7   |       |             |           L562  |
Mn II     |                303.3574    |                303.35418   |  100D* | 3.4e+05   | D    |    34910.77     -     67865.945   | 3d6                  | b 3G  | 4    | 3d5.(4G).4p            | z 3F* | 4    |   9 - 9   |       |       T7259 |           L562  |
Mn II     |                303.3574    |                303.3586    |  100D* |           |      |    36364.64     -     69319.33    | 3d5.(4P).4s          | b 3P  | 1    | 3d5.(4P).4p            | z 3P* | 0    |   3 - 1   |       |             |           L562  |
Mn II     |                303.4149    |                303.4152    |     40 |           |      |    49882.208    -     82830.76    | 3d5.(4F).4s          | c 3F  | 4    | 3d5.(a 2F).4p          | w 3F* | 4    |   9 - 9   |       |             |           L562  |
Mn II     |                303.4807    |                303.4807    |    100 |           |      |    36274.62     -     69216.059   | 3d5.(4P).4s          | b 3P  | 2    | 3d5.(4P).4p            | z 3P* | 1    |   5 - 3   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                303.5350    |                303.5357    |    300 | 5.4e+07   | D    |    34910.77     -     67846.24    | 3d6                  | b 3G  | 4    | 3d5.(4G).4p            | z 3H* | 5    |   9 - 11  |       |         c88 |           L562  |
