[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
C (all spectra): 961 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 1000
Query NIST Bibliographic Databases for
C (new window)
C Energy Levels
C Line Wavelengths and Classification
C Transition Probabilities
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek          |         Lower level          |             Upper level              |  gi   gk  |Type|               TP  |   Line  |
          |              Wavelength |                Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)        |------------------------------|--------------------------------------|           |    |              Ref. |   Ref.  |
          |               Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                   | Conf.           | Term | J   | Conf.                | Term   | J    |           |    |                   |         |
C III     |                         |                438.0569   |       | 2.58e+05  | B    |  321411.31      -   344232.98     | 1s2.2s.4d       | 3D   | 1   | 1s2.2s.5p            | 3P*    | 2    |   3 - 5   |    |           T5633LS |         |
C III     |                         |                438.2897   |       | 1.93e+07  | B    |  321426.74      -   344236.29     | 1s2.2s.4d       | 3D   | 2   | 1s2.2s.5p            | 3P*    | 1    |   5 - 3   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                438.3533   |       | 3.86e+06  | B    |  321426.74      -   344232.98     | 1s2.2s.4d       | 3D   | 2   | 1s2.2s.5p            | 3P*    | 2    |   5 - 5   |    |           T5633LS |         |
C III     |                         |                438.8018   |       | 2.16e+07  | B    |  321450.05      -   344232.98     | 1s2.2s.4d       | 3D   | 3   | 1s2.2s.5p            | 3P*    | 2    |   7 - 5   |    |           T5633LS |         |
C III     |                         |                439.052    |       | 1.16e+07  | B    |  343258.03      -   366028        | 1s2.2s.5p       | 1P*  | 1   | 1s2.2s.7d            | 1D     | 2    |   3 - 5   |    |             T5633 |         |
C III     |                         |                440.5751   |       | 4.41e+07  | B    |  322404.20      -   345095.43     | 1s2.2s.4p       | 1P*  | 1   | 1s2.2p.(2P*).3p      | 1S     | 0    |   3 - 1   |    |             T5633 |         |
C IV      |                         |                444.034    |       | 8.72e+07  | A    |  448855.8       -   471370.3      | 1s2.5p          | 2P*  | 1/2 | 1s2.6d               | 2D     | 3/2  |   2 - 4   |    |           T5118LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C IV      |                         |                444.150    |       | 1.05e+08  | A    |  448862.9       -   471371.5      | 1s2.5p          | 2P*  | 3/2 | 1s2.6d               | 2D     | 5/2  |   4 - 6   |    |           T5118LS |         |
C IV      |                         |                444.174    |       | 1.74e+07  | A    |  448862.9       -   471370.3      | 1s2.5p          | 2P*  | 3/2 | 1s2.6d               | 2D     | 3/2  |   4 - 4   |    |           T5118LS |         |
C III     |                         |                444.3150   |       | 8.09e+05  | B    |  324212.49      -   346712.73     | 1s2.2s.4d       | 1D   | 2   | 1s2.2p.(2P*).3d      | 1P*    | 1    |   5 - 3   |    |             T5633 |         |
C III     |                         |                451.5352   |       | 1.91e+07  | B    |  317794.26      -   339934.72     | 1s2.2s.4p       | 3P*  | 0   | 1s2.2s.5s            | 3S     | 1    |   1 - 3   |    |           T5633LS |         |
C III     |                         |                451.5811   |       | 5.73e+07  | B    |  317796.51      -   339934.72     | 1s2.2s.4p       | 3P*  | 1   | 1s2.2s.5s            | 3S     | 1    |   3 - 3   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                451.6788   |       | 9.54e+07  | B    |  317801.30      -   339934.72     | 1s2.2s.4p       | 3P*  | 2   | 1s2.2s.5s            | 3S     | 1    |   5 - 3   |    |           T5633LS |         |
C I       |                         |                462.1570   |       | 2.32e-03  | C+   |      16.40      -    21648.01     | 2s2.2p2         | 3P   | 1   | 2s2.2p2              | 1S     | 0    |   3 - 1   | M1 |             T7851 |         |
C II      |                         |                463.7630   |       | 4.57e+06  | B    |  162517.89      -   184074.59     | 2s2.4p          | 2P*  | 1/2 | 2s2.6d               | 2D     | 3/2  |   2 - 4   |    |           T5109LS |         |
C II      |                         |                463.8919   |       | 5.49e+06  | B    |  162524.57      -   184075.28     | 2s2.4p          | 2P*  | 3/2 | 2s2.6d               | 2D     | 5/2  |   4 - 6   |    |           T5109LS |         |
C II      |                         |                463.9068   |       | 9.15e+05  | B    |  162524.57      -   184074.59     | 2s2.4p          | 2P*  | 3/2 | 2s2.6d               | 2D     | 3/2  |   4 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |              464.742    |                464.7418   |   600 | 7.26e+07  | B+   |  238213.00      -   259724.30     | 1s2.2s.3s       | 3S   | 1   | 1s2.2s.3p            | 3P*    | 2    |   3 - 5   |    |    T5633,T2966,LS |  L1113  |
C III     |              465.025    |                465.0246   |   520 | 7.25e+07  | B+   |  238213.00      -   259711.22     | 1s2.2s.3s       | 3S   | 1   | 1s2.2s.3p            | 3P*    | 1    |   3 - 3   |    |    T5633,T2966,LS |  L1113  |
C III     |                         |                465.1016   |       | 2.28e+07  | B    |  308248.91      -   329743.57     | 1s2.2p.(2P*).3s | 3P*  | 1   | 1s2.2p.(2P*).3p      | 3P     | 2    |   3 - 5   |    |           T5633LS |         |
C III     |              465.147    |                465.1473   |   375 | 7.24e+07  | B+   |  238213.00      -   259705.55     | 1s2.2s.3s       | 3S   | 1   | 1s2.2s.3p            | 3P*    | 0    |   3 - 1   |    |    T5633,T2966,LS |  L1113  |
C III     |                         |                465.2048   |       | 3.04e+07  | B    |  308216.58      -   329706.47     | 1s2.2p.(2P*).3s | 3P*  | 0   | 1s2.2p.(2P*).3p      | 3P     | 1    |   1 - 3   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C IV      |              465.830    |                           |  200w |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |  L3492  |
C III     |                         |                465.9058   |       | 2.27e+07  | B    |  308248.91      -   329706.47     | 1s2.2p.(2P*).3s | 3P*  | 1   | 1s2.2p.(2P*).3p      | 3P     | 1    |   3 - 3   |    |           T5633LS |         |
C III     |                         |                466.3642   |       | 9.05e+07  | B    |  308248.91      -   329685.38     | 1s2.2p.(2P*).3s | 3P*  | 1   | 1s2.2p.(2P*).3p      | 3P     | 0    |   3 - 1   |    |           T5633LS |         |
C III     |              466.586    |                466.5860   |   200 | 6.78e+07  | B    |  308317.29      -   329743.57     | 1s2.2p.(2P*).3s | 3P*  | 2   | 1s2.2p.(2P*).3p      | 3P     | 2    |   5 - 5   |    |           T5633LS |  L1113  |
C III     |                         |                467.049    |       | 1.79e+07  | B    |  344232.98      -   365638        | 1s2.2s.5p       | 3P*  | 2   | 1s2.2s.7d            | 3D     | 3    |   5 - 7   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                467.049    |       | 4.48e+06  | B    |  344232.98      -   365638        | 1s2.2s.5p       | 3P*  | 2   | 1s2.2s.7d            | 3D     | 2    |   5 - 5   |    |           T5633LS |         |
C III     |                         |                467.049    |       | 4.98e+05  | B    |  344232.98      -   365638        | 1s2.2s.5p       | 3P*  | 2   | 1s2.2s.7d            | 3D     | 1    |   5 - 3   |    |           T5633LS |         |
C III     |                         |                467.122    |       | 1.34e+07  | B    |  344236.29      -   365638        | 1s2.2s.5p       | 3P*  | 1   | 1s2.2s.7d            | 3D     | 2    |   3 - 5   |    |           T5633LS |         |
C III     |                         |                467.122    |       | 7.47e+06  | B    |  344236.29      -   365638        | 1s2.2s.5p       | 3P*  | 1   | 1s2.2s.7d            | 3D     | 1    |   3 - 3   |    |           T5633LS |         |
C III     |                         |                467.174    |       | 9.96e+06  | B    |  344238.68      -   365638        | 1s2.2s.5p       | 3P*  | 0   | 1s2.2s.7d            | 3D     | 1    |   1 - 3   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                467.3953   |       | 3.75e+07  | B    |  308317.29      -   329706.47     | 1s2.2p.(2P*).3s | 3P*  | 2   | 1s2.2p.(2P*).3p      | 3P     | 1    |   5 - 3   |    |           T5633LS |         |
C III     |                         |                472.4174   |       | 5.31e+05  | B    |  323076.88      -   344238.68     | 1s2.2p.(2P*).3p | 3D   | 1   | 1s2.2s.5p            | 3P*    | 0    |   3 - 1   |    |           T5633LS |         |
C III     |                         |                472.4708   |       | 1.33e+05  | B    |  323076.88      -   344236.29     | 1s2.2p.(2P*).3p | 3D   | 1   | 1s2.2s.5p            | 3P*    | 1    |   3 - 3   |    |           T5633LS |         |
C III     |                         |                472.5447   |       | 5.31e+03  | C    |  323076.88      -   344232.98     | 1s2.2p.(2P*).3p | 3D   | 1   | 1s2.2s.5p            | 3P*    | 2    |   3 - 5   |    |           T5633LS |         |
C III     |                         |                473.0181   |       | 3.97e+05  | B    |  323101.36      -   344236.29     | 1s2.2p.(2P*).3p | 3D   | 2   | 1s2.2s.5p            | 3P*    | 1    |   5 - 3   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                473.0921   |       | 7.93e+04  | B    |  323101.36      -   344232.98     | 1s2.2p.(2P*).3p | 3D   | 2   | 1s2.2s.5p            | 3P*    | 2    |   5 - 5   |    |           T5633LS |         |
C I       |                         |                473.4260   |       | 2.56e+05  | C    |   64086.92      -    85203.64     | 2s.2p3          | 3D*  | 3   | 2s2.2p.5p            | 3P     | 2    |   7 - 5   |    |           T5520LS |         |
C I       |                         |                473.4917   |       | 3.05e+03  | D    |   64089.85      -    85203.64     | 2s.2p3          | 3D*  | 1   | 2s2.2p.5p            | 3P     | 2    |   3 - 5   |    |           T5520LS |         |
C I       |                         |                473.5163   |       | 4.57e+04  | C    |   64090.95      -    85203.64     | 2s.2p3          | 3D*  | 2   | 2s2.2p.5p            | 3P     | 2    |   5 - 5   |    |           T5520LS |         |
C II      |                         |                473.5464   |       | 9.05e+03  | B+   |  110624.17      -   131735.52     | 2s.2p2          | 2P   | 1/2 | 2s2.3p               | 2P*    | 3/2  |   2 - 4   |    |             T7194 |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C IV      |                         |                473.599    |       | 1.01e+06  | B+   |  471370.3       -  [492479.3]     | 1s2.6d          | 2D   | 3/2 | 1s2.8p               | 2P*    | 3/2  |   4 - 4   |    |           T5118LS |         |
C IV      |                         |                473.626    |       | 9.13e+06  | B+   |  471371.5       -  [492479.3]     | 1s2.6d          | 2D   | 5/2 | 1s2.8p               | 2P*    | 3/2  |   6 - 4   |    |           T5118LS |         |
C IV      |                         |                473.635    |       | 1.01e+07  | B+   |  471370.3       -  [492477.7]     | 1s2.6d          | 2D   | 3/2 | 1s2.8p               | 2P*    | 1/2  |   4 - 2   |    |           T5118LS |         |
C II      |                         |                473.7966   |       | 5.47e+04  | B+   |  110624.17      -   131724.37     | 2s.2p2          | 2P   | 1/2 | 2s2.3p               | 2P*    | 1/2  |   2 - 2   |    |             T7194 |         |
C I       |                         |                473.8213   |       | 7.60e+04  | C    |   64089.85      -    85188.95     | 2s.2p3          | 3D*  | 1   | 2s2.2p.5p            | 3P     | 1    |   3 - 3   |    |           T5520LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                473.8460   |       | 2.28e+05  | C    |   64090.95      -    85188.95     | 2s.2p3          | 3D*  | 2   | 2s2.2p.5p            | 3P     | 1    |   5 - 3   |    |           T5520LS |         |
C III     |                         |                473.9662   |       | 4.42e+05  | B    |  323140.33      -   344232.98     | 1s2.2p.(2P*).3p | 3D   | 3   | 1s2.2s.5p            | 3P*    | 2    |   7 - 5   |    |           T5633LS |         |
C I       |                         |                474.2561   |       | 3.03e+05  | C    |   64089.85      -    85169.61     | 2s.2p3          | 3D*  | 1   | 2s2.2p.5p            | 3P     | 0    |   3 - 1   |    |           T5520LS |         |
C II      |                         |                474.4766   |       | 5.98e+04  | B+   |  110665.56      -   131735.52     | 2s.2p2          | 2P   | 3/2 | 2s2.3p               | 2P*    | 3/2  |   4 - 4   |    |             T7194 |         |
C II      |                         |                474.7279   |       | 2.33e+04  | B+   |  110665.56      -   131724.37     | 2s.2p2          | 2P   | 3/2 | 2s2.3p               | 2P*    | 1/2  |   4 - 2   |    |             T7194 |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                476.2313   |       | 3.37e+05  | C    |   60333.43      -    81325.76     | 2s2.2p.3s       | 3P*  | 0   | 2s2.2p.4p            | 3P     | 1    |   1 - 3   |    |            T6070n |         |
C I       |                         |                476.2533   |       | 2.72e+05  | C    |   60352.63      -    81343.99     | 2s2.2p.3s       | 3P*  | 1   | 2s2.2p.4p            | 3P     | 2    |   3 - 5   |    |            T6070n |         |
C I       |                         |                476.6673   |       | 2.36e+05  | C    |   60352.63      -    81325.76     | 2s2.2p.3s       | 3P*  | 1   | 2s2.2p.4p            | 3P     | 1    |   3 - 3   |    |            T6070n |         |
C I       |                         |                477.0027   |       | 1.07e+06  | C    |   60352.63      -    81311.01     | 2s2.2p.3s       | 3P*  | 1   | 2s2.2p.4p            | 3P     | 0    |   3 - 1   |    |            T6070n |         |
C I       |              477.175    |                477.1742   |   200 | 7.97e+05  | C    |   60393.14      -    81343.99     | 2s2.2p.3s       | 3P*  | 2   | 2s2.2p.4p            | 3P     | 2    |   5 - 5   |    |            T6070n |  L1113  |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                477.5898   |       | 4.84e+05  | C    |   60393.14      -    81325.76     | 2s2.2p.3s       | 3P*  | 2   | 2s2.2p.4p            | 3P     | 1    |   5 - 3   |    |            T6070n |         |
C IV      |                         |                478.548    |       | 3.31e+06  | A    |  449888.2       -   470778.9      | 1s2.5d          | 2D   | 3/2 | 1s2.6p               | 2P*    | 3/2  |   4 - 4   |    |           T5118LS |         |
C IV      |                         |                478.587    |       | 2.98e+07  | A    |  449889.9       -   470778.9      | 1s2.5d          | 2D   | 5/2 | 1s2.6p               | 2P*    | 3/2  |   6 - 4   |    |           T5118LS |         |
C IV      |                         |                478.637    |       | 3.31e+07  | A    |  449888.2       -   470775.0      | 1s2.5d          | 2D   | 3/2 | 1s2.6p               | 2P*    | 1/2  |   4 - 2   |    |           T5118LS |         |
C IV      |                         |                478.890    |       | 1.25e+07  | A    |  470775.0       -  [491650.8]     | 1s2.6p          | 2P*  | 1/2 | 1s2.8s               | 2S     | 1/2  |   2 - 2   |    |           T5118LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C IV      |                         |                478.979    |       | 2.50e+07  | A    |  470778.9       -  [491650.8]     | 1s2.6p          | 2P*  | 3/2 | 1s2.8s               | 2S     | 1/2  |   4 - 2   |    |           T5118LS |         |
C I       |                         |                481.2921   |       | 4.03e+04  | C    |   60333.43      -    81105.03     | 2s2.2p.3s       | 3P*  | 0   | 2s2.2p.4p            | 3S     | 1    |   1 - 3   |    |            T6070n |         |
C I       |                         |                481.7373   |       | 8.76e+04  | C    |   60352.63      -    81105.03     | 2s2.2p.3s       | 3P*  | 1   | 2s2.2p.4p            | 3S     | 1    |   3 - 3   |    |            T6070n |         |
C I       |                         |                482.6796   |       | 6.28e+04  | C    |   60393.14      -    81105.03     | 2s2.2p.3s       | 3P*  | 2   | 2s2.2p.4p            | 3S     | 1    |   5 - 3   |    |            T6070n |         |
C II      |                         |                486.2580   |       | 2.34e+06  | B    |  157234.07      -   177793.54     | 2s2.4s          | 2S   | 1/2 | 2s.2p.(3P*).3s       | 2P*    | 3/2  |   2 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                486.7066   |       | 2.33e+06  | B    |  157234.07      -   177774.59     | 2s2.4s          | 2S   | 1/2 | 2s.2p.(3P*).3s       | 2P*    | 1/2  |   2 - 2   |    |           T5109LS |         |
C I       |              493.205    |                493.2049   |   200 | 6.02e+06  | B    |   61981.82      -    82251.71     | 2s2.2p.3s       | 1P*  | 1   | 2s2.2p.4p            | 1S     | 0    |   3 - 1   |    |             T6070 |  L1113  |
C V       |              494.388    |                           |     5 |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |  L1113  |
C V       |              494.456    |                           |     5 |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |  L1113  |
C V       |                         |                500.657    |       | 1.090e+08 | AA   | 3086439         - [3106407]       | 1s.6p           | 1P*  | 1   | 1s.7d                | 1D     | 2    |   3 - 5   |    |             T5997 |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                501.1264   |       | 9.91e+03  | C    |   64086.92      -    84036.40     | 2s.2p3          | 3D*  | 3   | 2s2.2p.(2P*<3/2>).4f | 2[3/2] | 2    |   7 - 5   |    |             T6070 |         |
C I       |                         |                501.2028   |       | 8.18e+04  | C    |   64089.85      -    84036.29     | 2s.2p3          | 3D*  | 1   | 2s2.2p.(2P*<3/2>).4f | 2[3/2] | 1    |   3 - 3   |    |             T6070 |         |
C I       |                         |                501.2277   |       | 4.36e+04  | C    |   64090.95      -    84036.40     | 2s.2p3          | 3D*  | 2   | 2s2.2p.(2P*<3/2>).4f | 2[3/2] | 2    |   5 - 5   |    |             T6070 |         |
C IV      |                         |                501.662    |       | 4.64e+07  | A    |  448855.8       -   468784.0      | 1s2.5p          | 2P*  | 1/2 | 1s2.6s               | 2S     | 1/2  |   2 - 2   |    |           T5118LS |         |
C I       |                         |                501.7086   |       | 1.32e+05  | C    |   64086.92      -    84013.25     | 2s.2p3          | 3D*  | 3   | 2s2.2p.(2P*<3/2>).4f | 2[5/2] | 3    |   7 - 7   |    |             T6070 |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                501.7786   |       | 3.12e+04  | C    |   64089.85      -    84013.40     | 2s.2p3          | 3D*  | 1   | 2s2.2p.(2P*<3/2>).4f | 2[5/2] | 2    |   3 - 5   |    |             T6070 |         |
C I       |                         |                501.8063   |       | 7.67e+04  | C    |   64090.95      -    84013.40     | 2s.2p3          | 3D*  | 2   | 2s2.2p.(2P*<3/2>).4f | 2[5/2] | 2    |   5 - 5   |    |             T6070 |         |
C IV      |                         |                501.840    |       | 9.27e+07  | A    |  448862.9       -   468784.0      | 1s2.5p          | 2P*  | 3/2 | 1s2.6s               | 2S     | 1/2  |   4 - 2   |    |           T5118LS |         |
C I       |                         |                502.3843   |       | 1.81e+05  | C    |   64086.92      -    83986.45     | 2s.2p3          | 3D*  | 3   | 2s2.2p.(2P*<3/2>).4f | 2[7/2] | 4    |   7 - 9   |    |             T6070 |         |
C I       |                         |                502.4919   |       | 7.06e+04  | C    |   64090.95      -    83986.22     | 2s.2p3          | 3D*  | 2   | 2s2.2p.(2P*<3/2>).4f | 2[7/2] | 3    |   5 - 7   |    |             T6070 |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                503.2128   |       | 3.16e+07  | B    |  168748.30      -   188615.07     | 2p3             | 2P*  | 3/2 | 2s.2p.(3P*).3p       | 2D     | 5/2  |   4 - 6   |    |           T5109LS |         |
C II      |                         |                503.5943   |       | 2.62e+07  | B    |  168729.53      -   188581.25     | 2p3             | 2P*  | 1/2 | 2s.2p.(3P*).3p       | 2D     | 3/2  |   2 - 4   |    |           T5109LS |         |
C I       |                         |                503.9057   |       | 4.73e+05  | C    |   64086.92      -    83926.37     | 2s.2p3          | 3D*  | 3   | 2s2.2p.(2P*<1/2>).4f | 2[7/2] | 4    |   7 - 9   |    |             T6070 |         |
C I       |                         |                504.0124   |       | 1.87e+05  | C    |   64090.95      -    83926.20     | 2s.2p3          | 3D*  | 2   | 2s2.2p.(2P*<1/2>).4f | 2[7/2] | 3    |   5 - 7   |    |             T6070 |         |
C II      |                         |                504.0709   |       | 5.23e+06  | B    |  168748.30      -   188581.25     | 2p3             | 2P*  | 3/2 | 2s.2p.(3P*).3p       | 2D     | 3/2  |   4 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                504.1481   |       | 5.25e+05  | C    |   64089.85      -    83919.76     | 2s.2p3          | 3D*  | 1   | 2s2.2p.(2P*<1/2>).4f | 2[5/2] | 2    |   3 - 5   |    |             T6070 |         |
C I       |                         |                504.1761   |       | 5.70e+04  | C    |   64090.95      -    83919.76     | 2s.2p3          | 3D*  | 2   | 2s2.2p.(2P*<1/2>).4f | 2[5/2] | 2    |   5 - 5   |    |             T6070 |         |
C I       |                         |                504.1789   |       | 3.28e+05  | C    |   64090.95      -    83919.65     | 2s.2p3          | 3D*  | 2   | 2s2.2p.(2P*<1/2>).4f | 2[5/2] | 3    |   5 - 7   |    |             T6070 |         |
C III     |                         |                504.895    |       | 3.23e+06  | B    |  345095.43      -   364896        | 1s2.2p.(2P*).3p | 1S   | 0   | 1s2.2s.7p            | 1P*    | 1    |   1 - 3   |    |             T5633 |         |
C I       |              505.217    |                505.2167   |   200 | 2.60e+06  | B    |   61981.82      -    81769.79     | 2s2.2p.3s       | 1P*  | 1   | 2s2.2p.4p            | 1D     | 2    |   3 - 5   |    |             T6070 |  L1113  |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C I       |                         |                505.3515   |       | 7.66e+05  | C    |   68856.33      -    88639.02     | 2s2.2p.3p       | 1P   | 1   | 2s2.2p.7d            | 1P*    | 1    |   3 - 3   |    |             T5520 |         |
C II      |                         |                512.0076   |       | 8.04e+05  | B    |  162517.89      -   182043.41     | 2s2.4p          | 2P*  | 1/2 | 2s.2p.(3P*).3p       | 2P     | 3/2  |   2 - 4   |    |           T5109LS |         |
C II      |                         |                512.1828   |       | 4.02e+06  | B    |  162524.57      -   182043.41     | 2s2.4p          | 2P*  | 3/2 | 2s.2p.(3P*).3p       | 2P     | 3/2  |   4 - 4   |    |           T5109LS |         |
C II      |                         |                512.5208   |       | 3.21e+06  | B    |  162517.89      -   182023.86     | 2s2.4p          | 2P*  | 1/2 | 2s.2p.(3P*).3p       | 2P     | 1/2  |   2 - 2   |    |           T5109LS |         |
C II      |                         |                512.6963   |       | 1.60e+06  | B    |  162524.57      -   182023.86     | 2s2.4p          | 2P*  | 3/2 | 2s.2p.(3P*).3p       | 2P     | 1/2  |   4 - 2   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |              513.294    |                513.2947   |   350 | 3.89e+07  | B    |  166967.13      -   186443.69     | 2s.2p.(3P*).3s  | 4P*  | 1/2 | 2s.2p.(3P*).3p       | 4P     | 3/2  |   2 - 4   |    |           T5109LS |  L1113  |
C II      |              513.328    |                513.3282   |   350 | 2.80e+07  | B    |  166990.73      -   186466.02     | 2s.2p.(3P*).3s  | 4P*  | 3/2 | 2s.2p.(3P*).3p       | 4P     | 5/2  |   4 - 6   |    |           T5109LS |  L1113  |
C II      |                         |                513.7257   |       | 1.55e+07  | B    |  166967.13      -   186427.35     | 2s.2p.(3P*).3s  | 4P*  | 1/2 | 2s.2p.(3P*).3p       | 4P     | 1/2  |   2 - 2   |    |           T5109LS |         |
C II      |                         |                513.9174   |       | 1.24e+07  | B    |  166990.73      -   186443.69     | 2s.2p.(3P*).3s  | 4P*  | 3/2 | 2s.2p.(3P*).3p       | 4P     | 3/2  |   4 - 4   |    |           T5109LS |         |
C II      |              514.349    |                514.3495   |   350 | 7.73e+07  | B    |  166990.73      -   186427.35     | 2s.2p.(3P*).3s  | 4P*  | 3/2 | 2s.2p.(3P*).3p       | 4P     | 1/2  |   4 - 2   |    |           T5109LS |  L1113  |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |              514.516    |                514.5165   |   570 | 6.49e+07  | B    |  167035.71      -   186466.02     | 2s.2p.(3P*).3s  | 4P*  | 5/2 | 2s.2p.(3P*).3p       | 4P     | 5/2  |   6 - 6   |    |           T5109LS |  L1113  |
C II      |              515.109    |                515.1085   |   400 | 4.16e+07  | B    |  167035.71      -   186443.69     | 2s.2p.(3P*).3s  | 4P*  | 5/2 | 2s.2p.(3P*).3p       | 4P     | 3/2  |   6 - 4   |    |           T5109LS |  L1113  |
C III     |                         |                515.852    |       | 1.40e+07  | B    |  344232.98      -   363613        | 1s2.2s.5p       | 3P*  | 2   | 1s2.2s.7s            | 3S     | 1    |   5 - 3   |    |           T5633LS |         |
C III     |                         |                515.940    |       | 8.40e+06  | B    |  344236.29      -   363613        | 1s2.2s.5p       | 3P*  | 1   | 1s2.2s.7s            | 3S     | 1    |   3 - 3   |    |           T5633LS |         |
C III     |                         |                516.003    |       | 2.80e+06  | B    |  344238.68      -   363613        | 1s2.2s.5p       | 3P*  | 0   | 1s2.2s.7s            | 3S     | 1    |   1 - 3   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                517.581    |       | 4.43e+06  | B    |  346712.73      -   366028        | 1s2.2p.(2P*).3d | 1P*  | 1   | 1s2.2s.7d            | 1D     | 2    |   3 - 5   |    |             T5633 |         |
C II      |                         |                524.4051   |       | 1.41e+05  | B    |  195765.85      -   214829.77     | 2s.2p.(3P*).3d  | 4F*  | 5/2 | 2s.2p.(3P*).4p       | 4D     | 7/2  |   6 - 8   |    |           T5109LS |         |
C III     |                         |                524.4665   |       | 5.30e+06  | B    |  308216.58      -   327278.27     | 1s2.2p.(2P*).3s | 3P*  | 0   | 1s2.2p.(2P*).3p      | 3S     | 1    |   1 - 3   |    |           T5633LS |         |
C III     |                         |                524.9112   |       | 3.90e+07  | B    |  324212.49      -   343258.03     | 1s2.2s.4d       | 1D   | 2   | 1s2.2s.5p            | 1P*    | 1    |   5 - 3   |    |             T5633 |         |
C II      |                         |                524.9528   |       | 2.76e+06  | B    |  195785.74      -   214829.77     | 2s.2p.(3P*).3d  | 4F*  | 7/2 | 2s.2p.(3P*).4p       | 4D     | 7/2  |   8 - 8   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                524.9898   |       | 2.58e+05  | B    |  195752.58      -   214795.27     | 2s.2p.(3P*).3d  | 4F*  | 3/2 | 2s.2p.(3P*).4p       | 4D     | 5/2  |   4 - 6   |    |           T5109LS |         |
C II      |                         |                525.3559   |       | 4.70e+06  | B    |  195765.85      -   214795.27     | 2s.2p.(3P*).3d  | 4F*  | 5/2 | 2s.2p.(3P*).4p       | 4D     | 5/2  |   6 - 6   |    |           T5109LS |         |
C III     |                         |                525.3575   |       | 1.58e+07  | B    |  308248.91      -   327278.27     | 1s2.2p.(2P*).3s | 3P*  | 1   | 1s2.2p.(2P*).3p      | 3S     | 1    |   3 - 3   |    |           T5633LS |         |
