[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ca (all spectra): 529 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 14000
Query NIST Bibliographic Databases for
Ca (new window)
Ca Energy Levels
Ca Line Wavelengths and Classification
Ca Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |                  Ritz    |       Rel. |    Aki    | Acc. |         Ei           Ek         |              Lower level              |              Upper level               |  gi   gk  |   Type|             TP  |      Line  |
          |              Wavelength |               Wavelength |       Int. |    s^-1   |      |       (cm-1)       (cm-1)       |---------------------------------------|----------------------------------------|           |       |            Ref. |      Ref.  |
          |               Air (nm)  |                Air (nm)  |       (?)  |           |      |                                 | Conf.                 | Term    | J   | Conf.                 | Term     | J   |           |       |                 |            |
Ca II     |              318.128    |               318.1275   |        150 | 5.8e+07   | C    |  25414.40      -   56839.25     | 3p6.4p                | 2P*     | 3/2 | 3p6.4d                | 2D       | 3/2 |   4 - 4   |       |           T8043 |     L7323  |
Ca I      |              320.996    |               320.9957   |          7 | 7.3e+06   | D    |  15157.901     -   46301.973    | 3p6.4s.4p             | 3P*     | 0   | 3p6.4s.7d             | 3D       | 1   |   1 - 3   |       |           T539n |     L6097  |
Ca I      |              321.517    |               321.5169   |          8 | 1.1e+07   | D    |  15210.063     -   46303.649    | 3p6.4s.4p             | 3P*     | 1   | 3p6.4s.7d             | 3D       | 2   |   3 - 5   |       |           T539n |     L6097  |
Ca I      |              321.534    |               321.5342   |          6 | 5.1e+06   | D    |  15210.063     -   46301.973    | 3p6.4s.4p             | 3P*     | 1   | 3p6.4s.7d             | 3D       | 1   |   3 - 3   |       |           T539n |     L6097  |
Ca I      |              322.590    |               322.5904   |          9 | 1.6e+07   | D    |  15315.943     -   46306.059    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.7d             | 3D       | 3   |   5 - 7   |       |           T539n |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca I      |              322.615    |               322.6155   |          6 | 4.0e+06   | D    |  15315.943     -   46303.649    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.7d             | 3D       | 2   |   5 - 5   |       |           T539n |     L6097  |
Ca I      |                         |               322.6329   |            | 4.2e+05   | E    |  15315.943     -   46301.973    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.7d             | 3D       | 1   |   5 - 3   |       |        T539n,LS |            |
Ca III    |              323.2734   |               323.2736   |        340 |           |      | 247696.39      -  278621.01     | 3s2.3p5.4s            | 1P*     | 1   | 3s2.3p5.4p            | 3D       | 1   |   3 - 3   |       |                 |     L1405  |
Ca I      |                         |               326.9085   |            | 9.4e+05   | D    |  15157.901     -   45738.684    | 3p6.4s.4p             | 3P*     | 0   | 3p6.4s.8s             | 3S       | 1   |   1 - 3   |       |           T539n |            |
Ca I      |              327.467    |               327.4671   |          5 | 3.0e+06   | D    |  15210.063     -   45738.684    | 3p6.4s.4p             | 3P*     | 1   | 3p6.4s.8s             | 3S       | 1   |   3 - 3   |       |           T539n |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca I      |              328.607    |               328.6068   |          6 | 5.3e+06   | D    |  15315.943     -   45738.684    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.8s             | 3S       | 1   |   5 - 3   |       |           T539n |     L6097  |
Ca II     |              330.802    |                          |         10 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L6097  |
Ca II     |              331.651    |                          |         20 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L6097  |
Ca XII    |                         |               332.78     |            | 4.86e+02  | A    |      0         -   30041        | 2s2.2p5               | 2P*     | 3/2 | 2s2.2p5               | 2P*      | 1/2 |   4 - 2   | M1    |            T335 |            |
Ca I      |              334.451    |               334.4508   |         10 | 1.51e+07  | C    |  15157.901     -   45049.073    | 3p6.4s.4p             | 3P*     | 0   | 3p6.4s.6d             | 3D       | 1   |   1 - 3   |       |     T539n,T654n |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca II     |              334.704    |                          |         10 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca I      |              335.021    |               335.0203   |         11 | 1.78e+07  | C    |  15210.063     -   45050.419    | 3p6.4s.4p             | 3P*     | 1   | 3p6.4s.6d             | 3D       | 2   |   3 - 5   |       |     T539n,T654n |     L6097  |
Ca I      |              335.036    |               335.0355   |          9 | 1.11e+07  | C    |  15210.063     -   45049.073    | 3p6.4s.4p             | 3P*     | 1   | 3p6.4s.6d             | 3D       | 1   |   3 - 3   |       |     T539n,T654n |     L6097  |
Ca I      |              336.192    |               336.1912   |         12 | 2.23e+07  | C    |  15315.943     -   45052.374    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.6d             | 3D       | 3   |   5 - 7   |       |     T539n,T654n |     L6097  |
Ca I      |              336.214    |               336.2133   |          9 | 6.5e+06   | C    |  15315.943     -   45050.419    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.6d             | 3D       | 2   |   5 - 5   |       |     T539n,T654n |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca I      |                         |               336.2286   |            | 5.9e+05   | C    |  15315.943     -   45049.073    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.6d             | 3D       | 1   |   5 - 3   |       |           T654n |            |
Ca III    |              336.7786   |               336.7797   |       5000 | 4.5e+06   | D+   | 247696.39      -  277380.86     | 3s2.3p5.4s            | 1P*     | 1   | 3s2.3p5.4p            | 3D       | 2   |   3 - 5   |       |           T7942 |     L1405  |
Ca III    |              337.2671   |               337.2679   |      10000 | 1.12e+08  | B    | 242547.19      -  272188.70     | 3s2.3p5.4s            | 3P*     | 2   | 3s2.3p5.4p            | 3S       | 1   |   5 - 3   |       |           T7942 |     L1405  |
Ca II     |              345.266    |                          |         10 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca XIII   |                         |               346.07     |            | 1.11e-02  | C    |      0         -   28888        | 2s2.2p4               | 3P      | 2   | 2s2.2p4               | 3P       | 0   |   5 - 1   | E2    |           T1073 |            |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca II     |              346.187    |                          |         20 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca I      |              346.848    |               346.8474   |          9 | 1.3e+06   | D    |  15157.901     -   43980.767    | 3p6.4s.4p             | 3P*     | 0   | 3p6.4s.7s             | 3S       | 1   |   1 - 3   |       |           T539n |     L6097  |
Ca I      |              347.476    |               347.4763   |         11 | 4.6e+06   | D    |  15210.063     -   43980.767    | 3p6.4s.4p             | 3P*     | 1   | 3p6.4s.7s             | 3S       | 1   |   3 - 3   |       |           T539n |     L6097  |
Ca II     |              348.561    |                          |         10 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L6097  |
Ca I      |              348.760    |               348.7598   |         13 | 7.8e+06   | D    |  15315.943     -   43980.767    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.7s             | 3S       | 1   |   5 - 3   |       |           T539n |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca II     |              349.516    |                          |         10 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca III    |              353.7770   |               353.7777   |       2600 | 3.5e+07   | B    | 243930.44      -  272188.70     | 3s2.3p5.4s            | 3P*     | 1   | 3s2.3p5.4p            | 3S       | 1   |   3 - 3   |       |           T7942 |     L1405  |
Ca III    |              358.3659   |               358.3659   |         42 |           |      | 323003.56      -  350900.04     | 3s2.3p5.(2P*<3/2>).4d | 2[1/2]* | 1   | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]   | 2   |   3 - 5   |       |                 |     L1405  |
Ca I      |              362.411    |               362.4112   |         15 | 2.12e+07  | C+   |  15157.901     -   42743.002    | 3p6.4s.4p             | 3P*     | 0   | 3p6.4s.5d             | 3D       | 1   |   1 - 3   |       |  T539n,T654n,LS |     L6097  |
Ca I      |              363.075    |               363.0752   |         17 | 2.97e+07  | C+   |  15210.063     -   42744.716    | 3p6.4s.4p             | 3P*     | 1   | 3p6.4s.5d             | 3D       | 2   |   3 - 5   |       |  T539n,T654n,LS |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca I      |              363.097    |               363.0978   |         14 | 1.53e+07  | C+   |  15210.063     -   42743.002    | 3p6.4s.4p             | 3P*     | 1   | 3p6.4s.5d             | 3D       | 1   |   3 - 3   |       |  T539n,T654n,LS |     L6097  |
Ca I      |              364.441    |               364.4413   |         20 | 3.55e+07  | C+   |  15315.943     -   42747.387    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.5d             | 3D       | 3   |   5 - 7   |       |  T539n,T654n,LS |     L6097  |
Ca I      |              364.477    |               364.4768   |         14 | 9.4e+06   | C+   |  15315.943     -   42744.716    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.5d             | 3D       | 2   |   5 - 5   |       |  T539n,T654n,LS |     L6097  |
Ca I      |              364.499    |               364.4996   |          8 | 9.5e+05   | C+   |  15315.943     -   42743.002    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.5d             | 3D       | 1   |   5 - 3   |       |  T539n,T654n,LS |     L6097  |
Ca VI     |                         |               366.914    |            |           |      |      0.0       -   27246.6+x    | 3s2.3p3               | 4S*     | 3/2 | 3s2.3p3               | 2D*      | 5/2 |   4 - 6   | M1+E2 |                 |            |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              366.932    |               366.9356   |          7 |           |      | 323655.06      -  350900.04     | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]* | 2   | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]   | 2   |   5 - 5   |       |                 |     L1405  |
Ca I      |                         |               367.3418   |            | 2.2e+06   | D    |  20335.360     -   47550.214    | 3p6.3d.4s             | 3D      | 1   | 3p6.4s.8f             | 3F*      | 2   |   3 - 5   |       |           T539n |            |
Ca I      |              367.529    |               367.5287   |          5 | 2.2e+06   | D    |  20349.260     -   47550.271    | 3p6.3d.4s             | 3D      | 2   | 3p6.4s.8f             | 3F*      | 3   |   5 - 7   |       |        T539n,LS |     L6097  |
Ca I      |                         |               367.5295   |            | 3.8e+05   | D    |  20349.260     -   47550.214    | 3p6.3d.4s             | 3D      | 2   | 3p6.4s.8f             | 3F*      | 2   |   5 - 5   |       |        T539n,LS |            |
Ca I      |              367.821    |               367.8214   |          6 | 2.3e+06   | D    |  20371.000     -   47550.371    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.8f             | 3F*      | 4   |   7 - 9   |       |        T539n,LS |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca I      |                         |               367.8227   |            | 2.6e+05   | D    |  20371.000     -   47550.271    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.8f             | 3F*      | 3   |   7 - 7   |       |        T539n,LS |            |
Ca I      |                         |               367.8235   |            | 1.0e+04   | E    |  20371.000     -   47550.214    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.8f             | 3F*      | 2   |   7 - 5   |       |            T654 |            |
Ca II     |              368.370    |                          |         30 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca VII    |                         |               368.662    |            | 4.4e+00   | D    |  21864.0       -   48981.4      | 3s2.3p2               | 1D      | 2   | 3s2.3p2               | 1S       | 0   |   5 - 1   | E2    |           T1073 |            |
Ca III    |              369.0878   |               369.0876   |        120 |           |      | 323655.06      -  350741.19     | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]* | 2   | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]   | 3   |   5 - 7   |       |                 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca II     |              369.411    |                          |         40 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca II     |              369.436    |                          |         10 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca II     |              370.603    |               370.6024   |        170 | 8.8e+07   | C    |  25191.51      -   52166.93     | 3p6.4p                | 2P*     | 1/2 | 3p6.5s                | 2S       | 1/2 |   2 - 2   |       |           T8043 |     L7323  |
Ca VI     |                         |               372.540    |            |           |      |      0.0       -   26835.1+x    | 3s2.3p3               | 4S*     | 3/2 | 3s2.3p3               | 2D*      | 3/2 |   4 - 4   | M1    |                 |            |
Ca II     |              373.690    |               373.6902   |        180 | 1.7e+08   | C    |  25414.40      -   52166.93     | 3p6.4p                | 2P*     | 3/2 | 3p6.5s                | 2S       | 1/2 |   4 - 2   |       |           T8043 |     L7323  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca II     |              373.938    |                          |         10 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca I      |              374.835    |               374.8349   |          6 | 3.4e+06   | D    |  20335.360     -   47006.194    | 3p6.3d.4s             | 3D      | 1   | 3p6.4s.7f             | 3F*      | 2   |   3 - 5   |       |        T539n,LS |     L6097  |
Ca I      |              375.029    |               375.0291   |          8 | 3.4e+06   | D    |  20349.260     -   47006.280    | 3p6.3d.4s             | 3D      | 2   | 3p6.4s.7f             | 3F*      | 3   |   5 - 7   |       |        T539n,LS |     L6097  |
Ca I      |                         |               375.0303   |            | 6.2e+05   | D    |  20349.260     -   47006.194    | 3p6.3d.4s             | 3D      | 2   | 3p6.4s.7f             | 3F*      | 2   |   5 - 5   |       |        T539n,LS |            |
Ca I      |              375.334    |               375.3335   |          9 | 4.1e+06   | D    |  20371.000     -   47006.400    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.7f             | 3F*      | 4   |   7 - 9   |       |        T539n,LS |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca I      |                         |               375.3352   |            | 4.4e+05   | D    |  20371.000     -   47006.280    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.7f             | 3F*      | 3   |   7 - 7   |       |        T539n,LS |            |
Ca I      |                         |               375.3364   |            | 1.7e+04   | E    |  20371.000     -   47006.194    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.7f             | 3F*      | 2   |   7 - 5   |       |            T654 |            |
Ca II     |              375.567    |                          |         20 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca II     |              375.839    |                          |         30 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L7323  |
Ca III    |              376.1608   |               376.1609   |       1200 | 8.3e+06   | C    | 245611.88      -  272188.70     | 3s2.3p5.4s            | 3P*     | 0   | 3s2.3p5.4p            | 3S       | 1   |   1 - 3   |       |           T7942 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              381.002    |               380.9957   |          9 |           |      | 324660.47      -  350900.04     | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]* | 3   | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]   | 2   |   7 - 5   |       |                 |     L1405  |
Ca III    |              382.3759   |               382.3760   |        150 |           |      | 324660.47      -  350805.32     | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]* | 3   | 3s2.3p5.(2P*<1/2>).4f | 2[7/2]   | 4   |   7 - 9   |       |                 |     L1405  |
Ca III    |              383.3189   |               383.3162   |         39 |           |      | 324660.47      -  350741.19     | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]* | 3   | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]   | 3   |   7 - 7   |       |                 |     L1405  |
Ca I      |              387.048    |               387.0477   |          9 | 7.2e+06   | D    |  20335.360     -   46164.644    | 3p6.3d.4s             | 3D      | 1   | 3p6.4s.6f             | 3F*      | 2   |   3 - 5   |       |           T539n |     L6097  |
Ca I      |              387.254    |               387.2540   |         11 | 5.4e+06   | D    |  20349.260     -   46164.785    | 3p6.3d.4s             | 3D      | 2   | 3p6.4s.6f             | 3F*      | 3   |   5 - 7   |       |        T539n,LS |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca I      |              387.256    |               387.2561   |         11 | 9.8e+05   | D    |  20349.260     -   46164.644    | 3p6.3d.4s             | 3D      | 2   | 3p6.4s.6f             | 3F*      | 2   |   5 - 5   |       |        T539n,LS |     L6097  |
Ca I      |              387.578    |               387.5776   |         12 | 7.9e+06   | D    |  20371.000     -   46164.971    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.6f             | 3F*      | 4   |   7 - 9   |       |        T539n,LS |     L6097  |
Ca I      |              387.580    |               387.5804   |         12 | 8.9e+05   | D    |  20371.000     -   46164.785    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.6f             | 3F*      | 3   |   7 - 7   |       |        T539n,LS |     L6097  |
Ca I      |                         |               387.5826   |            | 3.5e+04   | E    |  20371.000     -   46164.644    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.6f             | 3F*      | 2   |   7 - 5   |       |            T654 |            |
Ca I      |              388.910    |                          |          6 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca I      |              392.348    |                          |          6 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L6097  |
Ca III    |              393.0870   |               393.0884   |         90 | 1.21e+07  | B    | 325467.67      -  350900.04     | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]* | 2   | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]   | 2   |   5 - 5   |       |             u33 |     L1405  |
Ca II     |              393.366    |               393.3663   |        230 | 1.47e+08  | C    |      0.00      -   25414.40     | 3p6.4s                | 2S      | 1/2 | 3p6.4p                | 2P*      | 3/2 |   2 - 4   |       |           T8043 |     L7323  |
Ca I      |              393.529    |                          |          9 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L6097  |
Ca I      |              394.604    |                          |          6 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca I      |              394.890    |               394.8900   |         15 | 3.34e+06  | C    |  15157.901     -   40474.241    | 3p6.4s.4p             | 3P*     | 0   | 3p6.4s.6s             | 3S       | 1   |   1 - 3   |       |     T539n,T654n |     L6097  |
Ca III    |              394.9604   |               394.9609   |        230 |           |      | 325467.67      -  350779.47     | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]* | 2   | 3s2.3p5.(2P*<1/2>).4f | 2[7/2]   | 3   |   5 - 7   |       |                 |     L1405  |
Ca I      |              395.705    |               395.7054   |         17 | 9.8e+06   | C    |  15210.063     -   40474.241    | 3p6.4s.4p             | 3P*     | 1   | 3p6.4s.6s             | 3S       | 1   |   3 - 3   |       |     T539n,T654n |     L6097  |
Ca II     |              396.847    |               396.8469   |        220 | 1.4e+08   | C    |      0.00      -   25191.51     | 3p6.4s                | 2S      | 1/2 | 3p6.4p                | 2P*      | 1/2 |   2 - 2   |       |           T8043 |     L7323  |
Ca I      |              397.257    |                          |          8 |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |     L6097  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca I      |              397.371    |               397.3708   |         18 | 1.75e+07  | C    |  15315.943     -   40474.241    | 3p6.4s.4p             | 3P*     | 2   | 3p6.4s.6s             | 3S       | 1   |   5 - 3   |       |     T539n,T654n |     L6097  |
Ca V      |                         |               399.788    |            | 4.6e+00   | C    |  18830.3       -   43836.5      | 3s2.3p4               | 1D      | 2   | 3s2.3p4               | 1S       | 0   |   5 - 1   | E2    |            T969 |            |
Ca III    |              403.8508   |               403.8502   |        160 | 1.76e+07  | B    | 323003.56      -  347758.22     | 3s2.3p5.(2P*<3/2>).4d | 2[1/2]* | 1   | 3s2.3p5.(2P*<3/2>).4f | 2[5/2]   | 2   |   3 - 5   |       |             u33 |     L1405  |
Ca III    |              407.1362   |               407.1362   |         41 | 7.7e+06   | B    | 326186.32      -  350741.19     | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]* | 3   | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]   | 3   |   7 - 7   |       |             u33 |     L1405  |
Ca III    |              408.1766   |               408.1762   |       1000 | 1.8e+06   | C    | 247696.39      -  272188.70     | 3s2.3p5.4s            | 1P*     | 1   | 3s2.3p5.4p            | 3S       | 1   |   3 - 3   |       |           T7942 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca XIII   |                         |               408.72     |            | 3.62e-03  | C    |      0         -   24460        | 2s2.2p4               | 3P      | 2   | 2s2.2p4               | 3P       | 1   |   5 - 3   | E2    |           T1073 |            |
Ca XIII   |                         |               408.72     |            | 3.17e+02  | B    |      0         -   24460        | 2s2.2p4               | 3P      | 2   | 2s2.2p4               | 3P       | 1   |   5 - 3   | M1    |            T335 |            |
Ca I      |                         |               409.2632   |            | 1.1e+07   | D    |  20335.360     -   44762.620    | 3p6.3d.4s             | 3D      | 1   | 3p6.4s.5f             | 3F*      | 2   |   3 - 5   |       |           T539n |            |
Ca I      |                         |               409.4925   |            | 1.2e+07   | D    |  20349.260     -   44762.839    | 3p6.3d.4s             | 3D      | 2   | 3p6.4s.5f             | 3F*      | 3   |   5 - 7   |       |           T539n |            |
Ca I      |                         |               409.4962   |            | 2.1e+06   | D    |  20349.260     -   44762.620    | 3p6.3d.4s             | 3D      | 2   | 3p6.4s.5f             | 3F*      | 2   |   5 - 5   |       |        T539n,LS |            |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca II     |              409.710    |               409.7098   |         50 | 9.9e+06   | D    |  60533.02      -   84933.65     | 3p6.5p                | 2P*     | 1/2 | 3p6.7d                | 2D       | 3/2 |   2 - 4   |       |      T1619CA,LS |     L7323  |
Ca I      |              409.853    |               409.8528   |         15 | 1.3e+07   | D    |  20371.000     -   44763.118    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.5f             | 3F*      | 4   |   7 - 9   |       |           T539n |     L6097  |
Ca I      |              409.857    |               409.8575   |         15 | 1.5e+06   | D    |  20371.000     -   44762.839    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.5f             | 3F*      | 3   |   7 - 7   |       |        T539n,LS |     L6097  |
Ca I      |                         |               409.8612   |            | 5.8e+04   | E    |  20371.000     -   44762.620    | 3p6.3d.4s             | 3D      | 3   | 3p6.4s.5f             | 3F*      | 2   |   7 - 5   |       |            T654 |            |
Ca I      |                         |               410.8526   |            | 9.0e+07   | D    |  21849.634     -   46182.399    | 3p6.3d.4s             | 1D      | 2   | 3p6.4s.6f             | 1F*      | 3   |   5 - 7   |       |           T539n |            |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca II     |              410.982    |               410.9815   |         60 | 1.2e+07   | D    |  60611.28      -   84936.41     | 3p6.5p                | 2P*     | 3/2 | 3p6.7d                | 2D       | 5/2 |   4 - 6   |       |      T1619CA,LS |     L7323  |
Ca II     |              411.028    |               411.0282   |         30 | 1.9e+06   | D    |  60611.28      -   84933.65     | 3p6.5p                | 2P*     | 3/2 | 3p6.7d                | 2D       | 3/2 |   4 - 4   |       |      T1619CA,LS |     L7323  |
Ca III    |              413.6247   |               413.6247   |        390 | 2.8e+08   | B    | 346732.19      -  370901.88     | 3s2.3p5.(2P*<3/2>).4f | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).5g | 2[5/2]*  | 2   |   3 - 5   |       |             u33 |     L1405  |
Ca III    |              413.7084   |               413.7043   |         47 | 2.6e+07   | B    | 346896.26      -  371061.30     | 3s2.3p5.(2P*<3/2>).4f | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).5g | 2[7/2]*  | 3   |   5 - 7   |       |             u33 |     L1405  |
Ca III    |              414.7683   |               414.7664   |         30 | 3.7e+06   | C    | 323655.06      -  347758.22     | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]* | 2   | 3s2.3p5.(2P*<3/2>).4f | 2[5/2]   | 2   |   5 - 5   |       |             u33 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca III    |              415.3565   |               415.3566   |        500 | 1.31e+08  | B    | 322663.28      -  346732.19     | 3s2.3p5.(2P*<3/2>).4d | 2[1/2]* | 0   | 3s2.3p5.(2P*<3/2>).4f | 2[3/2]   | 1   |   1 - 3   |       |             u33 |     L1405  |
Ca III    |              416.4310   |               416.4302   |        430 | 2.6e+08   | B    | 346896.26      -  370903.12     | 3s2.3p5.(2P*<3/2>).4f | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).5g | 2[5/2]*  | 3   |   5 - 7   |       |             u33 |     L1405  |
Ca III    |              417.5652   |               417.5650   |        410 | 3.7e+07   | B    | 324110.24      -  348051.86     | 3s2.3p5.(2P*<3/2>).4d | 2[7/2]* | 4   | 3s2.3p5.(2P*<3/2>).4f | 2[7/2]   | 4   |   9 - 9   |       |             u33 |     L1405  |
Ca III    |              418.4201   |               418.4200   |        500 | 1.44e+08  | B    | 323003.56      -  346896.26     | 3s2.3p5.(2P*<3/2>).4d | 2[1/2]* | 1   | 3s2.3p5.(2P*<3/2>).4f | 2[3/2]   | 2   |   3 - 5   |       |             u33 |     L1405  |
Ca III    |              420.4611   |               420.4615   |         70 | 3.0e+07   | B    | 347344.37      -  371121.06     | 3s2.3p5.(2P*<3/2>).4f | 2[9/2]  | 5   | 3s2.3p5.(2P*<3/2>).5g | 2[9/2]*  | 5   |  11 - 11  |       |             u33 |     L1405  |
          |                         |                          |            |           |      |                                 |                       |         |     |                       |          |     |           |       |                 |            |
Ca II     |              420.618    |               420.6176   |         40 | 4.3e+06   | D    |  60533.02      -   84300.89     | 3p6.5p                | 2P*     | 1/2 | 3p6.8s                | 2S       | 1/2 |   2 - 2   |       |      T1619CA,LS |     L7323  |
Ca III    |              420.7235   |               420.7216   |        800 | 2.03e+08  | B    | 323655.06      -  347417.05     | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]* | 2   | 3s2.3p5.(2P*<3/2>).4f | 2[5/2]   | 3   |   5 - 7   |       |             u33 |     L1405  |
Ca III    |              421.1609   |               421.1614   |         70 | 3.1e+07   | B    | 347383.51      -  371120.69     | 3s2.3p5.(2P*<3/2>).4f | 2[9/2]  | 4   | 3s2.3p5.(2P*<3/2>).5g | 2[9/2]*  | 4   |   9 - 9   |       |             u33 |     L1405  |
Ca III    |              421.3144   |               421.3132   |        400 | 1.11e+08  | B    | 323003.56      -  346732.19     | 3s2.3p5.(2P*<3/2>).4d | 2[1/2]* | 1   | 3s2.3p5.(2P*<3/2>).4f | 2[3/2]   | 1   |   3 - 3   |       |             u33 |     L1405  |
