[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ni (all spectra): 972 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 8200
Query NIST Bibliographic Databases for
Ni (new window)
Ni Energy Levels
Ni Line Wavelengths and Classification
Ni Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |           Ei           Ek           |            Lower level             |              Upper level              |  gi   gk  |Type|         TP  |    Line  |
          |               Wavelength |                Wavelength |  Int. |    s^-1   |      |         (cm-1)       (cm-1)         |------------------------------------|---------------------------------------|           |    |        Ref. |    Ref.  |
          |                Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                     | Conf.                | Term | J    | Conf.                | Term    | J    |           |    |             |          |
Ni II     |                          |                 431.4807  |       | 7.3e-02   | E    |     9330.04      -     32499.53     | 3p6.3d8.(3F).4s      | 4F   | 7/2  | 3p6.3d8.(1G).4s      | 2G      | 9/2  |   8 - 10  | M1 |       T4240 |          |
Ni II     |                          |                 431.4807  |       | 2.1e-04   | E    |     9330.04      -     32499.53     | 3p6.3d8.(3F).4s      | 4F   | 7/2  | 3p6.3d8.(1G).4s      | 2G      | 9/2  |   8 - 10  | E2 |       T4240 |          |
Ni III    |                          |                 432.616   |       | 3.5e-01   | E    |        0.0       -     23108.7      | 3p6.3d8              | 3F   | 4    | 3p6.3d8              | 1G      | 4    |   9 - 9   | M1 |        T493 |          |
Ni III    |                          |                 432.616   |       | 2.7e-04   | E    |        0.0       -     23108.7      | 3p6.3d8              | 3F   | 4    | 3p6.3d8              | 1G      | 4    |   9 - 9   | E2 |        T493 |          |
Ni II     |                          |                 432.6237  |       | 2.5e-03   | E    |        0.00      -     23108.28     | 3p6.3d9              | 2D   | 5/2  | 3p6.3d8.(3P).4s      | 4P      | 5/2  |   6 - 6   | M1 |       T4240 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                          |                 432.6237  |       | 3.5e-01   | E    |        0.00      -     23108.28     | 3p6.3d9              | 2D   | 5/2  | 3p6.3d8.(3P).4s      | 4P      | 5/2  |   6 - 6   | E2 |       T4240 |          |
Ni I      |                          |                 433.1642  |       | 5.6e+05   | D+   |    13521.347     -     36600.791    | 3d8.(1D).4s2         | 1D   | 2    | 3d8.(3F).4s.4p.(3P*) | 1D*     | 2    |   5 - 5   |    |       T4812 |          |
Ni IV     |                          |                 436.349   |       | 3.3e-01   | E    |    20947.6       -     43858.6      | 3p6.3d7              | 2G   | 7/2  | 3p6.3d7              | 2F      | 7/2  |   8 - 8   | M1 |       T4605 |          |
Ni IV     |                          |                 436.349   |       | 7.5e-03   | E    |    20947.6       -     43858.6      | 3p6.3d7              | 2G   | 7/2  | 3p6.3d7              | 2F      | 7/2  |   8 - 8   | E2 |       T4605 |          |
Ni I      |                          |                 438.2874  |       | 1.5e+06   | E    |    31441.635     -     54251.308    | 3d9.(2D).4p          | 1D*  | 2    | 3d8.4s.(2F).5s       | 1F      | 3    |   5 - 7   |    |       T2765 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                440.155   |                 440.1541  |   110 | 3.8e+07   | D    |    25753.553     -     48466.490    | 3d8.(3F).4s.4p.(3P*) | 5D*  | 4    | 3d8.4s.(4F).5s       | 5F      | 5    |   9 - 11  |    |       T2765 |   L3475  |
Ni I      |                          |                 441.0518  |       | 3.2e+06   | D    |    26665.887     -     49332.593    | 3d8.(3F).4s.4p.(3P*) | 5D*  | 3    | 3d9.(2D<5/2>).4d     | 2[7/2]  | 4    |   7 - 9   |    |       T4287 |          |
Ni IV     |                          |                 442.180   |       | 4.2e-03   | E    |     2042.5       -     24651.4      | 3p6.3d7              | 4F   | 5/2  | 3p6.3d7              | 2P      | 1/2  |   6 - 2   | E2 |       T4605 |          |
Ni I      |                          |                 443.1033  |       | 4.1e+06   | D    |    33610.890     -     56172.657    | 3d8.(3F).4s.4p.(3P*) | 3D*  | 2    | 3d9.(2D<3/2>).5d     | 2[7/2]  | 3    |   5 - 7   |    |       T4287 |          |
Ni I      |                          |                 443.7571  |       | 2.8e+06   | D    |    29668.918     -     52197.444    | 3d9.(2D).4p          | *    | 3    | 3d9.(2D<5/2>).6s     | 2[5/2]  | 3    |   7 - 7   |    |       T4287 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni IV     |                          |                 444.519   |       | 1.8e-01   | E    |    20947.6       -     43437.5      | 3p6.3d7              | 2G   | 7/2  | 3p6.3d7              | 2F      | 5/2  |   8 - 6   | M1 |       T4605 |          |
Ni IV     |                          |                 444.519   |       | 7.8e-02   | E    |    20947.6       -     43437.5      | 3p6.3d7              | 2G   | 7/2  | 3p6.3d7              | 2F      | 5/2  |   8 - 6   | E2 |       T4605 |          |
Ni I      |                          |                 445.0091  |       | 8.2e+05   | E    |    31786.162     -     54251.308    | 3d8.(3F).4s.4p.(3P*) | 3G*  | 3    | 3d8.4s.(2F).5s       | 1F      | 3    |   7 - 7   |    |       T2765 |          |
Ni IV     |                          |                 445.127   |       | 9.9e-03   | E    |     1189.7       -     23648.9      | 3p6.3d7              | 4F   | 7/2  | 3p6.3d7              | 2P      | 3/2  |   8 - 4   | E2 |       T4605 |          |
Ni I      |                445.904   |                           |    85 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                          |                 446.1464  |       | 9.9e-02   | E    |    10115.66      -     32523.54     | 3p6.3d8.(3F).4s      | 4F   | 5/2  | 3p6.3d8.(1G).4s      | 2G      | 7/2  |   6 - 8   | M1 |       T4240 |          |
Ni II     |                          |                 446.1464  |       | 1.2e-04   | E    |    10115.66      -     32523.54     | 3p6.3d8.(3F).4s      | 4F   | 5/2  | 3p6.3d8.(1G).4s      | 2G      | 7/2  |   6 - 8   | E2 |       T4240 |          |
Ni I      |                446.246   |                 446.2455  |    18 | 1.7e+07   | D    |    27943.524     -     50346.427    | 3d8.(3F).4s.4p.(3P*) | 5D*  | 1    | 3d8.4s.(4F).5s       | 5F      | 2    |   3 - 5   |    |       T4287 |   L3475  |
Ni II     |                          |                 446.6249  |       | 1.3e-04   | E    |    10115.66      -     32499.53     | 3p6.3d8.(3F).4s      | 4F   | 5/2  | 3p6.3d8.(1G).4s      | 2G      | 9/2  |   6 - 10  | E2 |       T4240 |          |
Ni I      |                447.048   |                 447.0477  |    55 | 1.9e+07   | D    |    27414.868     -     49777.569    | 3d8.(3F).4s.4p.(3P*) | 5D*  | 2    | 3d8.4s.(4F).5s       | 5F      | 3    |   5 - 7   |    |       T4287 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                          |                 448.5211  |       | 8.4e-04   | E    |     1506.94      -     23796.18     | 3p6.3d9              | 2D   | 3/2  | 3p6.3d8.(1D).4s      | 2D      | 3/2  |   4 - 4   | M1 |       T4240 |          |
Ni II     |                          |                 448.5211  |       | 3.0e-01   | E    |     1506.94      -     23796.18     | 3p6.3d9              | 2D   | 3/2  | 3p6.3d8.(1D).4s      | 2D      | 3/2  |   4 - 4   | E2 |       T4240 |          |
Ni I      |                          |                 451.2990  |       | 2.2e+06   | D    |    29888.477     -     52040.523    | 3d9.(2D).4p          | 3D*  | 2    | 3d8.4s.(4F).5s       | 3F      | 2    |   5 - 5   |    |       T4287 |          |
Ni I      |                          |                 451.9983  |       | 6.1e+04   | D+   |    13521.347     -     35639.122    | 3d8.(1D).4s2         | 1D   | 2    | 3d8.(3F).4s.4p.(3P*) | 1F*     | 3    |   5 - 7   |    |       T4812 |          |
Ni I      |                          |                 452.3142  |       | 3.2e-01   | D    |        0.000     -     22102.325    | 3d8.(3F).4s2         | 3F   | 4    | 3d8.(1G).4s2         | 1G      | 4    |   9 - 9   | M1 |        T848 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 452.3142  |       | 2.2e-04   | E    |        0.000     -     22102.325    | 3d8.(3F).4s2         | 3F   | 4    | 3d8.(1G).4s2         | 1G      | 4    |   9 - 9   | E2 |        T848 |          |
Ni IV     |                          |                 453.793   |       | 3.9e-03   | E    |     2621.1       -     24651.4      | 3p6.3d7              | 4F   | 3/2  | 3p6.3d7              | 2P      | 1/2  |   4 - 2   | M1 |       T4605 |          |
Ni IV     |                          |                 453.793   |       | 2.4e-03   | E    |     2621.1       -     24651.4      | 3p6.3d7              | 4F   | 3/2  | 3p6.3d7              | 2P      | 1/2  |   4 - 2   | E2 |       T4605 |          |
Ni I      |                          |                 455.1224  |       | 6.1e+06   | D    |    33610.890     -     55576.843    | 3d8.(3F).4s.4p.(3P*) | 3D*  | 2    | 3d8.4s.(2F).5s       | 3F      | 3    |   5 - 7   |    |       T4287 |          |
Ni I      |                          |                 455.3168  |       | 7.0e+06   | D    |    29500.674     -     51457.250    | 3d9.(2D).4p          | 3P*  | 1    | 3d9.(2D<3/2>).4d     | 2[1/2]  | 0    |   3 - 1   |    |       T4287 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 456.5444  |       | 7.9e-04   | E    |      204.787     -     22102.325    | 3d9.(2D).4s          | 3D   | 3    | 3d8.(1G).4s2         | 1G      | 4    |   7 - 9   | E2 |        T848 |          |
Ni I      |                          |                 456.7410  |       | 1.4e+05   | D    |    28578.018     -     50466.131    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 3    | 3d8.4s.(4F).5s       | 3F      | 4    |   7 - 9   |    |       T4287 |          |
Ni II     |                          |                 457.3357  |       | 4.6e-04   | E    |    10663.89      -     32523.54     | 3p6.3d8.(3F).4s      | 4F   | 3/2  | 3p6.3d8.(1G).4s      | 2G      | 7/2  |   4 - 8   | E2 |       T4240 |          |
Ni I      |                459.253   |                           |    35 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |   L3475  |
Ni III    |                          |                 459.684   |       | 1.8e-01   | E    |     1360.7       -     23108.7      | 3p6.3d8              | 3F   | 3    | 3p6.3d8              | 1G      | 4    |   7 - 9   | M1 |        T493 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                460.037   |                 460.0359  |    18 | 2.6e+07   | D    |    29013.206     -     50744.552    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 2    | 3d8.4s.(4F).5s       | 5F      | 1    |   5 - 3   |    |       T4287 |   L3475  |
Ni I      |                460.500   |                 460.4987  |    65 | 2.3e+07   | D    |    28068.065     -     49777.569    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 4    | 3d8.4s.(4F).5s       | 5F      | 3    |   9 - 7   |    |       T4287 |   L3475  |
Ni I      |                460.623   |                 460.6221  |    18 | 1.0e+07   | D    |    29013.206     -     50716.896    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 2    | 3d9.(2D<3/2>).4d     | 2[3/2]  | 1    |   5 - 3   |    |       T4287 |   L3475  |
Ni IV     |                          |                 462.696   |       | 4.3e-03   | E    |     2042.5       -     23648.9      | 3p6.3d7              | 4F   | 5/2  | 3p6.3d7              | 2P      | 3/2  |   6 - 4   | E2 |       T4605 |          |
Ni IV     |                          |                 462.696   |       | 1.7e-01   | E    |     2042.5       -     23648.9      | 3p6.3d7              | 4F   | 5/2  | 3p6.3d7              | 2P      | 3/2  |   6 - 4   | M1 |       T4605 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                          |                 462.8046  |       | 1.9e-04   | E    |     1506.94      -     23108.28     | 3p6.3d9              | 2D   | 3/2  | 3p6.3d8.(3P).4s      | 4P      | 5/2  |   4 - 6   | M1 |       T4240 |          |
Ni II     |                          |                 462.8046  |       | 1.3e-01   | E    |     1506.94      -     23108.28     | 3p6.3d9              | 2D   | 3/2  | 3p6.3d8.(3P).4s      | 4P      | 5/2  |   4 - 6   | E2 |       T4240 |          |
Ni I      |                          |                 463.3033  |       | 7.8e+04   | E    |    27580.391     -     49158.480    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 5    | 3d9.(2D<5/2>).4d     | 2[9/2]  | 5    |  11 - 11  |    |       T2765 |          |
Ni I      |                464.866   |                 464.8652  |    75 | 2.4e+07   | D    |    27580.391     -     49085.982    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 5    | 3d8.4s.(4F).5s       | 5F      | 4    |  11 - 9   |    |       T4287 |   L3475  |
Ni I      |                          |                 466.6986  |       | 6.3e+06   | D    |    30619.414     -     52040.523    | 3d9.(2D).4p          | 3F*  | 2    | 3d8.4s.(4F).5s       | 3F      | 2    |   5 - 5   |    |       T4287 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 467.5593  |       | 6.2e+05   | D    |    29084.456     -     50466.131    | 3d8.(3F).4s.4p.(3P*) | 5F*  | 4    | 3d8.4s.(4F).5s       | 3F      | 4    |   9 - 9   |    |       T4287 |          |
Ni I      |                468.622   |                 468.6213  |    23 | 1.4e+07   | D    |    29013.206     -     50346.427    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 2    | 3d8.4s.(4F).5s       | 5F      | 2    |   5 - 5   |    |       T4287 |   L3475  |
Ni I      |                          |                 469.8390  |       | 6.2e+06   | D    |    32973.376     -     54251.308    | 3d8.(3F).4s.4p.(3P*) | 3F*  | 4    | 3d8.4s.(2F).5s       | 1F      | 3    |   9 - 7   |    |       T2765 |          |
Ni I      |                          |                 470.1352  |       | 2.0e+06   | D    |    28068.065     -     49332.593    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 4    | 3d9.(2D<5/2>).4d     | 2[7/2]  | 4    |   9 - 9   |    |       T4287 |          |
Ni I      |                          |                 470.1530  |       | 1.4e+07   | D    |    32973.376     -     54237.099    | 3d8.(3F).4s.4p.(3P*) | 3F*  | 4    | 3d8.4s.(2F).5s       | 3F      | 4    |   9 - 9   |    |       T4287 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 471.0660  |       | 8.0e-02   | E    |      879.816     -     22102.325    | 3d9.(2D).4s          | 3D   | 2    | 3d8.(1G).4s2         | 1G      | 4    |   5 - 9   | E2 |        T848 |          |
Ni I      |                471.442   |                 471.4417  |   110 | 4.6e+07   | D    |    27260.894     -     48466.490    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 6    | 3d8.4s.(4F).5s       | 5F      | 5    |  13 - 11  |    |       T2765 |   L3475  |
Ni I      |                471.578   |                 471.5762  |    22 | 2.0e+07   | D    |    28578.018     -     49777.569    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 3    | 3d8.4s.(4F).5s       | 5F      | 3    |   7 - 7   |    |       T4287 |   L3475  |
Ni I      |                          |                 472.9276  |       | 2.7e+06   | E    |    33112.334     -     54251.308    | 3d8.(3F).4s.4p.(3P*) | 3F*  | 3    | 3d8.4s.(2F).5s       | 1F      | 3    |   7 - 7   |    |       T2765 |          |
Ni I      |                          |                 473.1798  |       | 8.4e+06   | D    |    30912.817     -     52040.523    | 3d9.(2D).4p          | 3D*  | 1    | 3d8.4s.(4F).5s       | 3F      | 2    |   3 - 5   |    |       T4287 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 473.2457  |       | 9.3e+06   | D    |    33112.334     -     54237.099    | 3d8.(3F).4s.4p.(3P*) | 3F*  | 3    | 3d8.4s.(2F).5s       | 3F      | 4    |   7 - 9   |    |       T4287 |          |
Ni I      |                          |                 474.0165  |       | 3.4e+05   | E    |    28068.065     -     49158.480    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 4    | 3d9.(2D<5/2>).4d     | 2[9/2]  | 5    |   9 - 11  |    |       T2765 |          |
Ni XVII   |                474.4     |                 474.9+    |       | 1.25e+02  | C+   |   272634         -    293686        | 3s.3p                | 3P*  | 1    | 3s.3p                | 3P*     | 2    |   3 - 5   | M1 |       T3808 |  L11926  |
Ni I      |                          |                 475.2420  |       | 2.0e+07   | D    |    29500.674     -     50536.703    | 3d9.(2D).4p          | 3P*  | 1    | 3d9.(2D<3/2>).4d     | 2[1/2]  | 1    |   3 - 3   |    |       T4287 |          |
Ni IV     |                          |                 475.428   |       | 1.2e-01   | E    |     2621.1       -     23648.9      | 3p6.3d7              | 4F   | 3/2  | 3p6.3d7              | 2P      | 3/2  |   4 - 4   | M1 |       T4605 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni IV     |                          |                 475.428   |       | 1.1e-03   | E    |     2621.1       -     23648.9      | 3p6.3d7              | 4F   | 3/2  | 3p6.3d7              | 2P      | 3/2  |   4 - 4   | E2 |       T4605 |          |
Ni I      |                475.652   |                 475.6515  |    30 | 1.5e+07   | D    |    28068.065     -     49085.982    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 4    | 3d8.4s.(4F).5s       | 5F      | 4    |   9 - 9   |    |       T4287 |   L3475  |
Ni I      |                          |                 475.8420  |       | 4.6e+05   | D    |    31031.020     -     52040.523    | 3d9.(2D).4p          | 1F*  | 3    | 3d8.4s.(4F).5s       | 3F      | 2    |   7 - 5   |    |       T4287 |          |
Ni I      |                          |                 476.2627  |       | 2.2e+05   | D+   |    15609.844     -     36600.791    | 3d8.(3P).4s2         | 3P   | 2    | 3d8.(3F).4s.4p.(3P*) | 1D*     | 2    |   5 - 5   |    |       T4812 |          |
Ni I      |                476.395   |                           |    15 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni IV     |                          |                 477.248   |       | 3.4e-02   | E    |        0.0       -     20947.6      | 3p6.3d7              | 4F   | 9/2  | 3p6.3d7              | 2G      | 7/2  |  10 - 8   | M1 |       T4605 |          |
Ni I      |                          |                 477.3411  |       | 1.2e+06   | D    |    29888.477     -     50832.001    | 3d9.(2D).4p          | 3D*  | 2    | 3d9.(2D<3/2>).4d     | 2[5/2]  | 3    |   5 - 7   |    |       T4287 |          |
Ni I      |                          |                 478.6281  |       | 7.4e+04   | D+   |    13521.347     -     34408.555    | 3d8.(1D).4s2         | 1D   | 2    | 3d8.(3F).4s.4p.(3P*) | 3D*     | 1    |   5 - 3   |    |       T4812 |          |
Ni I      |                478.654   |                 478.6535  |    45 | 1.8e+07   | D    |    27580.391     -     48466.490    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 5    | 3d8.4s.(4F).5s       | 5F      | 5    |  11 - 11  |    |       T2765 |   L3475  |
Ni I      |                          |                 479.0965  |       | 2.3e+04   | D+   |    15734.001     -     36600.791    | 3d8.(3P).4s2         | 3P   | 1    | 3d8.(3F).4s.4p.(3P*) | 1D*     | 2    |   3 - 5   |    |       T4812 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 479.3426  |       | 6.2e+05   | D    |    29888.477     -     50744.552    | 3d9.(2D).4p          | 3D*  | 2    | 3d8.4s.(4F).5s       | 5F      | 1    |   5 - 3   |    |       T4287 |          |
Ni III    |                          |                 479.733   |       | 3.9e-04   | E    |     2269.6       -     23108.7      | 3p6.3d8              | 3F   | 2    | 3p6.3d8              | 1G      | 4    |   5 - 9   | E2 |        T493 |          |
Ni I      |                480.700   |                 480.6993  |    22 | 7.3e+06   | D    |    29668.918     -     50466.131    | 3d9.(2D).4p          | *    | 3    | 3d8.4s.(4F).5s       | 3F      | 4    |   7 - 9   |    |       T4287 |   L3475  |
Ni I      |                          |                 480.8874  |       | 1.6e+06   | D    |    29888.477     -     50677.555    | 3d9.(2D).4p          | 3D*  | 2    | 3d9.(2D<3/2>).4d     | 2[7/2]  | 3    |   5 - 7   |    |       T4287 |          |
Ni I      |                          |                 481.1983  |       | 9.5e+06   | D    |    29500.674     -     50276.321    | 3d9.(2D).4p          | 3P*  | 1    | 3d8.(1S).4s2         | 1S      | 0    |   3 - 1   |    |       T4287 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 481.3254  |       | 3.8e-06   | E    |     1332.164     -     22102.325    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(1G).4s2         | 1G      | 4    |   7 - 9   | E2 |        T848 |          |
Ni I      |                          |                 481.3254  |       | 1.6e-01   | D    |     1332.164     -     22102.325    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(1G).4s2         | 1G      | 4    |   7 - 9   | M1 |        T848 |          |
Ni I      |                          |                 481.4598  |       | 8.6e+05   | D    |    29013.206     -     49777.569    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 2    | 3d8.4s.(4F).5s       | 5F      | 3    |   5 - 7   |    |       T4287 |          |
Ni I      |                          |                 481.5933  |       | 9.3e+05   | D    |    28569.203     -     49327.811    | 3d9.(2D).4p          | 3P*  | 2    | 3d9.(2D<5/2>).4d     | 2[5/2]  | 2    |   5 - 5   |    |       T4287 |          |
Ni I      |                          |                 481.7818  |       | 7.0e+06   | D    |    33500.822     -     54251.308    | 3d8.(3F).4s.4p.(3P*) | 3D*  | 3    | 3d8.4s.(2F).5s       | 1F      | 3    |   7 - 7   |    |       T2765 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 482.1119  |       | 4.5e+06   | D    |    33500.822     -     54237.099    | 3d8.(3F).4s.4p.(3P*) | 3D*  | 3    | 3d8.4s.(2F).5s       | 3F      | 4    |   7 - 9   |    |       T4287 |          |
Ni I      |                482.903   |                 482.9023  |   22w | 1.9e+07   | D    |    28569.203     -     49271.540    | 3d9.(2D).4p          | 3P*  | 2    | 3d9.(2D<5/2>).4d     | 2[5/2]  | 3    |   5 - 7   |    |       T4287 |   L3475  |
Ni I      |                483.118   |                 483.1176  |    19 | 1.6e+07   | D    |    29084.456     -     49777.569    | 3d8.(3F).4s.4p.(3P*) | 5F*  | 4    | 3d8.4s.(4F).5s       | 5F      | 3    |   9 - 7   |    |       T4287 |   L3475  |
Ni I      |                          |                 483.8643  |       | 2.2e+07   | D    |    33590.130     -     54251.308    | 3d8.(3F).4s.4p.(3P*) | 1G*  | 4    | 3d8.4s.(2F).5s       | 1F      | 3    |   9 - 7   |    |       T2765 |          |
Ni I      |                          |                 484.3158  |       | 2.9e+04   | D+   |    13521.347     -     34163.264    | 3d8.(1D).4s2         | 1D   | 2    | 3d8.(3F).4s.4p.(3P*) | 3F*     | 2    |   5 - 5   |    |       T4812 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 484.3510  |       | 4.4e+06   | D    |    33610.890     -     54251.308    | 3d8.(3F).4s.4p.(3P*) | 3D*  | 2    | 3d8.4s.(2F).5s       | 1F      | 3    |   5 - 7   |    |       T2765 |          |
Ni I      |                          |                 484.5169  |       | 1.6e+05   | D    |    29832.779     -     50466.131    | 3d8.(3F).4s.4p.(3P*) | 5F*  | 3    | 3d8.4s.(4F).5s       | 3F      | 4    |   7 - 9   |    |       T4287 |          |
Ni I      |                          |                 485.2554  |       | 8.0e+06   | D    |    28569.203     -     49171.151    | 3d9.(2D).4p          | 3P*  | 2    | 3d9.(2D<5/2>).4d     | 2[3/2]  | 1    |   5 - 3   |    |       T4287 |          |
Ni I      |                485.541   |                 485.5411  |    45 | 5.7e+07   | D    |    28569.203     -     49159.030    | 3d9.(2D).4p          | 3P*  | 2    | 3d9.(2D<5/2>).4d     | 2[3/2]  | 2    |   5 - 5   |    |       T2765 |   L3475  |
Ni I      |                486.627   |                           |    30 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                487.344   |                           |    17 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |   L3475  |
Ni I      |                          |                 490.0971  |       | 5.0e+05   | E    |    28068.065     -     48466.490    | 3d8.(3F).4s.4p.(3P*) | 5G*  | 4    | 3d8.4s.(4F).5s       | 5F      | 5    |   9 - 11  |    |       T2765 |          |
Ni XXVII  |                          |                 490.1     |       | 9.3e+06   | E    |[79756700]        - [79777100]       | 1s.5s                | 1S   | 0    | 1s.5p                | 1P*     | 1    |   1 - 3   |    |       T5298 |  L11926  |
Ni I      |                490.441   |                 490.4412  |    40 | 6.2e+07   | D    |    28569.203     -     48953.316    | 3d9.(2D).4p          | 3P*  | 2    | 3d9.(2D<5/2>).4d     | 2[1/2]  | 1    |   5 - 3   |    |       T4287 |   L3475  |
Ni I      |                          |                 491.2018  |       | 1.5e+07   | D    |    30392.003     -     50744.552    | 3d8.(3F).4s.4p.(3P*) | 5F*  | 1    | 3d8.4s.(4F).5s       | 5F      | 1    |   3 - 3   |    |       T4287 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 491.3973  |       | 2.2e+07   | D    |    30192.251     -     50536.703    | 3d9.(2D).4p          | 3P*  | 0    | 3d9.(2D<3/2>).4d     | 2[1/2]  | 1    |   1 - 3   |    |       T4287 |          |
Ni I      |                491.836   |                 491.8364  |    22 | 2.3e+07   | D    |    30979.749     -     51306.038    | 3d8.(3F).4s.4p.(3P*) | 3G*  | 4    | 3d8.4s.(4F).5s       | 3F      | 3    |   9 - 7   |    |       T4287 |   L3475  |
Ni I      |                          |                 492.5563  |       | 5.9e+06   | D    |    29480.989     -     49777.569    | 3d9.(2D).4p          | 3F*  | 4    | 3d8.4s.(4F).5s       | 5F      | 3    |   9 - 7   |    |       T4287 |          |
Ni I      |                493.583   |                 493.5831  |    16 | 2.4e+07   | D    |    31786.162     -     52040.523    | 3d8.(3F).4s.4p.(3P*) | 3G*  | 3    | 3d8.4s.(4F).5s       | 3F      | 2    |   7 - 5   |    |       T4287 |   L3475  |
Ni I      |                          |                 493.7348  |       | 1.2e+07   | D    |    29084.456     -     49332.593    | 3d8.(3F).4s.4p.(3P*) | 5F*  | 4    | 3d9.(2D<5/2>).4d     | 2[7/2]  | 4    |   9 - 9   |    |       T4287 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 494.5445  |       | 8.3e+06   | D    |    30619.414     -     50834.401    | 3d9.(2D).4p          | 3F*  | 2    | 3d9.(2D<3/2>).4d     | 2[5/2]  | 2    |   5 - 5   |    |       T4287 |          |
Ni I      |                          |                 494.6032  |       | 2.0e+06   | D    |    30619.414     -     50832.001    | 3d9.(2D).4p          | 3F*  | 2    | 3d9.(2D<3/2>).4d     | 2[5/2]  | 3    |   5 - 7   |    |       T4287 |          |
Ni IV     |                          |                 494.674   |       | 1.1e-02   | E    |    23648.9       -     43858.6      | 3p6.3d7              | 2P   | 3/2  | 3p6.3d7              | 2F      | 7/2  |   4 - 8   | E2 |       T4605 |          |
