[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Cl (all spectra): 481 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 99000
Query NIST Bibliographic Databases for
Cl (new window)
Cl Energy Levels
Cl Line Wavelengths and Classification
Cl Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |              Observed  |                Ritz    |   Rel. |    Aki    | Acc. |        Ei           Ek        |          Lower level          |           Upper level           |  gi   gk  |Type|                   TP  |   Line  |
          |             Wavelength |             Wavelength |   Int. |    s^-1   |      |      (cm-1)       (cm-1)      |-------------------------------|---------------------------------|           |    |                  Ref. |   Ref.  |
          |              Air (nm)  |              Air (nm)  |   (?)  |           |      |                               | Conf.            | Term | J   | Conf.              | Term | J   |           |    |                       |         |
Cl II     |                        |              360.5542  |        | 1.4e+06   | E    | 147127.57     -  174854.74    | 3s2.3p3.(2D*).4p | 3F   | 3   | 3s2.3p3.(2D*).4d   | 3D*  | 3   |   7 - 7   |    |            T1619CA,LS |         |
Cl II     |                        |              360.9721  |        | 1.6e+07   | D    | 147127.57     -  174822.64    | 3s2.3p3.(2D*).4p | 3F   | 3   | 3s2.3p3.(2D*).4d   | 3D*  | 2   |   7 - 5   |    |            T1619CA,LS |         |
Cl III    |              361.285   |              361.2882  |    800 | 1.2e+08   | D    | 174093.02     -  201763.86    | 3s2.3p2.(3P).4s  | 4P   | 3/2 | 3s2.3p2.(3P).4p    | 4D*  | 5/2 |   4 - 6   |    |            T1619CA,LS |   L480  |
Cl II     |                        |              361.5017  |        | 1.6e+07   | D    | 147200.24     -  174854.74    | 3s2.3p3.(2D*).4p | 3F   | 4   | 3s2.3p3.(2D*).4d   | 3D*  | 3   |   9 - 7   |    |            T1619CA,LS |         |
Cl II     |                        |              361.8832  |        | 1.2e+08   | D    | 149800.12     -  177425.47    | 3s2.3p3.(2D*).4p | 3P   | 2   | 3s2.3p3.(2D*).4d   | 3S*  | 1   |   5 - 3   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |              362.269   |              362.2728  |    700 | 7.0e+07   | D    | 173735.28     -  201330.92    | 3s2.3p2.(3P).4s  | 4P   | 1/2 | 3s2.3p2.(3P).4p    | 4D*  | 3/2 |   2 - 4   |    |            T1619CA,LS |   L480  |
Cl II     |                        |              363.9127  |        | 7.2e+07   | D    | 149954.18     -  177425.47    | 3s2.3p3.(2D*).4p | 3P   | 1   | 3s2.3p3.(2D*).4d   | 3S*  | 1   |   3 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              364.7987  |        | 2.4e+07   | D    | 150020.90     -  177425.47    | 3s2.3p3.(2D*).4p | 3P   | 0   | 3s2.3p3.(2D*).4d   | 3S*  | 1   |   1 - 3   |    |            T1619CA,LS |         |
Cl III    |              365.695   |              365.6987  |    700 | 1.4e+08   | D    | 173735.28     -  201072.41    | 3s2.3p2.(3P).4s  | 4P   | 1/2 | 3s2.3p2.(3P).4p    | 4D*  | 1/2 |   2 - 2   |    |            T1619CA,LS |   L480  |
Cl III    |              367.028   |              367.0310  |    700 | 8.6e+07   | D    | 174093.02     -  201330.92    | 3s2.3p2.(3P).4s  | 4P   | 3/2 | 3s2.3p2.(3P).4p    | 4D*  | 3/2 |   4 - 4   |    |            T1619CA,LS |   L480  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              367.7855  |        | 1.34e+00  | C    |    696.00     -   27878.02    | 3s2.3p4          | 3P   | 1   | 3s2.3p4            | 1S   | 0   |   3 - 1   | M1 |                  T761 |         |
Cl III    |              368.205   |              368.1908  |    700 | 4.8e+07   | D    | 174611.76     -  201763.86    | 3s2.3p2.(3P).4s  | 4P   | 5/2 | 3s2.3p2.(3P).4p    | 4D*  | 5/2 |   6 - 6   |    |            T1619CA,LS |   L480  |
Cl III    |                        |              368.329   |        | 3.1e+07   | E    | 194958.79     -  222100.7?    | 3s2.3p2.(1D).3d  | 2D   | 5/2 | 3s2.3p2.(1D).4p    | 2P*  | 3/2 |   6 - 4   |    |            T1619CA,LS |         |
Cl III    |                        |              368.803   |        | 7.6e+06   | E    | 182075.74     -  209182.8?    | 3s2.3p2.(3P).3d  | 2D   | 3/2 | 3s2.3p2.(3P).4p    | 2P*  | 3/2 |   4 - 4   |    |            T1619CA,LS |         |
Cl III    |              370.545   |              370.5479  |    600 | 2.6e+07   | E    | 174093.02     -  201072.41    | 3s2.3p2.(3P).4s  | 4P   | 3/2 | 3s2.3p2.(3P).4p    | 4D*  | 1/2 |   4 - 2   |    |            T1619CA,LS |   L480  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |              370.734   |              370.717   |    600 | 7.5e+07   | E    | 182075.74     -  209042.8?    | 3s2.3p2.(3P).3d  | 2D   | 3/2 | 3s2.3p2.(3P).4p    | 2P*  | 1/2 |   4 - 2   |    |            T1619CA,LS |   L495  |
Cl III    |              372.045   |              372.033   |    800 | 1.7e+08   | D    | 179075.20     -  205946.9?    | 3s2.3p2.(3P).4s  | 2P   | 3/2 | 3s2.3p2.(3P).4p    | 2D*  | 5/2 |   4 - 6   |    |            T1619CA,LS |   L495  |
Cl III    |                        |              372.570   |        | 3.4e+06   | E    | 195267.76     -  222100.7?    | 3s2.3p2.(1D).3d  | 2D   | 3/2 | 3s2.3p2.(1D).4p    | 2P*  | 3/2 |   4 - 4   |    |            T1619CA,LS |         |
Cl I      |              372.654   |                        |     20 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |   L298  |
Cl III    |                        |              374.1569  |        | 7.7e+06   | E    | 174611.76     -  201330.92    | 3s2.3p2.(3P).4s  | 4P   | 5/2 | 3s2.3p2.(3P).4p    | 4D*  | 3/2 |   6 - 4   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |              374.881   |              374.8768  |    800 | 1.3e+08   | D    | 178369.14     -  205036.99    | 3s2.3p2.(3P).4s  | 2P   | 1/2 | 3s2.3p2.(3P).4p    | 2D*  | 3/2 |   2 - 4   |    |            T1619CA,LS |   L495  |
Cl II     |              374.996   |                        |   1200 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
Cl III    |                        |              375.902   |        | 3.3e+07   | E    | 195267.76     -  221862.9?    | 3s2.3p2.(1D).3d  | 2D   | 3/2 | 3s2.3p2.(1D).4p    | 2P*  | 1/2 |   4 - 2   |    |            T1619CA,LS |         |
Cl III    |              377.935   |                        |    500 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |   L495  |
Cl II     |              379.876   |              379.8757  |   1500 | 1.6e+08   | D    | 146335.55     -  172652.48    | 3s2.3p3.(2D*).4p | 3D   | 2   | 3s2.3p3.(2D*).4d   | 3F*  | 3   |   5 - 7   |    |            T1619CA,LS |  L1617  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |              380.518   |              380.5174  |   1900 | 1.8e+08   | D    | 146470.64     -  172743.19    | 3s2.3p3.(2D*).4p | 3D   | 3   | 3s2.3p3.(2D*).4d   | 3F*  | 4   |   7 - 9   |    |            T1619CA,LS |  L1617  |
Cl II     |              380.946   |              380.9459  |   1300 | 1.5e+08   | D    | 146331.76     -  172574.76    | 3s2.3p3.(2D*).4p | 3D   | 1   | 3s2.3p3.(2D*).4d   | 3F*  | 2   |   3 - 5   |    |            T1619CA,LS |  L1617  |
Cl II     |                        |              381.0009  |        | 2.8e+07   | D    | 146335.55     -  172574.76    | 3s2.3p3.(2D*).4p | 3D   | 2   | 3s2.3p3.(2D*).4d   | 3F*  | 2   |   5 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              381.8358  |        | 2.0e+07   | D    | 146470.64     -  172652.48    | 3s2.3p3.(2D*).4p | 3D   | 3   | 3s2.3p3.(2D*).4d   | 3F*  | 3   |   7 - 7   |    |            T1619CA,LS |         |
Cl II     |              382.020   |                        |   1700 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |                        |              382.434   |        | 6.4e+07   | E    | 183041.91     -  209182.8?    | 3s2.3p2.(3P).3d  | 2D   | 5/2 | 3s2.3p2.(3P).4p    | 2P*  | 3/2 |   6 - 4   |    |            T1619CA,LS |         |
Cl II     |              382.759   |                        |   2800 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
Cl II     |                        |              382.9726  |        | 8.0e+05   | E    | 146470.64     -  172574.76    | 3s2.3p3.(2D*).4p | 3D   | 3   | 3s2.3p3.(2D*).4d   | 3F*  | 2   |   7 - 5   |    |            T1619CA,LS |         |
Cl II     |              383.335   |                        |   4500 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
Cl II     |              384.537   |              384.5362  |   3100 | 9.4e+07   | D    | 128622.99     -  154620.97    | 3s2.3p3.(4S*).4p | 5P   | 1   | 3s2.3p3.(4S*).4d   | 5D*  | 2   |   3 - 5   |    |            T1619CA,LS |  L1617  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |              384.565   |              384.5639  |   3900 | 2.0e+08   | D    | 128622.99     -  154619.10    | 3s2.3p3.(4S*).4p | 5P   | 1   | 3s2.3p3.(4S*).4d   | 5D*  | 1   |   3 - 3   |    |            T1619CA,LS |  L1617  |
Cl II     |              384.580   |              384.5788  |   1500 | 2.7e+08   | D    | 128622.99     -  154618.09    | 3s2.3p3.(4S*).4p | 5P   | 1   | 3s2.3p3.(4S*).4d   | 5D*  | 0   |   3 - 1   |    |            T1619CA,LS |  L1617  |
Cl III    |                        |              385.0722  |        | 2.5e+07   | D    | 179075.20     -  205036.99    | 3s2.3p2.(3P).4s  | 2P   | 3/2 | 3s2.3p2.(3P).4p    | 2D*  | 3/2 |   4 - 4   |    |            T1619CA,LS |         |
Cl II     |              385.099   |              385.0988  |  10000 | 1.8e+08   | D    | 128663.57     -  154623.57    | 3s2.3p3.(4S*).4p | 5P   | 2   | 3s2.3p3.(4S*).4d   | 5D*  | 3   |   5 - 7   |    |            T1619CA,LS |  L1617  |
Cl II     |              385.137   |              385.1374  |   7900 | 1.6e+08   | D    | 128663.57     -  154620.97    | 3s2.3p3.(4S*).4p | 5P   | 2   | 3s2.3p3.(4S*).4d   | 5D*  | 2   |   5 - 5   |    |            T1619CA,LS |  L1617  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |              385.165   |              385.1651  |   1200 | 6.7e+07   | D    | 128663.57     -  154619.10    | 3s2.3p3.(4S*).4p | 5P   | 2   | 3s2.3p3.(4S*).4d   | 5D*  | 1   |   5 - 3   |    |            T1619CA,LS |  L1617  |
Cl II     |                        |              385.4736  |        | 2.2e+08   | D    | 158725.56     -  184660.32    | 3s2.3p3.(2P*).4p | 3D   | 1   | 3s2.3p3.(2P*).4d   | 3F*  | 2   |   3 - 5   |    |            T1619CA,LS |         |
Cl II     |              386.083   |              386.0828  |  25000 | 2.7e+08   | D    | 128730.82     -  154624.66    | 3s2.3p3.(4S*).4p | 5P   | 3   | 3s2.3p3.(4S*).4d   | 5D*  | 4   |   7 - 9   |    |            T1619CA,LS |  L1617  |
Cl II     |              386.099   |              386.0990  |   4400 | 8.9e+07   | D    | 128730.82     -  154623.57    | 3s2.3p3.(4S*).4p | 5P   | 3   | 3s2.3p3.(4S*).4d   | 5D*  | 3   |   7 - 7   |    |            T1619CA,LS |  L1617  |
Cl II     |              386.137   |              386.1378  |   1000 | 1.8e+07   | D    | 128730.82     -  154620.97    | 3s2.3p3.(4S*).4p | 5P   | 3   | 3s2.3p3.(4S*).4d   | 5D*  | 2   |   7 - 5   |    |            T1619CA,LS |  L1617  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              386.1439  |        | 4.1e+07   | D    | 158770.58     -  184660.32    | 3s2.3p3.(2P*).4p | 3D   | 2   | 3s2.3p3.(2P*).4d   | 3F*  | 2   |   5 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              386.1879  |        | 2.4e+08   | D    | 158770.58     -  184657.37    | 3s2.3p3.(2P*).4p | 3D   | 2   | 3s2.3p3.(2P*).4d   | 3F*  | 3   |   5 - 7   |    |            T1619CA,LS |         |
Cl II     |                        |              386.4076  |        | 1.2e+06   | E    | 158788.25     -  184660.32    | 3s2.3p3.(2P*).4p | 3D   | 3   | 3s2.3p3.(2P*).4d   | 3F*  | 2   |   7 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              386.4517  |        | 3.0e+07   | D    | 158788.25     -  184657.37    | 3s2.3p3.(2P*).4p | 3D   | 3   | 3s2.3p3.(2P*).4d   | 3F*  | 3   |   7 - 7   |    |            T1619CA,LS |         |
Cl II     |                        |              386.8570  |        | 2.7e+08   | D    | 158788.25     -  184630.27    | 3s2.3p3.(2P*).4p | 3D   | 3   | 3s2.3p3.(2P*).4d   | 3F*  | 4   |   7 - 9   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              388.3786  |        | 3.3e+07   | D    | 145470.16     -  171210.94    | 3s2.3p3.(2D*).4p | 1P   | 1   | 3s2.3p3.(2D*).5s   | 1D*  | 2   |   3 - 5   |    |               T1619CA |         |
Cl II     |                        |              390.2762  |        | 5.5e+06   | E    | 147127.57     -  172743.19    | 3s2.3p3.(2D*).4p | 3F   | 3   | 3s2.3p3.(2D*).4d   | 3F*  | 4   |   7 - 9   |    |            T1619CA,LS |         |
Cl II     |                        |              390.5621  |        | 7.0e+06   | E    | 147055.61     -  172652.48    | 3s2.3p3.(2D*).4p | 3F   | 2   | 3s2.3p3.(2D*).4d   | 3F*  | 3   |   5 - 7   |    |            T1619CA,LS |         |
Cl II     |              391.387   |              391.3866  |   1500 | 8.2e+07   | D    | 147200.24     -  172743.19    | 3s2.3p3.(2D*).4p | 3F   | 4   | 3s2.3p3.(2D*).4d   | 3F*  | 4   |   9 - 9   |    |            T1619CA,LS |  L1617  |
Cl II     |              391.663   |              391.6632  |   1100 | 7.4e+07   | D    | 147127.57     -  172652.48    | 3s2.3p3.(2D*).4p | 3F   | 3   | 3s2.3p3.(2D*).4d   | 3F*  | 3   |   7 - 7   |    |            T1619CA,LS |  L1617  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              391.7516  |        | 7.8e+07   | D    | 147055.61     -  172574.76    | 3s2.3p3.(2D*).4p | 3F   | 2   | 3s2.3p3.(2D*).4d   | 3F*  | 2   |   5 - 5   |    |            T1619CA,LS |         |
Cl III    |              392.587   |                        |    500 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |   L495  |
Cl II     |                        |              392.7815  |        | 7.0e+07   | E    | 147200.24     -  172652.48    | 3s2.3p3.(2D*).4p | 3F   | 4   | 3s2.3p3.(2D*).4d   | 3F*  | 3   |   9 - 7   |    |            T1619CA,LS |         |
Cl II     |                        |              392.8595  |        | 9.7e+06   | E    | 147127.57     -  172574.76    | 3s2.3p3.(2D*).4p | 3F   | 3   | 3s2.3p3.(2D*).4d   | 3F*  | 2   |   7 - 5   |    |            T1619CA,LS |         |
Cl I      |              394.482   |                        |     20 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |   L298  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              395.4172  |        | 1.1e+08   | D    | 153258.61     -  178541.20    | 3s2.3p3.(2D*).4p | 1D   | 2   | 3s2.3p3.(2D*).4d   | 1D*  | 2   |   5 - 5   |    |               T1619CA |         |
Cl II     |                        |              399.0151  |        | 8.4e+07   | D    | 149800.12     -  174854.74    | 3s2.3p3.(2D*).4p | 3P   | 2   | 3s2.3p3.(2D*).4d   | 3D*  | 3   |   5 - 7   |    |            T1619CA,LS |         |
Cl III    |              399.150   |              399.1367  |    700 | 1.4e+07   | E    | 179493.96     -  204540.95    | 3s2.3p2.(3P).3d  | 4P   | 5/2 | 3s2.3p2.(3P).4p    | 4P*  | 5/2 |   6 - 6   |    |            T1619CA,LS |   L495  |
Cl II     |                        |              399.5270  |        | 2.1e+07   | D    | 149800.12     -  174822.64    | 3s2.3p3.(2D*).4p | 3P   | 2   | 3s2.3p3.(2D*).4d   | 3D*  | 2   |   5 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              400.0801  |        | 2.3e+06   | E    | 149800.12     -  174788.05    | 3s2.3p3.(2D*).4p | 3P   | 2   | 3s2.3p3.(2D*).4d   | 3D*  | 1   |   5 - 3   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |              401.850   |              401.8351  |    600 | 5.9e+06   | E    | 179662.15     -  204540.95    | 3s2.3p2.(3P).3d  | 4P   | 3/2 | 3s2.3p2.(3P).4p    | 4P*  | 5/2 |   4 - 6   |    |            T1619CA,LS |   L495  |
Cl II     |                        |              402.0022  |        | 6.2e+07   | D    | 149954.18     -  174822.64    | 3s2.3p3.(2D*).4p | 3P   | 1   | 3s2.3p3.(2D*).4d   | 3D*  | 2   |   3 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              402.5621  |        | 3.5e+07   | D    | 149954.18     -  174788.05    | 3s2.3p3.(2D*).4p | 3P   | 1   | 3s2.3p3.(2D*).4d   | 3D*  | 1   |   3 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              403.6466  |        | 4.6e+07   | D    | 150020.90     -  174788.05    | 3s2.3p3.(2D*).4p | 3P   | 0   | 3s2.3p3.(2D*).4d   | 3D*  | 1   |   1 - 3   |    |            T1619CA,LS |         |
Cl III    |              405.907   |              405.8930  |    600 | 8.6e+06   | E    | 179493.96     -  204124.04    | 3s2.3p2.(3P).3d  | 4P   | 5/2 | 3s2.3p2.(3P).4p    | 4P*  | 3/2 |   6 - 4   |    |            T1619CA,LS |   L495  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |                        |              408.6838  |        | 2.5e+06   | E    | 179662.15     -  204124.04    | 3s2.3p2.(3P).3d  | 4P   | 3/2 | 3s2.3p2.(3P).4p    | 4P*  | 3/2 |   4 - 4   |    |            T1619CA,LS |         |
Cl III    |              410.423   |              410.4082  |    500 | 1.6e+07   | E    | 179662.15     -  204021.26    | 3s2.3p2.(3P).3d  | 4P   | 3/2 | 3s2.3p2.(3P).4p    | 4P*  | 1/2 |   4 - 2   |    |            T1619CA,LS |   L495  |
Cl I      |              410.479   |              410.4780  |     20 | 2.0e+05   | D    |  71958.363    -   96313.330   | 3s2.3p4.(3P).4s  | 4P   | 5/2 | 3s2.3p4.(3P).5p    | 2P*  | 3/2 |   6 - 4   |    |                  T694 |   L298  |
Cl III    |              410.683   |              410.6764  |    500 | 7.8e+06   | E    | 179780.84     -  204124.04    | 3s2.3p2.(3P).3d  | 4P   | 1/2 | 3s2.3p2.(3P).4p    | 4P*  | 3/2 |   2 - 4   |    |            T1619CA,LS |   L495  |
Cl II     |                        |              412.3938  |        | 6.6e+06   | D    | 146335.55     -  170577.38    | 3s2.3p3.(2D*).4p | 3D   | 2   | 3s2.3p3.(2D*).5s   | 3D*  | 3   |   5 - 7   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |                        |              412.4178  |        | 3.1e+06   | E    | 179780.84     -  204021.26    | 3s2.3p2.(3P).3d  | 4P   | 1/2 | 3s2.3p2.(3P).4p    | 4P*  | 1/2 |   2 - 2   |    |            T1619CA,LS |         |
Cl II     |                        |              413.0158  |        | 8.9e+06   | D    | 146331.76     -  170537.08    | 3s2.3p3.(2D*).4p | 3D   | 1   | 3s2.3p3.(2D*).5s   | 3D*  | 2   |   3 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              413.0805  |        | 4.1e+07   | D    | 146335.55     -  170537.08    | 3s2.3p3.(2D*).4p | 3D   | 2   | 3s2.3p3.(2D*).5s   | 3D*  | 2   |   5 - 5   |    |            T1619CA,LS |         |
Cl II     |              413.250   |              413.2492  | 10000w | 1.6e+08   | D    | 129066.96     -  153258.61    | 3s2.3p3.(2D*).4s | 1D*  | 2   | 3s2.3p3.(2D*).4p   | 1D   | 2   |   5 - 5   |    |               T1619CA |  L1617  |
Cl II     |                        |              413.3640  |        | 4.5e+07   | D    | 146331.76     -  170516.69    | 3s2.3p3.(2D*).4p | 3D   | 1   | 3s2.3p3.(2D*).5s   | 3D*  | 1   |   3 - 3   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              413.4288  |        | 1.5e+07   | D    | 146335.55     -  170516.69    | 3s2.3p3.(2D*).4p | 3D   | 2   | 3s2.3p3.(2D*).5s   | 3D*  | 1   |   5 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              414.7048  |        | 5.3e+07   | D    | 146470.64     -  170577.38    | 3s2.3p3.(2D*).4p | 3D   | 3   | 3s2.3p3.(2D*).5s   | 3D*  | 3   |   7 - 7   |    |            T1619CA,LS |         |
Cl I      |                        |              414.7257  |        | 3.8e+05   | D    |  72488.568    -   96594.096   | 3s2.3p4.(3P).4s  | 4P   | 3/2 | 3s2.3p4.(3P).5p    | 2P*  | 1/2 |   4 - 2   |    |                  T694 |         |
Cl II     |                        |              415.3993  |        | 9.2e+06   | D    | 146470.64     -  170537.08    | 3s2.3p3.(2D*).4p | 3D   | 3   | 3s2.3p3.(2D*).5s   | 3D*  | 2   |   7 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              418.5580  |        | 5.0e+07   | D    | 137771.77     -  161656.59    | 3s2.3p3.(2P*).4s | 3P*  | 0   | 3s2.3p3.(4S*).5p   | 3P   | 1   |   1 - 3   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              418.8798  |        | 1.5e+08   | D    | 137806.15     -  161672.62    | 3s2.3p3.(2P*).4s | 3P*  | 1   | 3s2.3p3.(4S*).5p   | 3P   | 0   |   3 - 1   |    |            T1619CA,LS |         |
Cl II     |                        |              419.1614  |        | 3.7e+07   | D    | 137806.15     -  161656.59    | 3s2.3p3.(2P*).4s | 3P*  | 1   | 3s2.3p3.(4S*).5p   | 3P   | 1   |   3 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              419.5079  |        | 3.7e+07   | D    | 137806.15     -  161636.89    | 3s2.3p3.(2P*).4s | 3P*  | 1   | 3s2.3p3.(4S*).5p   | 3P   | 2   |   3 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              420.4522  |        | 6.2e+07   | D    | 137879.37     -  161656.59    | 3s2.3p3.(2P*).4s | 3P*  | 2   | 3s2.3p3.(4S*).5p   | 3P   | 1   |   5 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              420.8008  |        | 1.1e+08   | D    | 137879.37     -  161636.89    | 3s2.3p3.(2P*).4s | 3P*  | 2   | 3s2.3p3.(4S*).5p   | 3P   | 2   |   5 - 5   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl I      |              420.967   |              420.9665  |     65 | 4.1e+05   | D+   |  71958.363    -   95706.534   | 3s2.3p4.(3P).4s  | 4P   | 5/2 | 3s2.3p4.(3P).5p    | 2D*  | 3/2 |   6 - 4   |    |            T1277,T694 |   L298  |
Cl II     |                        |              421.3742  |        | 9.8e+05   | E    | 158725.56     -  182450.75    | 3s2.3p3.(2P*).4p | 3D   | 1   | 3s2.3p3.(2P*).5s   | 3P*  | 2   |   3 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              422.1754  |        | 1.5e+07   | D    | 158770.58     -  182450.75    | 3s2.3p3.(2P*).4p | 3D   | 2   | 3s2.3p3.(2P*).5s   | 3P*  | 2   |   5 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              422.4906  |        | 8.2e+07   | D    | 158788.25     -  182450.75    | 3s2.3p3.(2P*).4p | 3D   | 3   | 3s2.3p3.(2P*).5s   | 3P*  | 2   |   7 - 5   |    |            T1619CA,LS |         |
Cl I      |              422.642   |              422.6426  |     50 | 5.5e+05   | D+   |  71958.363    -   95612.357   | 3s2.3p4.(3P).4s  | 4P   | 5/2 | 3s2.3p4.(3P).5p    | 4S*  | 3/2 |   6 - 4   |    |            T1277,T694 |   L298  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              422.7345  |        | 2.5e+07   | D    | 158725.56     -  182374.41    | 3s2.3p3.(2P*).4p | 3D   | 1   | 3s2.3p3.(2P*).5s   | 3P*  | 1   |   3 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              423.3534  |        | 9.9e+07   | D    | 158725.56     -  182339.84    | 3s2.3p3.(2P*).4p | 3D   | 1   | 3s2.3p3.(2P*).5s   | 3P*  | 0   |   3 - 1   |    |            T1619CA,LS |         |
Cl II     |                        |              423.3957  |        | 3.6e+07   | D    | 128622.99     -  152234.91    | 3s2.3p3.(4S*).4p | 5P   | 1   | 3s2.3p3.(4S*).5s   | 5S*  | 2   |   3 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              423.5408  |        | 7.4e+07   | D    | 158770.58     -  182374.41    | 3s2.3p3.(2P*).4p | 3D   | 2   | 3s2.3p3.(2P*).5s   | 3P*  | 1   |   5 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              423.5455  |        | 8.0e+07   | D    | 147607.37     -  171210.94    | 3s2.3p3.(2D*).4p | 1F   | 3   | 3s2.3p3.(2D*).5s   | 1D*  | 2   |   7 - 5   |    |               T1619CA |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              424.1246  |        | 6.0e+07   | D    | 128663.57     -  152234.91    | 3s2.3p3.(4S*).4p | 5P   | 2   | 3s2.3p3.(4S*).5s   | 5S*  | 2   |   5 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              425.0184  |        | 1.9e+05   | E    | 147055.61     -  170577.38    | 3s2.3p3.(2D*).4p | 3F   | 2   | 3s2.3p3.(2D*).5s   | 3D*  | 3   |   5 - 7   |    |            T1619CA,LS |         |
Cl II     |                        |              425.3381  |        | 8.4e+07   | D    | 128730.82     -  152234.91    | 3s2.3p3.(4S*).4p | 5P   | 3   | 3s2.3p3.(4S*).5s   | 5S*  | 2   |   7 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              425.7479  |        | 9.2e+06   | D    | 147055.61     -  170537.08    | 3s2.3p3.(2D*).4p | 3F   | 2   | 3s2.3p3.(2D*).5s   | 3D*  | 2   |   5 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              426.1179  |        | 8.3e+07   | D    | 147055.61     -  170516.69    | 3s2.3p3.(2D*).4p | 3F   | 2   | 3s2.3p3.(2D*).5s   | 3D*  | 1   |   5 - 3   |    |            T1619CA,LS |         |
