[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Si (all spectra): 1170 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 1000
Query NIST Bibliographic Databases for
Si (new window)
Si Energy Levels
Si Line Wavelengths and Classification
Si Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek           |              Lower level              |                 Upper level                  |  gi   gk  |Type|                  TP  |   Line  |
          |                Wavelength |                Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)         |---------------------------------------|----------------------------------------------|           |    |                 Ref. |   Ref.  |
          |                 Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                    | Conf.                 | Term    | J   | Conf.                     | Term       | J   |           |    |                      |         |
Si III    |                 631.446   |                 631.446   |     7 | 1.18e+08  | B    |   214532.17     -    230364.46     | 3s.5p                 | 1P*     | 1   | 3s.6s                     | 1S         | 0   |   3 - 1   |    |              T6298c4 |  L4833  |
Si I      |                 633.1954  |                 633.1956  |    45 | 1.0e+04   | E    |    40991.884    -     56780.427    | 3s2.3p.4s             | 1P*     | 1   | 3s2.3p.5p                 | 1P         | 1   |   3 - 3   |    |              T1619CA |  L3521  |
Si III    |                           |                 633.216   |       | 1.93e+04  | E    |   201597.73     -    217385.77     | 3s.4d                 | 3D      | 1   | 3p.3d                     | 3D*        | 1   |   3 - 3   |    |           T6298c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 633.238   |       | 6.46e+03  | E    |   201598.28     -    217385.77     | 3s.4d                 | 3D      | 2   | 3p.3d                     | 3D*        | 1   |   5 - 3   |    |           T6298c4,LS |         |
Si XI     |                           |                 634.3     |       | 8.40e+06  | A    |  3187370?       -   3203130        | 1s2.2p.4p             | 3P      | 2   | 1s2.2p.4d                 | 3D*        | 3   |   5 - 7   |    |           T5633c4,LS |         |
Si II     |                 634.710   |                 634.711   |  1000 | 5.84e+07  | B+   |    65500.47     -     81251.32     | 3s2.4s                | 2S      | 1/2 | 3s2.4p                    | 2P*        | 3/2 |   2 - 4   |    |            c22,T7222 |  L3541  |
Si II     |                 637.136   |                 637.137   |  1000 | 6.80e+07  | C+   |    65500.47     -     81191.34     | 3s2.4s                | 2S      | 1/2 | 3s2.4p                    | 2P*        | 1/2 |   2 - 2   |    |            c22,T7222 |  L3541  |
Si III    |                           |                 647.38    |       | 1.06e+07  | C    |   242410.88     -    257853.6      | 3s.6f                 | 3F*     | 2   | 3s.9g                     | 3G         | 3   |   5 - 7   |    |           T6298c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 647.39    |       | 9.24e+05  | D    |   242411.27     -    257853.6      | 3s.6f                 | 3F*     | 3   | 3s.9g                     | 3G         | 3   |   7 - 7   |    |           T6298c4,LS |         |
Si III    |                           |                 647.39    |       | 1.08e+07  | C    |   242411.27     -    257853.6      | 3s.6f                 | 3F*     | 3   | 3s.9g                     | 3G         | 4   |   7 - 9   |    |           T6298c4,LS |         |
Si III    |                           |                 647.41    |       | 7.19e+05  | D    |   242411.70     -    257853.6      | 3s.6f                 | 3F*     | 4   | 3s.9g                     | 3G         | 4   |   9 - 9   |    |           T6298c4,LS |         |
Si III    |                           |                 647.41    |       | 1.15e+07  | C    |   242411.70     -    257853.6      | 3s.6f                 | 3F*     | 4   | 3s.9g                     | 3G         | 5   |   9 - 11  |    |           T6298c4,LS |         |
Si III    |                           |                 647.41    |       | 1.41e+04  | E    |   242411.70     -    257853.6      | 3s.6f                 | 3F*     | 4   | 3s.9g                     | 3G         | 3   |   9 - 7   |    |           T6298c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si X      |                           |                 648.8     |       | 7.85e+02  | C    |  1979730        -   1995140+x      | 2s2.3d                | 2D      | 5/2 | 2s.2p.(3P*).3s            | 4P*        | 3/2 |   6 - 4   |    |              T7194c7 |         |
Si III    |                           |                 651.238   |       | 2.09e+06  | D+   |   234415.07     -    249766.19     | 3s.6p                 | 3P*     | 0   | 3s.8s                     | 3S         | 1   |   1 - 3   |    |           T6298c4,LS |         |
Si III    |                           |                 651.804   |       | 6.25e+06  | C    |   234428.40     -    249766.19     | 3s.6p                 | 3P*     | 1   | 3s.8s                     | 3S         | 1   |   3 - 3   |    |           T6298c4,LS |         |
Si I      |                           |                 651.873   |       | 5.9e+05   | D    |    48020.074    -     63356.24     | 3s2.3p.4p             | 3D      | 1   | 3s2.3p.7d                 | 1D*        | 2   |   3 - 5   |    |           T6066c4,LS |         |
Si III    |                           |                 652.149   |       | 3.22e+07  | B+   |   227081.19     -    242410.88     | 3s.5d                 | 3D      | 1   | 3s.6f                     | 3F*        | 2   |   3 - 5   |    |           T6298c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 652.261   |       | 3.40e+07  | B+   |   227084.21     -    242411.27     | 3s.5d                 | 3D      | 2   | 3s.6f                     | 3F*        | 3   |   5 - 7   |    |           T6298c4,LS |         |
Si III    |                           |                 652.277   |       | 5.97e+06  | B    |   227084.21     -    242410.88     | 3s.5d                 | 3D      | 2   | 3s.6f                     | 3F*        | 2   |   5 - 5   |    |           T6298c4,LS |         |
Si III    |                           |                 652.390   |       | 1.04e+07  | C    |   234442.18     -    249766.19     | 3s.6p                 | 3P*     | 2   | 3s.8s                     | 3S         | 1   |   5 - 3   |    |           T6298c4,LS |         |
Si III    |                 652.436   |                 652.434   |    6w | 3.82e+07  | B+   |   227088.72     -    242411.70     | 3s.5d                 | 3D      | 3   | 3s.6f                     | 3F*        | 4   |   7 - 9   |    |           T6298c4,LS |  L4833  |
Si III    |                           |                 652.453   |       | 4.26e+06  | B    |   227088.72     -    242411.27     | 3s.5d                 | 3D      | 3   | 3s.6f                     | 3F*        | 3   |   7 - 7   |    |           T6298c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 652.469   |       | 1.68e+05  | D+   |   227088.72     -    242410.88     | 3s.5d                 | 3D      | 3   | 3s.6f                     | 3F*        | 2   |   7 - 5   |    |           T6298c4,LS |         |
Si I      |                 652.6609  |                           |    45 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si I      |                           |                 652.6782  |       | 2.74e-02  | D    |       77.115    -     15394.370    | 3s2.3p2               | 3P      | 1   | 3s2.3p2                   | 1S         | 0   |   3 - 1   | M1 |            c22,T4209 |         |
Si I      |                 652.7199  |                           |    45 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si I      |                           |                 655.388   |       | 1.1e+05   | E    |    48102.323    -     63356.24     | 3s2.3p.4p             | 3D      | 2   | 3s2.3p.7d                 | 1D*        | 2   |   5 - 5   |    |           T6066c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si I      |                 655.5462  |                 655.5463  |    45 | 6.9e+05   | D    |    48264.292    -     63514.533    | 3s2.3p.4p             | 3D      | 3   | 3s2.3p.7d                 | 3F*        | 4   |   7 - 9   |    |           T6066c4,LS |  L3521  |
Si I      |                           |                 656.057   |       | 6.0e+05   | D    |    48102.323    -     63340.70     | 3s2.3p.4p             | 3D      | 2   | 3s2.3p.7d                 | 3F*        | 3   |   5 - 7   |    |           T6066c4,LS |         |
Si III    |                           |                 656.736   |       | 5.86e+06  | D    |   235413.93     -    250636.55     | 3p.3d                 | 1F*     | 3   | 3s.7d                     | 1D         | 2   |   7 - 5   |    |              T6298c4 |         |
Si I      |                           |                 658.9611  |       | 7.75e-04  | D    |      223.157    -     15394.370    | 3s2.3p2               | 3P      | 2   | 3s2.3p2                   | 1S         | 0   |   5 - 1   | E2 |            c22,T4209 |         |
Si I      |                           |                 662.422   |       | 2.9e+03   | E    |    48264.292    -     63356.24     | 3s2.3p.4p             | 3D      | 3   | 3s2.3p.7d                 | 1D*        | 2   |   7 - 5   |    |           T6066c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si I      |                           |                 663.105   |       | 7.3e+04   | E    |    48264.292    -     63340.70     | 3s2.3p.4p             | 3D      | 3   | 3s2.3p.7d                 | 3F*        | 3   |   7 - 7   |    |           T6066c4,LS |         |
Si III    |                           |                 665.443   |       | 8.81e+04  | D    |   225526.33     -    240549.77     | 3s.5f                 | 1F*     | 3   | 3s.6d                     | 1D         | 2   |   7 - 5   |    |              T6298c4 |         |
Si II     |                 666.052   |                 666.053   |   50w | 3.64e+07  | C+   |   116978.38     -    131988.05     | 3s.3p.(3P*).4s        | 4P*     | 3/2 | 3s.3p.(3P*).4p            | 4D         | 5/2 |   4 - 6   |    |           T6527c4,LS |  L3541  |
Si III    |                           |                 666.27    |       | 3.98e+03  | E    |   242410.88     -    257415.6      | 3s.6f                 | 3F*     | 2   | 3s.9d                     | 3D         | 3   |   5 - 7   |    |           T6298c4,LS |         |
Si III    |                           |                 666.27    |       | 1.97e+05  | E    |   242410.88     -    257415.6      | 3s.6f                 | 3F*     | 2   | 3s.9d                     | 3D         | 2   |   5 - 5   |    |           T6298c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 666.27    |       | 1.77e+06  | E    |   242410.88     -    257415.6      | 3s.6f                 | 3F*     | 2   | 3s.9d                     | 3D         | 1   |   5 - 3   |    |           T6298c4,LS |         |
Si III    |                           |                 666.29    |       | 1.41e+05  | E    |   242411.27     -    257415.6      | 3s.6f                 | 3F*     | 3   | 3s.9d                     | 3D         | 3   |   7 - 7   |    |           T6298c4,LS |         |
Si III    |                           |                 666.29    |       | 1.57e+06  | D    |   242411.27     -    257415.6      | 3s.6f                 | 3F*     | 3   | 3s.9d                     | 3D         | 2   |   7 - 5   |    |           T6298c4,LS |         |
Si III    |                           |                 666.31    |       | 1.63e+06  | D    |   242411.70     -    257415.6      | 3s.6f                 | 3F*     | 4   | 3s.9d                     | 3D         | 3   |   9 - 7   |    |           T6298c4,LS |         |
Si II     |                 666.500   |                 666.503   |    15 | 2.16e+07  | C+   |   116862.38     -    131861.93     | 3s.3p.(3P*).4s        | 4P*     | 1/2 | 3s.3p.(3P*).4p            | 4D         | 3/2 |   2 - 4   |    |           T6527c4,LS |  L3541  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si IV     |                 666.756   |                 666.757   |     5 | 1.15e+08  | A+   |   276503.67     -    291497.50     | 2p6.5p                | 2P*     | 1/2 | 2p6.5d                    | 2D         | 3/2 |   2 - 4   |    |                  c33 |  L6098  |
Si II     |                 667.188   |                 667.184   |   100 | 4.80e+07  | B+   |   117178.06     -    132162.29     | 3s.3p.(3P*).4s        | 4P*     | 5/2 | 3s.3p.(3P*).4p            | 4D         | 7/2 |   6 - 8   |    |                T6570 |  L3541  |
Si II     |                           |                 667.957   |       | 1.24e+06  | D+   |   103556.03     -    118522.93     | 3s2.4f                | 2F*     | 7/2 | 3s2.6d                    | 2D         | 5/2 |   8 - 6   |    |           T6527c4,LS |         |
Si II     |                           |                 667.962   |       | 6.19e+04  | E    |   103556.16     -    118522.93     | 3s2.4f                | 2F*     | 5/2 | 3s2.6d                    | 2D         | 5/2 |   6 - 6   |    |           T6527c4,LS |         |
Si II     |                           |                 667.966   |       | 1.30e+06  | D+   |   103556.16     -    118522.86     | 3s2.4f                | 2F*     | 5/2 | 3s2.6d                    | 2D         | 3/2 |   6 - 4   |    |           T6527c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si II     |                 669.938   |                 669.94    |    20 | 4.20e+07  | B    |   116862.38     -    131784.9      | 3s.3p.(3P*).4s        | 4P*     | 1/2 | 3s.3p.(3P*).4p            | 4D         | 1/2 |   2 - 2   |    |                T6570 |  L3541  |
Si IV     |                 670.121   |                 670.121   |     7 | 1.36e+08  | A+   |   276579.03     -    291497.60     | 2p6.5p                | 2P*     | 3/2 | 2p6.5d                    | 2D         | 5/2 |   4 - 6   |    |                  c33 |  L6098  |
Si IV     |                           |                 670.125   |       | 2.27e+07  | A+   |   276579.03     -    291497.50     | 2p6.5p                | 2P*     | 3/2 | 2p6.5d                    | 2D         | 3/2 |   4 - 4   |    |                  c33 |         |
Si II     |                           |                 671.697   |       | 2.70e+07  | B    |   116978.38     -    131861.93     | 3s.3p.(3P*).4s        | 4P*     | 3/2 | 3s.3p.(3P*).4p            | 4D         | 3/2 |   4 - 4   |    |                T6570 |         |
Si II     |                 671.704   |                           |   50w |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3541  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si I      |                 672.1853  |                 672.1848  |   100 | 3.4e+06   | D    |    47284.061    -     62156.816    | 3s2.3p.4p             | 1P      | 1   | 3s2.3p.6d                 | 1D*        | 2   |   3 - 5   |    |              T1619CA |  L3521  |
Si I      |                 674.164   |                           |    30 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si III    |                           |                 674.63    |       | 1.84e+03  | E    |   230267.7      -    245086.58     | 3s.5f                 | 3F*     | 2   | 3p.4p                     | 3D         | 3   |   5 - 7   |    |           T6298c4,LS |         |
Si III    |                           |                 674.670   |       | 6.52e+04  | D+   |   230268.62     -    245086.58     | 3s.5f                 | 3F*     | 3   | 3p.4p                     | 3D         | 3   |   7 - 7   |    |           T6298c4,LS |         |
Si III    |                           |                 674.763   |       | 7.53e+05  | C    |   230270.66     -    245086.58     | 3s.5f                 | 3F*     | 4   | 3p.4p                     | 3D         | 3   |   9 - 7   |    |           T6298c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si II     |                 675.028   |                 675.034   |   20w | 1.49e+07  | C+   |   117178.06     -    131988.05     | 3s.3p.(3P*).4s        | 4P*     | 5/2 | 3s.3p.(3P*).4p            | 4D         | 5/2 |   6 - 6   |    |           T6527c4,LS |  L3541  |
Si II     |                           |                 675.19    |       | 8.31e+06  | C    |   116978.38     -    131784.9      | 3s.3p.(3P*).4s        | 4P*     | 3/2 | 3s.3p.(3P*).4p            | 4D         | 1/2 |   4 - 2   |    |           T6527c4,LS |         |
Si III    |                           |                 677.663   |       | 1.77e+07  | C+   |   201597.73     -    216350.26     | 3s.4d                 | 3D      | 1   | 3p.3d                     | 3P*        | 0   |   3 - 1   |    |           T6298c4,LS |         |
Si III    |                           |                 680.503   |       | 4.38e+06  | C+   |   201597.73     -    216288.69     | 3s.4d                 | 3D      | 1   | 3p.3d                     | 3P*        | 1   |   3 - 3   |    |           T6298c4,LS |         |
Si III    |                           |                 680.528   |       | 1.31e+07  | B    |   201598.28     -    216288.69     | 3s.4d                 | 3D      | 2   | 3p.3d                     | 3P*        | 1   |   5 - 3   |    |           T6298c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 680.758   |       | 7.47e+06  | C    |   235951.09     -    250636.55     | 3p.3d                 | 1P*     | 1   | 3s.7d                     | 1D         | 2   |   3 - 5   |    |              T6298c4 |         |
Si II     |                           |                 680.831   |       | 2.44e+06  | D+   |   117178.06     -    131861.93     | 3s.3p.(3P*).4s        | 4P*     | 5/2 | 3s.3p.(3P*).4p            | 4D         | 3/2 |   6 - 4   |    |           T6527c4,LS |         |
Si III    |                           |                 681.059   |       | 8.88e+06  | C+   |   234442.18     -    249121.14     | 3s.6p                 | 3P*     | 2   | 3s.7d                     | 3D         | 3   |   5 - 7   |    |           T6298c4,LS |         |
Si III    |                           |                 681.08    |       | 4.93e+06  | C    |   234415.07     -    249093.5      | 3s.6p                 | 3P*     | 0   | 3s.7d                     | 3D         | 1   |   1 - 3   |    |           T6298c4,LS |         |
Si III    |                           |                 681.220   |       | 6.65e+06  | C    |   234428.40     -    249103.90     | 3s.6p                 | 3P*     | 1   | 3s.7d                     | 3D         | 2   |   3 - 5   |    |           T6298c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 681.70    |       | 3.69e+06  | D+   |   234428.40     -    249093.5      | 3s.6p                 | 3P*     | 1   | 3s.7d                     | 3D         | 1   |   3 - 3   |    |           T6298c4,LS |         |
Si II     |                 681.845   |                 681.841   |    30 | 1.08e+07  | C    |   103860.74     -    118522.86     | 3s2.5p                | 2P*     | 1/2 | 3s2.6d                    | 2D         | 3/2 |   2 - 4   |    |           T6527c4,LS |  L3541  |
Si III    |                           |                 681.860   |       | 2.21e+06  | D+   |   234442.18     -    249103.90     | 3s.6p                 | 3P*     | 2   | 3s.7d                     | 3D         | 2   |   5 - 5   |    |           T6298c4,LS |         |
Si III    |                           |                 682.34    |       | 2.46e+05  | E    |   234442.18     -    249093.5      | 3s.6p                 | 3P*     | 2   | 3s.7d                     | 3D         | 1   |   5 - 3   |    |           T6298c4,LS |         |
Si II     |                           |                 682.980   |       | 1.30e+07  | C+   |   103885.25     -    118522.93     | 3s2.5p                | 2P*     | 3/2 | 3s2.6d                    | 2D         | 5/2 |   4 - 6   |    |           T6527c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si II     |                 682.982   |                 682.983   |    50 | 2.16e+06  | D+   |   103885.25     -    118522.86     | 3s2.5p                | 2P*     | 3/2 | 3s2.6d                    | 2D         | 3/2 |   4 - 4   |    |           T6527c4,LS |  L3541  |
Si III    |                 683.156   |                 683.155   |    6w | 5.83e+07  | B+   |   214989.27     -    229623.19     | 3s.5p                 | 3P*     | 2   | 3s.6s                     | 3S         | 1   |   5 - 3   |    |           T6298c4,LS |  L4833  |
Si III    |                           |                 683.407   |       | 3.50e+07  | B    |   214994.65     -    229623.19     | 3s.5p                 | 3P*     | 1   | 3s.6s                     | 3S         | 1   |   3 - 3   |    |           T6298c4,LS |         |
Si III    |                           |                 683.444   |       | 1.17e+07  | B    |   214995.46     -    229623.19     | 3s.5p                 | 3P*     | 0   | 3s.6s                     | 3S         | 1   |   1 - 3   |    |           T6298c4,LS |         |
Si III    |                           |                 684.82    |       | 8.73e+04  | D+   |   230267.7      -    244866.05     | 3s.5f                 | 3F*     | 2   | 3p.4p                     | 3D         | 2   |   5 - 5   |    |           T6298c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si I      |                 684.8568  |                           |    30 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si III    |                           |                 685.094   |       | 1.71e+05  | D+   |   201597.73     -    216190.24     | 3s.4d                 | 3D      | 1   | 3p.3d                     | 3P*        | 2   |   3 - 5   |    |           T6298c4,LS |         |
Si III    |                           |                 685.120   |       | 2.57e+06  | C+   |   201598.28     -    216190.24     | 3s.4d                 | 3D      | 2   | 3p.3d                     | 3P*        | 2   |   5 - 5   |    |           T6298c4,LS |         |
Si III    |                 685.165   |                           |    7w |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L4833  |
Si III    |                           |                 685.176   |       | 1.44e+07  | B    |   201599.48     -    216190.24     | 3s.4d                 | 3D      | 3   | 3p.3d                     | 3P*        | 2   |   7 - 5   |    |           T6298c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 690.93    |       | 7.63e+05  | C    |   230267.7      -    244736.93     | 3s.5f                 | 3F*     | 2   | 3p.4p                     | 3D         | 1   |   5 - 3   |    |           T6298c4,LS |         |
Si III    |                           |                 696.294   |       | 7.33e+05  | C    |   234415.07     -    248772.86     | 3s.6p                 | 3P*     | 0   | 3p.4p                     | 3S         | 1   |   1 - 3   |    |           T6298c4,LS |         |
Si III    |                           |                 696.941   |       | 2.20e+06  | C+   |   234428.40     -    248772.86     | 3s.6p                 | 3P*     | 1   | 3p.4p                     | 3S         | 1   |   3 - 3   |    |           T6298c4,LS |         |
Si III    |                           |                 697.611   |       | 3.65e+06  | C+   |   234442.18     -    248772.86     | 3s.6p                 | 3P*     | 2   | 3p.4p                     | 3S         | 1   |   5 - 3   |    |           T6298c4,LS |         |
Si I      |                 697.6523  |                 697.651   |    80 | 3.26e+06  | D    |    48020.074    -     62349.93     | 3s2.3p.4p             | 3D      | 1   | 3s2.3p.6d                 | 3F*        | 2   |   3 - 5   |    |              T6066LS |  L3521  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 698.832   |       | 6.24e+06  | C    |   240549.77     -    254855.42     | 3s.6d                 | 1D      | 2   | 3s.8f                     | 1F*        | 3   |   5 - 7   |    |              T6298c4 |         |
Si III    |                           |                 699.365   |       | 7.23e+06  | C    |   240262.28     -    254557.03     | 3s.6d                 | 3D      | 1   | 3s.8f                     | 3F*        | 2   |   3 - 5   |    |           T6298c4,LS |         |
Si IV     |                 699.836   |                 699.836   |   3w* | 3.65e+06  | B+   |   313914.92     -    328200.04     | 2p6.6d                | 2D      | 5/2 | 2p6.7f                    | 2F*        | 5/2 |   6 - 6   |    |                  c33 |  L6098  |
Si IV     |                 699.836   |                 699.836   |   3w* | 5.48e+07  | A    |   313914.92     -    328200.04     | 2p6.6d                | 2D      | 5/2 | 2p6.7f                    | 2F*        | 7/2 |   6 - 8   |    |                  c33 |  L6098  |
Si IV     |                 699.836   |                 699.836   |   3w* | 5.11e+07  | A    |   313914.92     -    328200.04     | 2p6.6d                | 2D      | 3/2 | 2p6.7f                    | 2F*        | 5/2 |   4 - 6   |    |                  c33 |  L6098  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si I      |                 700.3567  |                 700.3569  |   180 | 3.42e+06  | D+   |    48102.323    -     62376.820    | 3s2.3p.4p             | 3D      | 2   | 3s2.3p.6d                 | 3F*        | 3   |   5 - 7   |    |              T6066LS |  L3521  |
Si III    |                           |                 700.431   |       | 7.61e+06  | C+   |   240284.28     -    254557.26     | 3s.6d                 | 3D      | 2   | 3s.8f                     | 3F*        | 3   |   5 - 7   |    |           T6298c4,LS |         |
Si III    |                           |                 700.443   |       | 1.34e+06  | D+   |   240284.28     -    254557.03     | 3s.6d                 | 3D      | 2   | 3s.8f                     | 3F*        | 2   |   5 - 5   |    |           T6298c4,LS |         |
Si I      |                 700.5883  |                 700.588   |   180 | 3.83e+06  | D+   |    48264.292    -     62534.08     | 3s2.3p.4p             | 3D      | 3   | 3s2.3p.6d                 | 3F*        | 4   |   7 - 9   |    |              T6066LS |  L3521  |
Si I      |                           |                 701.679   |       | 5.96e+05  | E    |    48102.323    -     62349.93     | 3s2.3p.4p             | 3D      | 2   | 3s2.3p.6d                 | 3F*        | 2   |   5 - 5   |    |              T6066LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si I      |                 701.728   |                           |    30 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si I      |                 701.7646  |                           |    90 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si III    |                           |                 701.905   |       | 8.51e+06  | C+   |   240314.63     -    254557.64     | 3s.6d                 | 3D      | 3   | 3s.8f                     | 3F*        | 4   |   7 - 9   |    |           T6298c4,LS |         |
Si III    |                           |                 701.924   |       | 9.49e+05  | D+   |   240314.63     -    254557.26     | 3s.6d                 | 3D      | 3   | 3s.8f                     | 3F*        | 3   |   7 - 7   |    |           T6298c4,LS |         |
Si III    |                           |                 701.935   |       | 3.75e+04  | E    |   240314.63     -    254557.03     | 3s.6d                 | 3D      | 3   | 3s.8f                     | 3F*        | 2   |   7 - 5   |    |           T6298c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si I      |                 703.4903  |                           |   250 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
Si III    |                           |                 704.748   |       | 2.63e+07  | B    |   228699.75     -    242885.30     | 3p.4s                 | 1P*     | 1   | 3p.4p                     | 1P         | 1   |   3 - 3   |    |              T6298c4 |         |
Si IV     |                           |                 704.787   |       | 1.00e+07  | A    |   291497.50     -    305682.27     | 2p6.5d                | 2D      | 3/2 | 2p6.6p                    | 2P*        | 3/2 |   4 - 4   |    |                  c33 |         |
Si IV     |                 704.794   |                 704.792   |    6w | 9.05e+07  | A    |   291497.60     -    305682.27     | 2p6.5d                | 2D      | 5/2 | 2p6.6p                    | 2P*        | 3/2 |   6 - 4   |    |                  c33 |  L6098  |
Si IV     |                 706.841   |                 706.839   |    4w | 1.00e+08  | A    |   291497.50     -    305641.10     | 2p6.5d                | 2D      | 3/2 | 2p6.6p                    | 2P*        | 1/2 |   4 - 2   |    |                  c33 |  L6098  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si I      |                           |                 708.3950  |       | 4.13e+05  | E    |    48264.292    -     62376.820    | 3s2.3p.4p             | 3D      | 3   | 3s2.3p.6d                 | 3F*        | 3   |   7 - 7   |    |              T6066LS |         |
Si III    |                           |                 708.663   |       | 2.34e+06  | D    |   244871.47     -    258978.66     | 3s.7p                 | 1P*     | 1   | 3p.4p                     | 1S         | 0   |   3 - 1   |    |              T6298c4 |         |
Si I      |                           |                 709.747   |       | 1.62e+04  | E    |    48264.292    -     62349.93     | 3s2.3p.4p             | 3D      | 3   | 3s2.3p.6d                 | 3F*        | 2   |   7 - 5   |    |              T6066LS |         |
Si II     |                           |                 711.342   |       | 5.38e+06  | E    |   103860.74     -    117914.80     | 3s2.5p                | 2P*     | 1/2 | 3s2.7s                    | 2S         | 1/2 |   2 - 2   |    |           T6527c4,LS |         |
Si XIII   |                           |                 712       |       | 5.89e+06  | A    |[18479389]       - [18493430]       | 1s.4s                 | 3S      | 1   | 1s.4p                     | 3P*        | 2   |   3 - 5   |    |           T5231c4,LS |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si II     |                           |                 712.585   |       | 1.07e+07  | D    |   103885.25     -    117914.80     | 3s2.5p                | 2P*     | 3/2 | 3s2.7s                    | 2S         | 1/2 |   4 - 2   |    |           T6527c4,LS |         |
Si IV     |                           |                 713.216   |       | 5.80e+05  | B    |   318742.79     -    332759.92     | 2p6.7s                | 2S      | 1/2 | 2p6.8p                    | 2P*        | 3/2 |   2 - 4   |    |                  c33 |         |
Si IV     |                           |                 714.034   |       | 6.34e+05  | B    |   318742.79     -    332743.87     | 2p6.7s                | 2S      | 1/2 | 2p6.8p                    | 2P*        | 1/2 |   2 - 2   |    |                  c33 |         |
Si III    |                           |                 715.11    |       | 9.84e+05  | D    |   243868.50     -    257848.5      | 3s.6f                 | 1F*     | 3   | 3s.9d                     | 1D         | 2   |   7 - 5   |    |              T6298c4 |         |
Si I      |                 716.469   |                           |    70 |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L3521  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
