[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
S (all spectra): 1850 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 120
Query NIST Bibliographic Databases for
S (new window)
S Energy Levels
S Line Wavelengths and Classification
S Transition Probabilities
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |                   Ritz    |   Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level           |            Upper level            |  gi   gk  |Type|         TP  |               Line  |
          |                Wavelength |                Wavelength |   Int. |    s^-1   |      |        (cm-1)       (cm-1)        |---------------------------------|-----------------------------------|           |    |        Ref. |               Ref.  |
          |                 Air (nm)  |                 Air (nm)  |   (?)  |           |      |                                   | Conf.            | Term  | J    | Conf.              | Term  | J    |           |    |             |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S III     |                332.4863   |                332.4854   |     12 | 1.37e+08  | B+   |   143125.28     -    173193.14    | 3s2.3p.3d        | 3P*   | 2    | 3s2.3p.4p          | 3P    | 2    |   5 - 5   |    |    T7942c84 |             L11011  |
S II      |                332.9330   |                332.9333   |     14 | 9.02e+06  | D+   |   113461.54     -    143488.95    | 3s2.3p2.(3P).4s  | 2P    | 3/2  | 3s2.3p2.(1D).4p    | 2P*   | 1/2  |   4 - 2   |    |    T3186c85 |              L5883  |
S IV      |                333.0731   |                333.0709   |      9 | 1.03e+08  | D+   |   263448.1      -    293463.1     | 3s.3p.(3P*).4s   | 4P*   | 3/2  | 3s.3p.(3P*).4p     | 4D    | 3/2  |   4 - 4   |    |  T6527c4,LS |                u24  |
S XI      |                           |                333.5+     |        | 4.65e+05  | D    |  2560810        -   2590790?      | 2s2.2p.3d        | 3P*   | 2    | 2s.2p2.(4P).3s     | 3P    | 2    |   5 - 5   |    |  T5520c4,LS |                     |
S IV      |                           |                333.50+    |        | 1.06e+08  | C    |   308996.2      -    338972.5     | 3s.3p.(1P*).4s   | 2P*   | 3/2  | 3s.3p.(1P*).4p     | 2D    | 5/2  |   4 - 6   |    |  T6527c4,LS |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S IV      |                           |                333.86+    |        | 8.79e+07  | D+   |   308939.3      -    338883.1     | 3s.3p.(1P*).4s   | 2P*   | 1/2  | 3s.3p.(1P*).4p     | 2D    | 3/2  |   2 - 4   |    |  T6527c4,LS |                     |
S V       |                           |                334+       |        | 2.41e+07  | D    |   504761.4      -    534691       | 3s.6d            | 1D    | 2    | 3s.8p              | 1P*   | 1    |   5 - 3   |    |     T6298c4 |                     |
S IV      |                334.0360   |                334.0370   |     10 | 2.95e+07  | B+   |   181448.2      -    211376.3     | 3s2.4s           | 2S    | 1/2  | 3p3                | 2P*   | 1/2  |   2 - 2   |    |    T7942c84 |                u24  |
S IV      |                334.1456   |                334.1453   |     11 | 2.96e+07  | B+   |   181448.2      -    211366.6     | 3s2.4s           | 2S    | 1/2  | 3p3                | 2P*   | 3/2  |   2 - 4   |    |    T7942c84 |                u24  |
S IV      |                334.3495   |                334.3498   |      2 | 2.56e+07  | D+   |   255395.8      -    285296.0     | 3s2.4d           | 2D    | 3/2  | 3s2.5p             | 2P*   | 3/2  |   4 - 4   |    |  T6527c4,LS |                u24  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S IV      |                334.3957   |                334.4001   |     10 | 2.30e+08  | C    |   255400.3      -    285296.0     | 3s2.4d           | 2D    | 5/2  | 3s2.5p             | 2P*   | 3/2  |   6 - 4   |    |  T6527c4,LS |                u24  |
S IV      |                           |                334.50+    |        | 1.75e+07  | D+   |   308996.2      -    338883.1     | 3s.3p.(1P*).4s   | 2P*   | 3/2  | 3s.3p.(1P*).4p     | 2D    | 3/2  |   4 - 4   |    |  T6527c4,LS |                     |
S II      |                334.7412   |                334.7405   |     16 |           |      |   130602.21     -    160467.51    | 3s2.3p2.(3P).3d  | 4P    | 5/2  | 3s2.3p2.(3P<1>).4f | 2[2]* | 5/2  |   6 - 6   |    |             |              L5883  |
S IV      |                           |                334.77+    |        | 3.16e+07  | D+   |   263448.1      -    293310.8     | 3s.3p.(3P*).4s   | 4P*   | 3/2  | 3s.3p.(3P*).4p     | 4D    | 1/2  |   4 - 2   |    |  T6527c4,LS |                     |
S II      |                334.7980   |                334.7996   |     8w |           |      |   130602.21     -    160462.24    | 3s2.3p2.(3P).3d  | 4P    | 5/2  | 3s2.3p2.(3P<1>).4f | 2[2]* | 3/2  |   6 - 4   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S III     |                           |                335.054+   |        | 6.64e+04  | E'   |   147147.11     -    176984.44    | 3s2.3p.4s        | 3P*   | 2    | 3s2.3p.4p          | 1D    | 2    |   5 - 5   |    |    T7942c84 |                     |
S IV      |                335.5134   |                335.5101   |      3 |           |      |   263097.1      -    292893.9     | 3s.3p.(3P*).4s   | 4P*   | 1/2  | 3s.3p.(3P*).4p     | 2P    | 3/2  |   2 - 4   |    |             |                u24  |
S IV      |                336.3113   |                336.3047   |     12 | 2.51e+08  | D+   |   255395.8      -    285122.2     | 3s2.4d           | 2D    | 3/2  | 3s2.5p             | 2P*   | 1/2  |   4 - 2   |    |  T6527c4,LS |                u24  |
S III     |                336.7158   |                336.7150   |     10 | 6.19e+07  | B+   |   143097.08     -    172787.26    | 3s2.3p.3d        | 3P*   | 0    | 3s2.3p.4p          | 3P    | 1    |   1 - 3   |    |    T7942c84 |             L11011  |
S II      |                336.8073   |                336.8074   |     19 |           |      |   130602.21     -    160284.24    | 3s2.3p2.(3P).3d  | 4P    | 5/2  | 3s2.3p2.(3P<1>).4f | 2[3]* | 7/2  |   6 - 8   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S IV      |                336.9074   |                336.9111   |      1 | 6.40e+06  | D    |   271436.9      -    301109.8     | 3s.3p.(3P*).4s   | 2P*   | 3/2  | 3s.3p.(3P*).4p     | 2D    | 3/2  |   4 - 4   |    |  T6527c4,LS |                u24  |
S III     |                336.9489   |                336.9457   |     10 | 5.34e+07  | B+   |   143117.41     -    172787.26    | 3s2.3p.3d        | 3P*   | 1    | 3s2.3p.4p          | 3P    | 1    |   3 - 3   |    |    T7942c84 |             L11011  |
S IV      |                336.9489   |                336.9542   |   10bl | 5.58e+07  | D+   |   264067.7      -    293736.6     | 3s.3p.(3P*).4s   | 4P*   | 5/2  | 3s.3p.(3P*).4p     | 4D    | 5/2  |   6 - 6   |    |  T6527c4,LS |                u24  |
S III     |                337.0373   |                337.0351   |     10 | 7.26e+07  | B+   |   143125.28     -    172787.26    | 3s2.3p.3d        | 3P*   | 2    | 3s2.3p.4p          | 3P    | 1    |   5 - 3   |    |    T7942c84 |             L11011  |
S II      |                337.1052   |                337.1051   |     12 |           |      |   130602.21     -    160258.03    | 3s2.3p2.(3P).3d  | 4P    | 5/2  | 3s2.3p2.(3P<1>).4f | 2[3]* | 5/2  |   6 - 6   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                337.1875   |                337.1865   |     17 |           |      |   130818.85     -    160467.51    | 3s2.3p2.(3P).3d  | 4P    | 3/2  | 3s2.3p2.(3P<1>).4f | 2[2]* | 5/2  |   4 - 6   |    |             |              L5883  |
S VI      |                           |                337.20+    |        | 1.86e+08  | A    |   583551.3      -    613198.8     | 2p6.6p           | 2P*   | 1/2  | 2p6.7s             | 2S    | 1/2  |   2 - 2   |    |    T7942c84 |                     |
S II      |                337.2469   |                337.2465   |     15 |           |      |   130818.85     -    160462.24    | 3s2.3p2.(3P).3d  | 4P    | 3/2  | 3s2.3p2.(3P<1>).4f | 2[2]* | 3/2  |   4 - 4   |    |             |              L5883  |
S II      |                338.5794   |                338.5794   |     17 |           |      |   130602.21     -    160128.90    | 3s2.3p2.(3P).3d  | 4P    | 5/2  | 3s2.3p2.(3P<0>).4f | 2[3]* | 7/2  |   6 - 8   |    |             |              L5883  |
S VI      |                           |                338.60+    |        | 3.74e+08  | A    |   583674.1      -    613198.8     | 2p6.6p           | 2P*   | 3/2  | 2p6.7s             | 2S    | 1/2  |   4 - 2   |    |    T7942c84 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S III     |                338.7129   |                338.7092   |     11 | 1.99e+08  | B+   |   143117.41     -    172632.79    | 3s2.3p.3d        | 3P*   | 1    | 3s2.3p.4p          | 3P    | 0    |   3 - 1   |    |    T7942c84 |             L11011  |
S II      |                338.7330   |                338.7330   |     15 |           |      |   130948.94     -    160462.24    | 3s2.3p2.(3P).3d  | 4P    | 1/2  | 3s2.3p2.(3P<1>).4f | 2[2]* | 3/2  |   2 - 4   |    |             |              L5883  |
S IV      |                339.2076   |                339.2066   |     7w |           |      |   263097.1      -    292569.2     | 3s.3p.(3P*).4s   | 4P*   | 1/2  | 3s.3p.(3P*).4p     | 2P    | 1/2  |   2 - 2   |    |             |                u24  |
S IV      |                339.5092   |                339.5096   |     8w |           |      |   263448.1      -    292893.9     | 3s.3p.(3P*).4s   | 4P*   | 3/2  | 3s.3p.(3P*).4p     | 2P    | 3/2  |   4 - 4   |    |             |                u24  |
S II      |                339.5861   |                339.5859   |     14 |           |      |   130818.85     -    160258.03    | 3s2.3p2.(3P).3d  | 4P    | 3/2  | 3s2.3p2.(3P<1>).4f | 2[3]* | 5/2  |   4 - 6   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S III     |                           |                339.659+   |        | 2.10e+05  | D    |   147551.60     -    176984.44    | 3s2.3p.3d        | 3D*   | 1    | 3s2.3p.4p          | 1D    | 2    |   3 - 5   |    |    T7942c84 |                     |
S V       |                339.7347   |                339.7334   |     11 | 1.01e+08  | B+   |   320108.0      -    349534.4     | 3s.4s            | 1S    | 0    | 3s.4p              | 1P*   | 1    |   1 - 3   |    |    T7942c84 |              L5337  |
S IV      |                           |                339.97+    |        | 4.82e+00  | B+   |    94103.1      -    123509.3     | 3s.3p2           | 2D    | 3/2  | 3s.3p2             | 2S    | 1/2  |   4 - 2   | E2 |         u29 |                     |
S IV      |                           |                340.09+    |        | 9.08e+06  | D    |   264067.7      -    293463.1     | 3s.3p.(3P*).4s   | 4P*   | 5/2  | 3s.3p.(3P*).4p     | 4D    | 3/2  |   6 - 4   |    |  T6527c4,LS |                     |
S VI      |                           |                340.2+     |        | 6.09e+07  | A    |   627287        -   [656675]      | 2p6.7d           | 2D    | 5/2  | 2p6.9p             | 2P*   | 3/2  |   6 - 4   |    |    T7942c84 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S VI      |                           |                340.2+     |        | 6.76e+06  | B+   |   627287        -   [656675]      | 2p6.7d           | 2D    | 3/2  | 2p6.9p             | 2P*   | 3/2  |   4 - 4   |    |    T7942c84 |                     |
S IV      |                           |                340.51+    |        | 6.99e+00  | B+   |    94150.3      -    123509.3     | 3s.3p2           | 2D    | 5/2  | 3s.3p2             | 2S    | 1/2  |   6 - 2   | E2 |         u29 |                     |
S VI      |                           |                340.6+     |        | 6.76e+07  | A    |   627287        -   [656641]      | 2p6.7d           | 2D    | 3/2  | 2p6.9p             | 2P*   | 1/2  |   4 - 2   |    |    T7942c84 |                     |
S XV      |                           |                340.9+     |        | 1.19e+07  | AA   |[23231087]       - [23260416]      | 1s.3s            | 1S    | 0    | 1s.3p              | 1P*   | 1    |   1 - 3   |    |       T7549 |                     |
S IV      |                           |                341.02+    |        | 2.55e+01  | B+   |   152133.2      -    181448.2     | 3s2.3d           | 2D    | 3/2  | 3s2.4s             | 2S    | 1/2  |   4 - 2   | E2 |         u29 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S IV      |                           |                341.18+    |        | 3.80e+01  | B+   |   152146.8      -    181448.2     | 3s2.3d           | 2D    | 5/2  | 3s2.4s             | 2S    | 1/2  |   6 - 2   | E2 |         u29 |                     |
S IV      |                341.1900   |                341.1897   |     5w | 5.57e+07  | D+   |   303337.8      -    332638.6     | 3s2.5d           | 2D    | 3/2  | 3s2.6f             | 2F*   | 5/2  |   4 - 6   |    |  T6527c4,LS |                u24  |
S III     |                           |                341.290+   |        | 2.07e+03  | E'   |   147692.21     -    176984.44    | 3s2.3p.3d        | 3D*   | 2    | 3s2.3p.4p          | 1D    | 2    |   5 - 5   |    |    T7942c84 |                     |
S II      |                341.3704   |                341.3708   |     12 |           |      |   130818.85     -    160104.11    | 3s2.3p2.(3P).3d  | 4P    | 3/2  | 3s2.3p2.(3P<0>).4f | 2[3]* | 5/2  |   4 - 6   |    |             |              L5883  |
S III     |                           |                341.914+   |        | 7.78e+04  | E'   |   147745.70     -    176984.44    | 3s2.3p.3d        | 3D*   | 3    | 3s2.3p.4p          | 1D    | 2    |   7 - 5   |    |    T7942c84 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                           |                341.942+   |        | 1.61e+00  | C+   |    97890.74     -    127127.10    | 3s.3p4           | 2D    | 3/2  | 3s2.3p2.(1D).3d    | 2G    | 7/2  |   4 - 8   | E2 |    T3186c85 |                     |
S II      |                           |                342.256+   |        | 1.80e+00  | C+   |    97918.86     -    127128.35    | 3s.3p4           | 2D    | 5/2  | 3s2.3p2.(1D).3d    | 2G    | 9/2  |   6 - 10  | E2 |    T3186c85 |                     |
S IV      |                342.7844   |                342.7843   |     5w | 5.87e+07  | D+   |   303480.1      -    332644.6     | 3s2.5d           | 2D    | 5/2  | 3s2.6f             | 2F*   | 7/2  |   6 - 8   |    |  T6527c4,LS |                u24  |
S IV      |                342.8544   |                342.8549   |     1w | 3.91e+06  | D    |   303480.1      -    332638.6     | 3s2.5d           | 2D    | 5/2  | 3s2.6f             | 2F*   | 5/2  |   6 - 6   |    |  T6527c4,LS |                u24  |
S VI      |                343.014    |                343.014    |   20w* |           |      |   600418.8      -    629563.8     | 2p6.6g           | 2G    | 7/2  | 2p6.7h             | 2H*   | 9/2  |   8 - 10  |    |             |              L4882  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S VI      |                343.014    |                343.014    |   20w* |           |      |   600418.8      -    629563.8     | 2p6.6g           | 2G    | 9/2  | 2p6.7h             | 2H*   | 9/2  |  10 - 10  |    |             |              L4882  |
S VI      |                343.014    |                343.014    |   20w* |           |      |   600418.8      -    629563.8     | 2p6.6g           | 2G    | 9/2  | 2p6.7h             | 2H*   | 11/2 |  10 - 12  |    |             |              L4882  |
S VI      |                343.297    |                343.296    |   30w* |           |      |   600448.9      -    629569.9     | 2p6.6h           | 2H*   | 9/2  | 2p6.7i             | 2I    | 11/2 |  10 - 12  |    |             |              L4882  |
S VI      |                343.297    |                343.296    |   30w* |           |      |   600448.9      -    629569.9     | 2p6.6h           | 2H*   | 11/2 | 2p6.7i             | 2I    | 11/2 |  12 - 12  |    |             |              L4882  |
S VI      |                343.297    |                343.296    |   30w* |           |      |   600448.9      -    629569.9     | 2p6.6h           | 2H*   | 11/2 | 2p6.7i             | 2I    | 13/2 |  12 - 14  |    |             |              L4882  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S V       |                           |                344.10+    |        | 2.35e+07  | B    |   320108.0      -    349161.1     | 3s.4s            | 1S    | 0    | 3s.4p              | 3P*   | 1    |   1 - 3   |    |    T7942c84 |                     |
S VII     |                           |                345.1+     |        | 8.40e-01  | C+   |  1466883        -   1495849       | 2s2.2p5.3p       | 3S    | 1    | 2s2.2p5.3p         | 1P    | 1    |   3 - 3   | M1 |    T7663c84 |                     |
S V       |                           |                345.22+    |        | 7.35e+07  | D    |   475802.5      -    504761.4     | 3s.5f            | 1F*   | 3    | 3s.6d              | 1D    | 2    |   7 - 5   |    |     T6298c4 |                     |
S II      |                346.4626   |                346.4632   |     11 |           |      |   130641.11     -    159495.94    | 3s2.3p2.(3P).4p  | 2D*   | 3/2  | 3s2.3p2.(3P).4d    | 2D    | 3/2  |   4 - 4   |    |             |              L5883  |
S IV      |                346.8071   |                346.8061   |      1 |           |      |   264067.7      -    292893.9     | 3s.3p.(3P*).4s   | 4P*   | 5/2  | 3s.3p.(3P*).4p     | 2P    | 3/2  |   6 - 4   |    |             |                u24  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S XI      |                           |                348.5+     |        | 1.36e+05  | D    |  2562100        -   2590790?      | 2s2.2p.3d        | 3P*   | 1    | 2s.2p2.(4P).3s     | 3P    | 2    |   3 - 5   |    |  T5520c4,LS |                     |
S IV      |                           |                349.09+    |        | 9.22e-01  | B+   |   123509.3      -    152146.8     | 3s.3p2           | 2S    | 1/2  | 3s2.3d             | 2D    | 5/2  |   2 - 6   | E2 |         u29 |                     |
S IV      |                           |                349.26+    |        | 8.75e-01  | B+   |   123509.3      -    152133.2     | 3s.3p2           | 2S    | 1/2  | 3s2.3d             | 2D    | 3/2  |   2 - 4   | E2 |         u29 |                     |
S III     |                349.7285   |                349.7280   |     17 | 1.77e+08  | B+   |   148398.97     -    176984.44    | 3s2.3p.4s        | 1P*   | 1    | 3s2.3p.4p          | 1D    | 2    |   3 - 5   |    |    T7942c84 |             L11011  |
S IV      |                349.7909   |                349.7913   |     4w |           |      |   264882.8      -    293463.1     | 3s.3p.(3P*).3d   | 2P*   | 3/2  | 3s.3p.(3P*).4p     | 4D    | 3/2  |   4 - 4   |    |             |                u24  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S III     |                349.9180   |                349.9176   |     10 | 1.00e+08  | D    |   182759.09     -    211329.07    | 3s2.3p.4p        | 1S    | 0    | 3s2.3p.5s          | 1P*   | 1    |   1 - 3   |    |     T6066c4 |             L11011  |
S VI      |                           |                351.6+     |        | 1.17e+07  | A    |   613198.8      -   [641631]      | 2p6.7s           | 2S    | 1/2  | 2p6.8p             | 2P*   | 3/2  |   2 - 4   |    |    T7942c84 |                     |
S IV      |                351.6671   |                351.6653   |     2w |           |      |   264882.8      -    293310.8     | 3s.3p.(3P*).3d   | 2P*   | 3/2  | 3s.3p.(3P*).4p     | 4D    | 1/2  |   4 - 2   |    |             |                u24  |
S IV      |                351.9107   |                351.9129   |     1w |           |      |   265055.1      -    293463.1     | 3s.3p.(3P*).3d   | 2P*   | 1/2  | 3s.3p.(3P*).4p     | 4D    | 3/2  |   2 - 4   |    |             |                u24  |
S VI      |                           |                352.2*     |        | 1.24e+07  | B+   |   613198.8      -   [641580]      | 2p6.7s           | 2S    | 1/2  | 2p6.8p             | 2P*   | 1/2  |   2 - 2   |    |    T7942c84 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                352.5779   |                352.5795   |      9 |           |      |   144009.42     -    172363.71    | 3s2.3p2.(1D).3d  | 2D    | 5/2  | 3s2.3p2.(1D<2>).4f | 2[1]* | 3/2  |   6 - 4   |    |             |              L5883  |
S II      |                353.1852   |                353.1855   |    14w |           |      |   131187.19     -    159492.83    | 3s2.3p2.(3P).4p  | 2D*   | 5/2  | 3s2.3p2.(3P).4d    | 2D    | 5/2  |   6 - 6   |    |             |              L5883  |
S XIII    |                           |                350+       |        | 4.48e+07  | C+   |  4066700        -   4095000       | 1s2.2s.4p        | 1P*   | 1    | 1s2.2s.4d          | 1D    | 2    |   3 - 5   |    |     T5633c4 |                     |
S IV      |                353.8099   |                353.8098   |     2w |           |      |   265055.1      -    293310.8     | 3s.3p.(3P*).3d   | 2P*   | 1/2  | 3s.3p.(3P*).4p     | 4D    | 1/2  |   2 - 2   |    |             |                u24  |
S II      |                354.6696   |                354.6696   |      7 | 2.5e+06   | E    |   130641.11     -    158828.31    | 3s2.3p2.(3P).4p  | 2D*   | 3/2  | 3s2.3p2.(3P).4d    | 2P    | 3/2  |   4 - 4   |    |  T1619CA,LS |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S III     |                354.9693   |                354.9699   |     12 | 7.98e+07  | D    |   176984.44     -    205147.80    | 3s2.3p.4p        | 1D    | 2    | 3s2.3p.4d          | 1D*   | 2    |   5 - 5   |    |     T6066c4 |             L11011  |
S X       |                           |                355.6+     |        | 5.67e+00  | A    |   608784        -    636898       | 2s.2p4           | 2S    | 1/2  | 2s.2p4             | 2P    | 3/2  |   2 - 4   | M1 |    T7370c84 |                     |
S X       |                           |                355.8+     |        | 2.66e+00  | C+   |  2092400        -   2120500       | 2s2.2p2.(3P).3s  | 4P    | 3/2  | 2s2.2p2.(3P).3s    | 2P    | 3/2  |   4 - 4   | M1 |    T7370c84 |                     |
S II      |                356.7157   |                356.7149   |     17 |           |      |   133360.86     -    161386.45    | 3s2.3p2.(3P).3d  | 2D    | 3/2  | 3s2.3p2.(3P<2>).4f | 2[3]* | 5/2  |   4 - 6   |    |             |              L5883  |
S IV      |                           |                356.90+    |        | 4.13e+07  | D+   |   264882.8      -    292893.9     | 3s.3p.(3P*).3d   | 2P*   | 3/2  | 3s.3p.(3P*).4p     | 2P    | 3/2  |   4 - 4   |    |  T6527c4,LS |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                358.4157   |                358.4156   |     15 |           |      |   133360.86     -    161253.47    | 3s2.3p2.(3P).3d  | 2D    | 3/2  | 3s2.3p2.(3P<2>).4f | 2[2]* | 5/2  |   4 - 6   |    |             |              L5883  |
S IV      |                359.1092   |                359.1084   |     5w | 8.12e+06  | D    |   265055.1      -    292893.9     | 3s.3p.(3P*).3d   | 2P*   | 1/2  | 3s.3p.(3P*).4p     | 2P    | 3/2  |   2 - 4   |    |  T6527c4,LS |                u24  |
S II      |                359.4439   |                359.4445   |     17 | 1.99e+07  | C    |   112937.57     -    140750.34    | 3s2.3p2.(3P).4s  | 2P    | 1/2  | 3s2.3p2.(1D).4p    | 2D*   | 3/2  |   2 - 4   |    |    T3186c85 |              L5883  |
S II      |                359.5977   |                359.5979   |     19 | 2.31e+07  | C    |   105599.06     -    133399.97    | 3s2.3p2.(3P).3d  | 2P    | 3/2  | 3s2.3p2.(3P).4p    | 2P*   | 3/2  |   4 - 4   |    |    T3186c85 |              L5883  |
S II      |                359.6578   |                359.6570   |      8 |           |      |   128233.20     -    156029.54    | 3s2.3p2.(3P).4p  | 4D*   | 5/2  | 3s2.3p2.(3P).4d    | 4P    | 3/2  |   6 - 4   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S VI      |                           |                359.8+     |        | 1.61e+06  | B+   |   619142.9      -    646931       | 2p6.7p           | 2P*   | 1/2  | 2p6.8d             | 2D    | 3/2  |   2 - 4   |    |    T7942c84 |                     |
S II      |                360.0056   |                360.0058   |    14* |           |      |   144009.42     -    171778.83    | 3s2.3p2.(1D).3d  | 2D    | 5/2  | 3s2.3p2.(1D<2>).4f | 2[2]* | 3/2  |   6 - 4   |    |             |              L5883  |
S II      |                360.0056   |                360.0058   |    14* |           |      |   144009.42     -    171778.83    | 3s2.3p2.(1D).3d  | 2D    | 5/2  | 3s2.3p2.(1D<2>).4f | 2[2]* | 5/2  |   6 - 6   |    |             |              L5883  |
S V       |                           |                360.48+    |        | 2.66e+05  | C    |   320108.0      -    347841.1     | 3s.4s            | 1S    | 0    | 3p.3d              | 3D*   | 1    |   1 - 3   |    |    T7942c84 |                     |
S VI      |                           |                360.7+     |        | 3.73e+05  | B+   |   619218.4      -    646931       | 2p6.7p           | 2P*   | 3/2  | 2p6.8d             | 2D    | 3/2  |   4 - 4   |    |    T7942c84 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S VI      |                           |                360.7+     |        | 2.21e+06  | B+   |   619218.4      -    646931       | 2p6.7p           | 2P*   | 3/2  | 2p6.8d             | 2D    | 5/2  |   4 - 6   |    |    T7942c84 |                     |
S IV      |                361.0863   |                361.0852   |     5w | 1.60e+07  | D    |   264882.8      -    292569.2     | 3s.3p.(3P*).3d   | 2P*   | 3/2  | 3s.3p.(3P*).4p     | 2P    | 1/2  |   4 - 2   |    |  T6527c4,LS |                u24  |
S II      |                361.3030   |                361.3042   |     16 | 7.14e+06  | D+   |   105599.06     -    133268.68    | 3s2.3p2.(3P).3d  | 2P    | 3/2  | 3s2.3p2.(3P).4p    | 2P*   | 1/2  |   4 - 2   |    |    T3186c85 |              L5883  |
S II      |                           |                361.6767   |        | 3.6e+07   | D    |   131187.19     -    158828.31    | 3s2.3p2.(3P).4p  | 2D*   | 5/2  | 3s2.3p2.(3P).4d    | 2P    | 3/2  |   6 - 4   |    |  T1619CA,LS |                     |
S II      |                361.6911   |                361.6898   |     18 |           |      |   133814.84     -    161454.96    | 3s2.3p2.(3P).3d  | 2D    | 5/2  | 3s2.3p2.(3P<2>).4f | 2[3]* | 7/2  |   6 - 8   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S IV      |                           |                361.98+    |        | 1.23e+07  | D+   |   311354.5      -    338972.5     | 3s2.5f           | 2F*   | 7/2  | 3s.3p.(1P*).4p     | 2D    | 5/2  |   8 - 6   |    |  T6527c4,LS |                     |
S IV      |                           |                362.00+    |        | 6.16e+05  | E    |   311356.1      -    338972.5     | 3s2.5f           | 2F*   | 5/2  | 3s.3p.(1P*).4p     | 2D    | 5/2  |   6 - 6   |    |  T6527c4,LS |                     |
S III     |                362.2672   |                362.2649   |     10 |           |      |   176984.44     -    204580.68    | 3s2.3p.4p        | 1D    | 2    | 3s2.3p.4d          | 3F*   | 2    |   5 - 5   |    |             |                u22  |
S II      |                362.5889   |                362.5885   |     15 |           |      |   133814.84     -    161386.45    | 3s2.3p2.(3P).3d  | 2D    | 5/2  | 3s2.3p2.(3P<2>).4f | 2[3]* | 5/2  |   6 - 6   |    |             |              L5883  |
S IV      |                           |                363.18+    |        | 1.28e+07  | D+   |   311356.1      -    338883.1     | 3s2.5f           | 2F*   | 5/2  | 3s.3p.(1P*).4p     | 2D    | 3/2  |   6 - 4   |    |  T6527c4,LS |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S III     |                363.1972   |                363.1990   |     15 | 6.35e+07  | B+   |   143125.28     -    170650.55    | 3s2.3p.3d        | 3P*   | 2    | 3s2.3p.4p          | 3D    | 3    |   5 - 7   |    |    T7942c84 |             L11011  |
S II      |                363.3358   |                363.3371   |      7 |           |      |   133814.84     -    161329.65    | 3s2.3p2.(3P).3d  | 2D    | 5/2  | 3s2.3p2.(3P<2>).4f | 2[4]* | 7/2  |   6 - 8   |    |             |              L5883  |
S IV      |                363.3484   |                363.3464   |     6w | 3.13e+07  | D+   |   265055.1      -    292569.2     | 3s.3p.(3P*).3d   | 2P*   | 1/2  | 3s.3p.(3P*).4p     | 2P    | 1/2  |   2 - 2   |    |  T6527c4,LS |                u24  |
