[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
V (all spectra): 1310 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 12000
Query NIST Bibliographic Databases for
V (new window)
V Energy Levels
V Line Wavelengths and Classification
V Transition Probabilities
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |                  Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek          |             Lower level             |              Upper level               |  gi   gk  |Type|         TP  |          Line  |
          |               Wavelength |               Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-------------------------------------|----------------------------------------|           |    |        Ref. |          Ref.  |
          |                Air (nm)  |                Air (nm)  |  (?)  |           |      |                                   | Conf.                | Term  | J    | Conf.                  | Term   | J    |           |    |             |                |
V I       |                390.018   |                          |  140w |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                390.115   |                          |  140w |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                390.225   |                390.2254  |  2400 | 2.68e+07  | B+   |      552.96     -     26171.92    | 3d3.4s2              | a 4F  | 9/2  | 3d4.(5D).4p            | y 4F*  | 9/2  |  10 - 10  |    |       T4902 |         L3475  |
V II      |                          |                390.3268  |       | 8.1e+06   | B    |    11908.27     -     37520.57    | 3d4                  | a 3P  | 2    | 3d3.(4F).4p            | z 5D*  | 3    |   5 - 7   |    |       T4963 |                |
V I       |                390.675   |                          |   100 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                390.989   |                390.9860  |   700 | 4.3e+06   | B+   |      552.96     -     26122.08    | 3d3.4s2              | a 4F  | 9/2  | 3d4.(5D).4p            | y 4F*  | 7/2  |  10 - 8   |    |       T4902 |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                391.079   |                391.0786  |   100 | 9.9e+06   | C    |     8413.00     -     33976.07    | 3d4.(5D).4s          | a 4D  | 1/2  | 3d3.(4P).4s.4p.(3P*)   | w 4D*  | 3/2  |   2 - 4   |    |       T284n |         L3475  |
V I       |                391.221   |                          |   220 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                          |                391.2880  |       | 3.3e+06   | C    |     8578.53     -     34127.92    | 3d4.(5D).4s          | a 4D  | 5/2  | 3d3.(4P).4s.4p.(3P*)   | w 4D*  | 7/2  |   6 - 8   |    |       T284n |                |
V II      |                391.433   |                          |   140 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V II      |                391.641   |                391.6410  |   100 | 7.6e+06   | B    |    11514.76     -     37041.12    | 3d4                  | a 3P  | 1    | 3d3.(4F).4p            | z 3D*  | 2    |   3 - 5   |    |       T4963 |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                392.049   |                392.0483  |   100 | 8.2e+06   | C    |     8476.23     -     33976.07    | 3d4.(5D).4s          | a 4D  | 3/2  | 3d3.(4P).4s.4p.(3P*)   | w 4D*  | 3/2  |   4 - 4   |    |       T284n |         L3475  |
V I       |                392.190   |                392.1904  |   100 | 2.7e+07   | C    |     8476.23     -     33966.83    | 3d4.(5D).4s          | a 4D  | 3/2  | 3d3.(4P).4s.4p.(3P*)   | w 4D*  | 1/2  |   4 - 2   |    |       T284n |         L3475  |
V I       |                392.243   |                392.2429  |   230 | 2.6e+07   | C    |     8578.53     -     34065.72    | 3d4.(5D).4s          | a 4D  | 5/2  | 3d3.(4P).4s.4p.(3P*)   | w 4D*  | 5/2  |   6 - 6   |    |       T284n |         L3475  |
V I       |                392.466   |                          |   240 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                392.524   |                392.5237  |   150 | 9.7e+05   | B+   |      552.96     -     26021.92    | 3d3.4s2              | a 4F  | 9/2  | 3d3.(4F).4s.4p.(3P*)   | z 2G*  | 7/2  |  10 - 8   |    |       T4902 |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V II      |                          |                392.6501  |       | 9.5e+05   | B    |    11908.27     -     37369.03    | 3d4                  | a 3P  | 2    | 3d3.(4F).4p            | z 5D*  | 2    |   5 - 5   |    |       T4963 |                |
V I       |                392.793   |                          |   200 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V II      |                          |                392.9725  |       | 3.7e+06   | B    |    11514.76     -     36954.63    | 3d4                  | a 3P  | 1    | 3d3.(4F).4p            | z 5F*  | 1    |   3 - 3   |    |       T4963 |                |
V I       |                393.002   |                393.0019  |   260 | 3.3e+07   | C    |    11100.59     -     36538.56    | 3d3.4s2              | a 2G  | 9/2  | 3d4.(a 3F).4p          | 2G*    | 9/2  |  10 - 10  |    |       T284n |         L3475  |
V I       |                393.134   |                          |   150 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                393.401   |                393.4010  |   260 | 6.2e+07   | C    |     8715.76     -     34127.92    | 3d4.(5D).4s          | a 4D  | 7/2  | 3d3.(4P).4s.4p.(3P*)   | w 4D*  | 7/2  |   8 - 8   |    |       T284n |         L3475  |
V I       |                393.514   |                          |   150 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                393.628   |                393.6275  |   100 | 9.6e+06   | C    |     8578.53     -     33976.07    | 3d4.(5D).4s          | a 4D  | 5/2  | 3d3.(4P).4s.4p.(3P*)   | w 4D*  | 3/2  |   6 - 4   |    |       T284n |         L3475  |
V I       |                          |                394.1987  |       | 1.0e+07   | C    |    11100.59     -     36461.33    | 3d3.4s2              | a 2G  | 9/2  | 3d4.(a 3F).4p          | *      | 7/2  |  10 - 8   |    |       T284n |                |
V I       |                394.366   |                394.3663  |   150 | 7.7e+06   | C    |     8715.76     -     34065.72    | 3d4.(5D).4s          | a 4D  | 7/2  | 3d3.(4P).4s.4p.(3P*)   | w 4D*  | 5/2  |   8 - 6   |    |       T284n |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                395.023   |                          |   100 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V II      |                395.197   |                395.1965  |   140 | 1.1e+07   | B    |    11908.27     -     37204.98    | 3d4                  | a 3P  | 2    | 3d3.(4F).4p            | z 3D*  | 3    |   5 - 7   |    |       T4963 |         L3475  |
V V       |                396.6598  |                396.661+  |     5 |           |      |   293902.86     -    319106.19    | 3p6.4d               | 2D    | 3/2  | 3p5.(2P*).3d2.(1G)     | 2F*    | 5/2  |   4 - 6   |    |             |        L11926  |
V II      |                397.364   |                397.3641  |   100 | 7.5e+06   | B    |    11514.76     -     36673.48    | 3d4                  | a 3P  | 1    | 3d3.(4F).4p            | z 5F*  | 2    |   3 - 5   |    |       T4963 |         L3475  |
V II      |                          |                397.7731  |       | 2.4e+06   | B    |    11908.27     -     37041.12    | 3d4                  | a 3P  | 2    | 3d3.(4F).4p            | z 3D*  | 2    |   5 - 5   |    |       T4963 |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V V       |                398.9471  |                398.946+  |     1 |           |      |   294047.24     -    319106.19    | 3p6.4d               | 2D    | 5/2  | 3p5.(2P*).3d2.(1G)     | 2F*    | 5/2  |   6 - 6   |    |             |        L11926  |
V I       |                399.057   |                          |   540 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                399.280   |                399.2792  |   260 | 1.2e+08   | C    |    15000.94     -     40038.99    | 3d4.(3H).4s          | a 4H  | 11/2 | 3d4.(3H).4p            | u 4G*  | 9/2  |  12 - 10  |    |       T284n |         L3475  |
V II      |                          |                399.7120  |       | 3.8e+06   | C    |    11908.27     -     36919.21    | 3d4                  | a 3P  | 2    | 3d3.(4F).4p            | z 5F*  | 3    |   5 - 7   |    |       T4963 |                |
V I       |                399.873   |                399.8721  |   430 | 1.0e+08   | C    |    15062.96     -     40063.89    | 3d4.(3H).4s          | a 4H  | 13/2 | 3d4.(3H).4p            | u 4G*  | 11/2 |  14 - 12  |    |       T284n |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V II      |                400.571   |                400.5706  |   170 | 1.3e+07   | D    |    14655.63     -     39612.96    | 3d4                  | a 3G  | 5    | 3d3.(4F).4p            | z 3G*  | 5    |  11 - 11  |    |      T4961n |         L3475  |
V IX      |                          |                401.41    |       | 1.6e+01   | C    |    36319+x      -     61224+x     | 3s2.3p3              | 2D*   | 5/2  | 3s2.3p3                | 2P*    | 3/2  |   6 - 4   | M1 |       T4634 |                |
V IX      |                          |                401.41    |       | 6.0e-01   | D    |    36319+x      -     61224+x     | 3s2.3p3              | 2D*   | 5/2  | 3s2.3p3                | 2P*    | 3/2  |   6 - 4   | E2 |       T4634 |                |
V II      |                402.339   |                          |   120 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                          |                402.9894  |       | 1.00e+05  | B    |      323.46     -     25131.00    | 3d3.4s2              | a 4F  | 7/2  | 3d4.(5D).4p            | z 4P*  | 5/2  |   8 - 6   |    |       T4902 |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V XXII    |                          |                403.1     |       | 1.1e+07   | E    |[51886600]       - [51911400]      | 1s.4s                | 3S    | 1    | 1s.4p                  | 3P*    | 1    |   3 - 3   |    | T5297interp |        L11926  |
V I       |                403.183   |                          |   120 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                          |                403.2846  |       | 2.9e+05   | C    |        0.00     -     24789.38    | 3d3.4s2              | a 4F  | 3/2  | 3d4.(5D).4p            | y 6F*  | 1/2  |   4 - 2   |    |       T284n |                |
V II      |                403.563   |                          |   150 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V II      |                          |                403.6782  |       | 2.4e+06   | B    |    11908.27     -     36673.48    | 3d4                  | a 3P  | 2    | 3d3.(4F).4p            | z 5F*  | 2    |   5 - 5   |    |       T4963 |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                404.264   |                          |   120 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                          |                404.8612  |       | 2.6e+05   | C    |      137.38     -     24830.23    | 3d3.4s2              | a 4F  | 5/2  | 3d4.(5D).4p            | y 6F*  | 3/2  |   6 - 4   |    |       T284n |                |
V I       |                405.096   |                405.0953  |   360 | 1.4e+08   | C    |    17182.08     -     41860.66    | 3d4.(3G).4s          | a 4G  | 9/2  | 3d4.(3G).4p            | *      | 9/2  |  10 - 10  |    |       T284n |         L3475  |
V I       |                405.135   |                405.1347  |   360 | 1.3e+08   | C    |    17242.08     -     41918.26    | 3d4.(3G).4s          | a 4G  | 11/2 | 3d4.(3G).4p            | t 4G*  | 11/2 |  12 - 12  |    |       T284n |         L3475  |
V I       |                          |                405.2457  |       | 4.8e+04   | C    |      323.46     -     24992.88    | 3d3.4s2              | a 4F  | 7/2  | 3d4.(5D).4p            | y 6F*  | 7/2  |   8 - 8   |    |       T284n |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V II      |                          |                405.6275  |       | 7.4e+04   | D    |    12706.25     -     37352.45    | 3d4                  | a 3H  | 6    | 3d3.(4F).4p            | z 5F*  | 5    |  13 - 11  |    |      T2402n |                |
V I       |                405.707   |                          |   280 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                405.782   |                          |   130 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                406.393   |                          |   230 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                          |                406.7976  |       | 2.0e+05   | C    |      323.46     -     24898.77    | 3d3.4s2              | a 4F  | 7/2  | 3d4.(5D).4p            | y 6F*  | 5/2  |   8 - 6   |    |       T284n |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                          |                407.0759  |       | 9.7e+04   | C    |      552.96     -     25111.47    | 3d3.4s2              | a 4F  | 9/2  | 3d4.(5D).4p            | y 6F*  | 9/2  |  10 - 10  |    |       T284n |                |
V I       |                407.154   |                          |   230 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                409.058   |                409.0575  |  1100 | 8.5e+07   | C    |     8715.76     -     33155.30    | 3d4.(5D).4s          | a 4D  | 7/2  | 3d3.(4F).4s.4p.(1P*)   | w 4F*  | 9/2  |   8 - 10  |    |       T509n |         L3475  |
V I       |                409.241   |                409.2392  |   180 | 1.4e+07   | C    |     9637.03     -     34065.72    | 3d3.4s2              | a 4P  | 3/2  | 3d3.(4P).4s.4p.(3P*)   | w 4D*  | 5/2  |   4 - 6   |    |       T284n |         L3475  |
V I       |                409.269   |                409.2682  |  1800 | 2.30e+07  | B    |     2311.36     -     26738.32    | 3d4.(5D).4s          | a 6D  | 7/2  | 3d4.(5D).4p            | y 6D*  | 9/2  |   8 - 10  |    |       T4902 |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                409.350   |                409.3480  |   120 | 1.9e+07   | C    |     9544.63     -     33966.83    | 3d3.4s2              | a 4P  | 1/2  | 3d3.(4P).4s.4p.(3P*)   | w 4D*  | 1/2  |   2 - 2   |    |       T284n |         L3475  |
V I       |                409.549   |                409.5474  |   890 | 7.2e+07   | C    |     8578.53     -     32988.84    | 3d4.(5D).4s          | a 4D  | 5/2  | 3d3.(4F).4s.4p.(1P*)   | w 4F*  | 7/2  |   6 - 8   |    |       T509n |         L3475  |
V I       |                409.980   |                409.9777  |  2800 | 4.10e+07  | B    |     2220.11     -     26604.80    | 3d4.(5D).4s          | a 6D  | 5/2  | 3d4.(5D).4p            | y 6D*  | 7/2  |   6 - 8   |    |       T4902 |         L3475  |
V I       |                410.216   |                410.2149  |   590 | 7.1e+07   | C    |     8476.23     -     32846.82    | 3d4.(5D).4s          | a 4D  | 3/2  | 3d3.(4F).4s.4p.(1P*)   | w 4F*  | 5/2  |   4 - 6   |    |       T509n |         L3475  |
V I       |                410.440   |                          |   230 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                410.478   |                410.4758  |   260 | 2.1e+08   | C    |    15770.78     -     40125.88    | 3d4.(3F2).4s         | b 4F  | 9/2  | 3d4.(a 3F).4p          | s 4D*  | 7/2  |  10 - 8   |    |       T284n |         L3475  |
V I       |                410.517   |                410.5159  |  2800 | 4.9e+07   | C    |     2153.21     -     26505.93    | 3d4.(5D).4s          | a 6D  | 3/2  | 3d4.(5D).4p            | y 6D*  | 5/2  |   4 - 6   |    |       T284n |         L3475  |
V I       |                410.822   |                          |   120 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                410.979   |                410.9776  |  2300 | 5.00e+07  | B    |     2112.28     -     26437.64    | 3d4.(5D).4s          | a 6D  | 1/2  | 3d4.(5D).4p            | y 6D*  | 3/2  |   2 - 4   |    |       T4902 |         L3475  |
V IX      |                          |                411.07    |       | 1.6e+01   | D    |    34708+x      -     59028+x     | 3s2.3p3              | 2D*   | 3/2  | 3s2.3p3                | 2P*    | 1/2  |   4 - 2   | M1 |       T4634 |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IX      |                          |                411.07    |       | 4.6e-01   | D    |    34708+x      -     59028+x     | 3s2.3p3              | 2D*   | 3/2  | 3s2.3p3                | 2P*    | 1/2  |   4 - 2   | E2 |       T4634 |                |
V I       |                411.178   |                411.1774  |  8900 | 1.01e+08  | B    |     2424.78     -     26738.32    | 3d4.(5D).4s          | a 6D  | 9/2  | 3d4.(5D).4p            | y 6D*  | 9/2  |  10 - 10  |    |       T4902 |         L3475  |
V I       |                411.233   |                          |   120 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                411.352   |                411.3505  |   230 | 1.7e+07   | C    |     9824.61     -     34127.92    | 3d3.4s2              | a 4P  | 5/2  | 3d3.(4P).4s.4p.(3P*)   | w 4D*  | 7/2  |   6 - 8   |    |       T284n |         L3475  |
V I       |                411.518   |                411.5176  |  4300 | 5.80e+07  | B    |     2311.36     -     26604.80    | 3d4.(5D).4s          | a 6D  | 7/2  | 3d4.(5D).4p            | y 6D*  | 7/2  |   8 - 8   |    |       T4902 |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                411.647   |                411.6468  |  1800 | 3.2e+07   | C    |     2220.11     -     26505.93    | 3d4.(5D).4s          | a 6D  | 5/2  | 3d4.(5D).4p            | y 6D*  | 5/2  |   6 - 6   |    |       T509n |         L3475  |
V I       |                          |                411.6563  |       | 2.90e+07  | B    |     2112.28     -     26397.54    | 3d4.(5D).4s          | a 6D  | 1/2  | 3d4.(5D).4p            | y 6D*  | 1/2  |   2 - 2   |    |       T4902 |                |
V I       |                          |                411.6703  |       | 1.4e+06   | B    |     2153.21     -     26437.64    | 3d4.(5D).4s          | a 6D  | 3/2  | 3d4.(5D).4p            | y 6D*  | 3/2  |   4 - 4   |    |       T4902 |                |
V I       |                411.818   |                          |   180 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                411.864   |                411.8628  |   180 | 1.1e+07   | C    |     8715.76     -     32988.84    | 3d4.(5D).4s          | a 4D  | 7/2  | 3d3.(4F).4s.4p.(1P*)   | w 4F*  | 7/2  |   8 - 8   |    |       T284n |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                411.946   |                411.9441  |   230 | 1.6e+07   | C    |     8578.53     -     32846.82    | 3d4.(5D).4s          | a 4D  | 5/2  | 3d3.(4F).4s.4p.(1P*)   | w 4F*  | 5/2  |   6 - 6   |    |       T284n |         L3475  |
V I       |                412.054   |                412.0526  |   180 | 1.6e+07   | C    |     8476.23     -     32738.13    | 3d4.(5D).4s          | a 4D  | 3/2  | 3d3.(4F).4s.4p.(1P*)   | w 4F*  | 3/2  |   4 - 4   |    |       T284n |         L3475  |
V I       |                412.319   |                          |   180 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                412.357   |                412.3512  |  2000 | 1.00e+08  | B    |     2153.21     -     26397.54    | 3d4.(5D).4s          | a 6D  | 3/2  | 3d4.(5D).4p            | y 6D*  | 1/2  |   4 - 2   |    |       T4902 |         L3475  |
V I       |                412.407   |                412.4060  |   120 | 6.1e+06   | C    |     9824.61     -     34065.72    | 3d3.4s2              | a 4P  | 5/2  | 3d3.(4P).4s.4p.(3P*)   | w 4D*  | 5/2  |   6 - 6   |    |       T284n |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                412.807   |                412.8076  |  3100 | 7.70e+07  | B    |     2220.11     -     26437.64    | 3d4.(5D).4s          | a 6D  | 5/2  | 3d4.(5D).4p            | y 6D*  | 3/2  |   6 - 4   |    |       T4902 |         L3475  |
V I       |                412.886   |                          |   120 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V XXII    |                          |                413.1     |       | 1.0e+07   | E    |[51910900]       - [51935100]      | 1s.4s                | 1S    | 0    | 1s.4p                  | 1P*    | 1    |   1 - 3   |    | T5297interp |        L11926  |
V I       |                          |                413.1162  |       | 1.3e+05   | B    |     2153.21     -     26352.65    | 3d4.(5D).4s          | a 6D  | 3/2  | 3d4.(5D).4p            | y 4D*  | 5/2  |   4 - 6   |    |       T4902 |                |
V I       |                413.202   |                413.1993  |  3100 | 5.5e+07   | C    |     2311.36     -     26505.93    | 3d4.(5D).4s          | a 6D  | 7/2  | 3d4.(5D).4p            | y 6D*  | 5/2  |   8 - 6   |    |       T509n |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                413.449   |                413.4480  |  2300 | 2.90e+07  | B    |     2424.78     -     26604.80    | 3d4.(5D).4s          | a 6D  | 9/2  | 3d4.(5D).4p            | y 6D*  | 7/2  |  10 - 8   |    |       T4902 |         L3475  |
V I       |                          |                413.6377  |       | 2.5e+05   | C+   |     2311.36     -     26480.29    | 3d4.(5D).4s          | a 6D  | 7/2  | 3d4.(5D).4p            | y 4D*  | 7/2  |   8 - 8   |    |       T4902 |                |
V IV      |                413.672   |                413.67+   |     5 | 3.6e+07   | D    |   234121.8      -    258288.8     | 3p6.3d.4d            | 1S    | 0    | 3p6.3d.5p              | 1P*    | 1    |   1 - 3   |    |       T2757 |        L11926  |
V I       |                          |                414.1815  |       | 1.7e+05   | C+   |     2112.28     -     26249.48    | 3d4.(5D).4s          | a 6D  | 1/2  | 3d4.(5D).4p            | y 4D*  | 3/2  |   2 - 4   |    |       T4902 |                |
V I       |                          |                414.2614  |       | 1.4e+05   | B    |     2220.11     -     26352.65    | 3d4.(5D).4s          | a 6D  | 5/2  | 3d4.(5D).4p            | y 4D*  | 5/2  |   6 - 6   |    |       T4902 |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                          |                414.8850  |       | 2.8e+05   | B    |     2153.21     -     26249.48    | 3d4.(5D).4s          | a 6D  | 3/2  | 3d4.(5D).4p            | y 4D*  | 3/2  |   4 - 4   |    |       T4902 |                |
V I       |                          |                415.3318  |       | 5.4e+05   | B    |     2112.28     -     26182.63    | 3d4.(5D).4s          | a 6D  | 1/2  | 3d4.(5D).4p            | y 4D*  | 1/2  |   2 - 2   |    |       T4902 |                |
V I       |                415.969   |                415.9679  |   150 | 7.1e+05   | B    |     2311.36     -     26344.90    | 3d4.(5D).4s          | a 6D  | 7/2  | 3d3.(4F).4s.4p.(3P*)   | z 2G*  | 9/2  |   8 - 10  |    |       T4902 |         L3475  |
V I       |                          |                416.0392  |       | 1.6e+05   | D    |     2153.21     -     26182.63    | 3d4.(5D).4s          | a 6D  | 3/2  | 3d4.(5D).4p            | y 4D*  | 1/2  |   4 - 2   |    |       T4902 |                |
V I       |                417.401   |                          |   100 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                          |                417.6784  |       | 4.6e+04   | C    |        0.00     -     23935.12    | 3d3.4s2              | a 4F  | 3/2  | 3d3.(4F).4s.4p.(3P*)   | z 2D*  | 5/2  |   4 - 6   |    |       T284n |                |
V II      |                          |                417.8404  |       | 1.2e+06   | D    |    13594.73     -     37520.57    | 3d3.(4P).4s          | a 5P  | 2    | 3d3.(4F).4p            | z 5D*  | 3    |   5 - 7   |    |      T2402n |                |
V I       |                417.942   |                417.9403  |   230 | 1.46e+06  | B    |     2424.78     -     26344.90    | 3d4.(5D).4s          | a 6D  | 9/2  | 3d3.(4F).4s.4p.(3P*)   | z 2G*  | 9/2  |  10 - 10  |    |       T4902 |         L3475  |
V I       |                418.259   |                418.2577  |   150 | 1.21e+06  | B+   |     2220.11     -     26122.08    | 3d4.(5D).4s          | a 6D  | 5/2  | 3d4.(5D).4p            | y 4F*  | 7/2  |   6 - 8   |    |       T4902 |         L3475  |
V I       |                418.984   |                418.9836  |   180 | 1.20e+06  | B+   |     2311.36     -     26171.92    | 3d4.(5D).4s          | a 6D  | 7/2  | 3d4.(5D).4p            | y 4F*  | 9/2  |   8 - 10  |    |       T4902 |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                419.156   |                419.1512  |   180 | 7.e+05    | E    |     2153.21     -     26004.23    | 3d4.(5D).4s          | a 6D  | 3/2  | 3d4.(5D).4p            | y 4F*  | 5/2  |   4 - 6   |    |       T4902 |         L3475  |
V I       |                          |                419.8606  |       | 3.2e+05   | B+   |     2311.36     -     26122.08    | 3d4.(5D).4s          | a 6D  | 7/2  | 3d4.(5D).4p            | y 4F*  | 7/2  |   8 - 8   |    |       T4902 |                |
V I       |                          |                420.0178  |       | 2.4e+05   | B+   |     2220.11     -     26021.92    | 3d4.(5D).4s          | a 6D  | 5/2  | 3d3.(4F).4s.4p.(3P*)   | z 2G*  | 7/2  |   6 - 8   |    |       T4902 |                |
V V       |                420.0322  |                420.031+  |    20 |           |      |   328217.30     -    352018.34    | 3p6.5s               | 2S    | 1/2  | 3p6.5p                 | 2P*    | 3/2  |   2 - 4   |    |             |  L3917,L11926  |
V I       |                          |                420.0896  |       | 7.8e+04   | C    |      137.38     -     23935.12    | 3d3.4s2              | a 4F  | 5/2  | 3d3.(4F).4s.4p.(3P*)   | z 2D*  | 5/2  |   6 - 6   |    |       T284n |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V II      |                          |                420.2357  |       | 7.5e+05   | D    |    13741.61     -     37531.08    | 3d3.(4P).4s          | a 5P  | 3    | 3d3.(4F).4p            | z 5D*  | 4    |   7 - 9   |    |      T2402n |                |
V II      |                          |                420.4214  |       | 1.9e+05   | D    |    13741.61     -     37520.57    | 3d3.(4P).4s          | a 5P  | 3    | 3d3.(4F).4p            | z 5D*  | 3    |   7 - 7   |    |      T2402n |                |
V I       |                          |                420.4500  |       | 3.e+04    | E    |     2153.21     -     25930.55    | 3d4.(5D).4s          | a 6D  | 3/2  | 3d4.(5D).4p            | y 4F*  | 3/2  |   4 - 4   |    |      T4902n |                |
V I       |                420.986   |                420.9847  |   230 | 1.58e+06  | B+   |     2424.78     -     26171.92    | 3d4.(5D).4s          | a 6D  | 9/2  | 3d4.(5D).4p            | y 4F*  | 9/2  |  10 - 10  |    |       T4902 |         L3475  |
V I       |                          |                421.8702  |       | 3.5e+05   | C    |     2424.78     -     26122.08    | 3d4.(5D).4s          | a 6D  | 9/2  | 3d4.(5D).4p            | y 4F*  | 7/2  |  10 - 8   |    |       T284n |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                          |                421.9491  |       | 1.48e+05  | B+   |     2311.36     -     26004.23    | 3d4.(5D).4s          | a 6D  | 7/2  | 3d4.(5D).4p            | y 4F*  | 5/2  |   8 - 6   |    |       T4902 |                |
V II      |                          |                422.0073  |       | 8.0e+05   | D    |    13511.75     -     37201.35    | 3d3.(4P).4s          | a 5P  | 1    | 3d3.(4F).4p            | z 5D*  | 0    |   3 - 1   |    |      T2402n |                |
V II      |                          |                422.4521  |       | 2.8e+05   | D    |    13594.73     -     37259.39    | 3d3.(4P).4s          | a 5P  | 2    | 3d3.(4F).4p            | z 5D*  | 1    |   5 - 3   |    |      T2402n |                |
V I       |                422.662   |                          |   120 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                423.246   |                423.2455  |   360 | 9.8e+07   | C    |    15770.78     -     39391.08    | 3d4.(3F2).4s         | b 4F  | 9/2  | 3d4.(a 3F).4p          | u 4F*  | 9/2  |  10 - 10  |    |       T284n |         L3475  |
