[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Cu (all spectra): 1023 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 10000
Query NIST Bibliographic Databases for
Cu (new window)
Cu Energy Levels
Cu Line Wavelengths and Classification
Cu Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |                    Ritz    |     Rel. |    Aki    | Acc. |          Ei           Ek           |            Lower level            |              Upper level              |  gi   gk  |Type|    TP  |      Line  |
          |                Wavelength |                 Wavelength |     Int. |    s^-1   |      |        (cm-1)       (cm-1)         |-----------------------------------|---------------------------------------|           |    |   Ref. |      Ref.  |
          |                 Air (nm)  |                  Air (nm)  |     (?)  |           |      |                                    | Conf.                | Term | J   | Conf.                | Term | J       |           |    |        |            |
Cu I      |                276.258    |                 276.2561   |      1h* |           |      |    39018.69     -     75206.3      | 3d9.(2D).4s.4p.(3P*) | 4P*  | 5/2 | 3d9.4s.(1D).4d       | 2G   | 7/2     |   6 - 8   |    |        |      L772  |
Cu I      |                276.258    |                 276.271    |      1h* |           |      |    43514.01     -     79699.6      | 3d9.(2D).4s.4p.(3P*) | 4D*  | 7/2 | 3d9.4s.(3D).6d       | 4F   | 9/2     |   8 - 10  |    |        |      L772  |
Cu I      |                276.309    |                 276.311    |      1h* |           |      |    43514.01     -     79694.4      | 3d9.(2D).4s.4p.(3P*) | 4D*  | 7/2 | 3d9.4s.(3D).6d       | 4D   | 7/2     |   8 - 8   |    |        |      L772  |
Cu I      |                276.309    |                 276.313    |      1h* |           |      |    44406.32     -     80586.5      | 3d9.(2D).4s.4p.(3P*) | 4D*  | 5/2 | 3d9.4s.(3D).6d       | 2D   | 3/2     |   6 - 4   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                276.3809   |                 276.3804   |      15h |           |      |    40909.16     -     77080.49     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 9/2 | 3d9.4s.(3D).5d       | 4F   | 9/2     |  10 - 10  |    |        |      L772  |
Cu I      |                276.4762   |                 276.4749   |       5h |           |      |    40909.16     -     77068.13     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 9/2 | 3d9.4s.(3D).5d       | 4D   | 7/2     |  10 - 8   |    |        |      L772  |
Cu I      |                276.5300   |                 276.5317   |        1 |           |      |    39018.69     -     75170.23     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 5/2 | 3d9.4s.(3D).6s       | 2D   | 5/2     |   6 - 6   |    |        |      L772  |
Cu I      |                276.6371   |                 276.63669  |   2500r* |           |      |    13245.443    -     49383.264    | 3d9.4s2              | 2D   | 3/2 | 3d10.5p              | 2P*  | 1/2     |   4 - 2   |    |        |      L772  |
Cu I      |                276.6371   |                 276.63913  |   2500r* | 9.6e+06   |      |    13245.443    -     49382.945    | 3d9.4s2              | 2D   | 3/2 | 3d10.5p              | 2P*  | 3/2     |   4 - 4   |    |  T3464 |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                276.8878   |                 276.8879   |     125h |           |      |    40909.16     -     77014.2      | 3d9.(2D).4s.4p.(3P*) | 4F*  | 9/2 | 3d9.4s.(3D).5d       | 4G   | 11/2    |  10 - 12  |    |        |      L772  |
Cu II     |                276.9669   |                            |      800 | 6.1e+07   |      |                                    |                      |      | 3   |                      |      | 3       |   7 - 7   |    |  T8043 |      L869  |
Cu I      |                277.370    |                 277.370    |       1h |           |      |    44544.16     -     80586.5      | 3d9.(2D).4s.4p.(3P*) | 4D*  | 3/2 | 3d9.4s.(3D).6d       | 2D   | 3/2     |   4 - 4   |    |        |      L772  |
Cu I      |                277.45     |                 277.465    |       4h |           |      |    44544.16     -     80574.1      | 3d9.(2D).4s.4p.(3P*) | 4D*  | 3/2 | 3d9.4s.(3D).6d       | 2F   | 5/2     |   4 - 6   |    |        |      L772  |
Cu I      |                278.0828   |                 278.0789   |        1 |           |      |    40114.01     -     76064.42     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 3/2 | 3d9.4s.(3D).6s       | 4D   | 1/2     |   4 - 2   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                278.2592   |                 278.2599   |      20h |           |      |    41153.47     -     77080.49     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 7/2 | 3d9.4s.(3D).5d       | 4F   | 9/2     |   8 - 10  |    |        |      L772  |
Cu I      |                278.3551   |                 278.3557   |      20h |           |      |    41153.47     -     77068.13     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 7/2 | 3d9.4s.(3D).5d       | 4D   | 7/2     |   8 - 8   |    |        |      L772  |
Cu I      |                278.6496   |                 278.6493   |      10h |           |      |    41153.47     -     77030.29     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 7/2 | 3d9.4s.(3D).5d       | 4P   | 5/2     |   8 - 6   |    |        |      L772  |
Cu II     |                279.1795   |                            |      200 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
Cu I      |                279.1951   |                 279.1945   |       5h |           |      |    41153.47     -     76960.23     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 7/2 | 3d9.4s.(3D).5d       | 2F   | 7/2     |   8 - 8   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                279.3485   |                 279.3510   |       2h |           |      |    44544.16     -     80330.87     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 3/2 | 3d9.4s.(3D).7s       | 4D   | 1/2     |   4 - 2   |    |        |      L772  |
Cu I      |                279.6045   |                 279.6072   |       1h |           |      |    43514.01     -     79267.93     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 7/2 | 3d9.4s.(3D).7s       | 2D   | 5/2     |   8 - 6   |    |        |      L772  |
Cu II     |                279.9528   |                            |      170 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
Cu I      |                280.2556   |                 280.2568   |      10h |           |      |    41153.47     -     76824.52     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 7/2 | 3d9.4s.(3D).5d       | 2G   | 9/2     |   8 - 10  |    |        |      L772  |
Cu I      |                280.3686   |                 280.3691   |      10h |           |      |    42302.58     -     77959.34     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 3/2 | 3d9.4s.(3D).5d       | 2F   | 5/2     |   4 - 6   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                280.571    |                 280.572    |       5h |           |      |    42302.58     -     77933.5      | 3d9.(2D).4s.4p.(3P*) | 4F*  | 3/2 | 3d9.4s.(3D).5d       | 2D   | 3/2     |   4 - 4   |    |        |      L772  |
Cu I      |                280.978    |                 280.982    |       1h |           |      |    44963.26     -     80542.3      | 3d9.(2D).4s.4p.(3P*) | 2F*  | 7/2 | 3d9.4s.(3D).6d       | 4D   | 5/2     |   8 - 6   |    |        |      L772  |
Cu II     |                281.0804   |                            |      100 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
Cu I      |                281.274    |                 281.272    |      2h* |           |      |    44963.26     -     80505.6      | 3d9.(2D).4s.4p.(3P*) | 2F*  | 7/2 | 3d9.4s.(3D).6d       | 4G   | 9/2     |   8 - 10  |    |        |      L772  |
Cu I      |                281.274    |                 281.2769   |      2h* |           |      |    43726.24     -     79267.93     | 3d9.(2D).4s.4p.(3P*) | 2F*  | 5/2 | 3d9.4s.(3D).7s       | 2D   | 5/2     |   6 - 6   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu III    |                281.294    |                            |      100 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |     L2987  |
Cu I      |                281.3558   |                 281.3559   |       2h |           |      |    43726.24     -     79257.95     | 3d9.(2D).4s.4p.(3P*) | 2F*  | 5/2 | 3d9.4s.(3D).7s       | 4D   | 3/2     |   6 - 4   |    |        |      L772  |
Cu I      |                281.571    |                 281.5660   |       1h |           |      |    41562.93     -     77068.13     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 5/2 | 3d9.4s.(3D).5d       | 4D   | 7/2     |   6 - 8   |    |        |      L772  |
Cu I      |                281.747    |                 281.742    |       1h |           |      |    45879.32     -     81362.3      | 3d9.(2D).4s.4p.(3P*) | 2P*  | 3/2 | 3d9.4s.(1D).5d       | 2F   | 5/2     |   4 - 6   |    |        |      L772  |
Cu I      |                281.868    |                 281.8664   |       4h |           |      |    41562.93     -     77030.29     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 5/2 | 3d9.4s.(3D).5d       | 4P   | 5/2     |   6 - 6   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                282.123    |                 282.1278   |       1h |           |      |    45879.32     -     81313.82     | 3d9.(2D).4s.4p.(3P*) | 2P*  | 3/2 | 3d9.4s.(1D).5d       | 2D   | 3/2     |   4 - 4   |    |        |      L772  |
Cu I      |                282.286    |                 282.2816   |       0h |           |      |    44915.68     -     80330.87     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 1/2 | 3d9.4s.(3D).7s       | 4D   | 1/2     |   2 - 2   |    |        |      L772  |
Cu I      |                282.4370   |                 282.4368   |    1250r | 7.8e+06   |      |    11202.618    -     46598.35     | 3d9.4s2              | 2D   | 5/2 | 3d9.(2D).4s.4p.(3P*) | 2D*  | 5/2     |   6 - 6   |    |  T3464 |      L772  |
Cu I      |                282.942    |                 282.9410   |       5h |           |      |    40114.01     -     75446.67     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 3/2 | 3d9.4s.(1D).4d       | 2D   | 5/2     |   4 - 6   |    |        |      L772  |
Cu I      |                282.988    |                 282.9852   |      1h* |           |      |    43726.24     -     79053.38     | 3d9.(2D).4s.4p.(3P*) | 2F*  | 5/2 | 3d9.4s.(3D).5d       | 4G   | 5/2     |   6 - 6   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                282.988    |                 282.9930   |      1h* |           |      |    40114.01     -     75440.18     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 3/2 | 3d9.4s.(1D).4d       | 2D   | 3/2     |   4 - 4   |    |        |      L772  |
Cu I      |                283.249    |                 283.2477   |       5h |           |      |    39018.69     -     74313.10     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 5/2 | 3d9.4s.(3D).6s       | 4D   | 5/2     |   6 - 6   |    |        |      L772  |
Cu I      |                283.430    |                 283.426    |       2h |           |      |    40114.01     -     75386.2      | 3d9.(2D).4s.4p.(3P*) | 4P*  | 3/2 | 3d9.4s.(1D).4d       | 2S   | 1/2     |   4 - 2   |    |        |      L772  |
Cu I      |                283.734    |                 283.729    |       1h |           |      |    44406.32     -     79640.9      | 3d9.(2D).4s.4p.(3P*) | 4D*  | 5/2 | 3d9.4s.(3D).6d       | 4S   | 3/2     |   6 - 4   |    |        |      L772  |
Cu II     |                283.7368   |                            |      350 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                284.092    |                 284.093    |      10h |           |      |    46172.89     -     81362.3      | 3d9.(2D).4s.4p.(3P*) | *    | 3/2 | 3d9.4s.(1D).5d       | 2F   | 5/2     |   4 - 6   |    |        |      L772  |
Cu I      |                284.4160   |                 284.4155   |       15 |           |      |    40114.01     -     75263.50     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 3/2 | 3d9.4s.(1D).4d       | 2P   | 3/2     |   4 - 4   |    |        |      L772  |
Cu I      |                284.4842   |                 284.4848   |      10h |           |      |    46172.89     -     81313.82     | 3d9.(2D).4s.4p.(3P*) | *    | 3/2 | 3d9.4s.(1D).5d       | 2D   | 3/2     |   4 - 4   |    |        |      L772  |
Cu I      |                284.6478   |                 284.6492   |       15 |           |      |    40943.78     -     76064.42     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 1/2 | 3d9.4s.(3D).6s       | 4D   | 1/2     |   2 - 2   |    |        |      L772  |
Cu I      |                285.1743   |                 285.1723   |      15h |           |      |    40114.01     -     75170.23     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 3/2 | 3d9.4s.(3D).6s       | 2D   | 5/2     |   4 - 6   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                285.6660   |                 285.6674   |       2h |           |      |    40114.01     -     75109.47     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 3/2 | 3d9.4s.(1D).4d       | 2P   | 1/2     |   4 - 2   |    |        |      L772  |
Cu II     |                285.7748   |                            |      100 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
Cu I      |                285.8225   |                 285.8234   |      50h |           |      |    39018.69     -     73995.05     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 5/2 | 3d9.4s.(3D).6s       | 4D   | 7/2     |   6 - 8   |    |        |      L772  |
Cu I      |                285.8734   |                 285.87320  |      200 |           |      |    11202.618    -     46172.89     | 3d9.4s2              | 2D   | 5/2 | 3d9.(2D).4s.4p.(3P*) | *    | 3/2     |   6 - 4   |    |        |      L772  |
Cu I      |                286.207    |                 286.2059   |       5h |           |      |    40114.01     -     75043.63     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 3/2 | 3d9.4s.(3D).6s       | 4D   | 3/2     |   4 - 4   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                286.7633   |                 286.7643   |       1h |           |      |    44406.32     -     79267.93     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 5/2 | 3d9.4s.(3D).7s       | 2D   | 5/2     |   6 - 6   |    |        |      L772  |
Cu I      |                286.8470   |                 286.8463   |     10h* |           |      |    43726.24     -     78577.89     | 3d9.(2D).4s.4p.(3P*) | 2F*  | 5/2 | 3d9.4s.(1D).6s       | 2D   | 3/2     |   6 - 4   |    |        |      L772  |
Cu I      |                286.8470   |                 286.8464   |     10h* |           |      |    44406.32     -     79257.95     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 5/2 | 3d9.4s.(3D).7s       | 4D   | 3/2     |   6 - 4   |    |        |      L772  |
Cu I      |                286.980    |                 286.9772   |       2h |           |      |    43514.01     -     78349.76     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 7/2 | 3d9.4s.(1D).6s       | 2D   | 5/2     |   8 - 6   |    |        |      L772  |
Cu I      |                287.4560   |                 287.4549   |      20h |           |      |    46598.35     -     81376.21     | 3d9.(2D).4s.4p.(3P*) | 2D*  | 5/2 | 3d9.4s.(1D).5d       | 2F   | 7/2     |   6 - 8   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                287.5240   |                 287.5249   |       2h |           |      |    41562.93     -     76332.32     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 5/2 | 3d9.4s.(3D).6s       | 2D   | 3/2     |   6 - 4   |    |        |      L772  |
Cu I      |                287.567    |                 287.570    |      10h |           |      |    46598.35     -     81362.3      | 3d9.(2D).4s.4p.(3P*) | 2D*  | 5/2 | 3d9.4s.(1D).5d       | 2F   | 5/2     |   6 - 6   |    |        |      L772  |
Cu I      |                287.6025   |                 287.6005   |       2h |           |      |    43726.24     -     78486.49     | 3d9.(2D).4s.4p.(3P*) | 2F*  | 5/2 | 3d9.4s.(3D).7s       | 4D   | 5/2     |   6 - 6   |    |        |      L772  |
Cu II     |                287.7100   |                            |      600 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
Cu I      |                287.7101   |                 287.7088   |        5 |           |      |    43514.01     -     78261.18     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 7/2 | 3d9.4s.(3D).7s       | 4D   | 7/2     |   8 - 8   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                287.886    |                 287.891    |      5h* |           |      |    44915.68     -     79640.9      | 3d9.(2D).4s.4p.(3P*) | 4D*  | 1/2 | 3d9.4s.(3D).6d       | 4S   | 3/2     |   2 - 4   |    |        |      L772  |
Cu I      |                287.886    |                 287.8958   |      5h* |           |      |    30535.324    -     65259.93     | 3d10.4p              | 2P*  | 1/2 | 3d9.4s.(3D).5s       | 2D   | 3/2     |   2 - 4   |    |        |      L772  |
Cu I      |                287.9743   |                 287.9715   |       2h |           |      |    46598.35     -     81313.82     | 3d9.(2D).4s.4p.(3P*) | 2D*  | 5/2 | 3d9.4s.(1D).5d       | 2D   | 3/2     |   6 - 4   |    |        |      L772  |
Cu I      |                288.2934   |                 288.2935   |     1500 |           |      |    11202.618    -     45879.32     | 3d9.4s2              | 2D   | 5/2 | 3d9.(2D).4s.4p.(3P*) | 2P*  | 3/2     |   6 - 4   |    |        |      L772  |
Cu II     |                288.4196   |                            |      270 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                288.5408   |                 288.5402   |      5h* |           |      |    44406.32     -     79053.38     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 5/2 | 3d9.4s.(3D).5d       | 4G   | 5/2     |   6 - 6   |    |        |      L772  |
Cu I      |                288.5408   |                 288.5418   |      5h* |           |      |    42302.58     -     76949.44     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 3/2 | 3d9.4s.(3D).5d       | 2D   | 5/2     |   4 - 6   |    |        |      L772  |
Cu I      |                289.084    |                 289.0840   |      50h |           |      |    44406.32     -     78988.2      | 3d9.(2D).4s.4p.(3P*) | 4D*  | 5/2 | 3d9.4s.(3D).5d       | 4G   | 7/2     |   6 - 8   |    |        |      L772  |
Cu I      |                289.164    |                 289.1614   |      30h |           |      |    44544.16     -     79116.79     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 3/2 | 3d9.4s.(3D).5d       | 4F   | 5/2     |   4 - 6   |    |        |      L772  |
Cu I      |                289.683    |                 289.6927   |       0h |           |      |    44544.16     -     79053.38     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 3/2 | 3d9.4s.(3D).5d       | 4G   | 5/2     |   4 - 6   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                289.805    |                 289.8004   |       0h |           |      |    40943.78     -     75440.18     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 1/2 | 3d9.4s.(1D).4d       | 2D   | 3/2     |   2 - 4   |    |        |      L772  |
Cu I      |                289.963    |                 289.9699   |       1h |           |      |    30783.697    -     65259.93     | 3d10.4p              | 2P*  | 3/2 | 3d9.4s.(3D).5s       | 2D   | 3/2     |   4 - 4   |    |        |      L772  |
Cu I      |                290.118    |                 290.1124   |       1h |           |      |    44544.16     -     79003.46     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 3/2 | 3d9.4s.(3D).5d       | 4D   | 3/2     |   4 - 4   |    |        |      L772  |
Cu I      |                290.446    |                 290.4490   |       0h |           |      |    41153.47     -     75572.84     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 7/2 | 3d9.4s.(1D).4d       | 2F   | 7/2     |   8 - 8   |    |        |      L772  |
Cu I      |                290.5662   |                 290.5674   |       5h |           |      |    43514.01     -     77919.35     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 7/2 | 3d9.4s.(3D).5d       | 4F   | 7/2     |   8 - 8   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                291.1215   |                 291.1209   |      30h |           |      |    43514.01     -     77853.94     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 7/2 | 3d9.4s.(3D).5d       | 4G   | 9/2     |   8 - 10  |    |        |      L772  |
Cu I      |                291.2916   |                 291.2924   |        2 |           |      |    40943.78     -     75263.50     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 1/2 | 3d9.4s.(1D).4d       | 2P   | 3/2     |   2 - 4   |    |        |      L772  |
Cu I      |                292.0296   |                 292.0295   |      10h |           |      |    43726.24     -     77959.34     | 3d9.(2D).4s.4p.(3P*) | 2F*  | 5/2 | 3d9.4s.(3D).5d       | 2F   | 5/2     |   6 - 6   |    |        |      L772  |
Cu I      |                292.2830   |                 292.2823   |      10h |           |      |    44915.68     -     79119.17     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 1/2 | 3d9.4s.(3D).5d       | 4F   | 3/2     |   2 - 4   |    |        |      L772  |
Cu I      |                292.3212   |                 292.3199   |      20h |           |      |    40114.01     -     74313.10     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 3/2 | 3d9.4s.(3D).6s       | 4D   | 5/2     |   4 - 6   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                292.3704   |                 292.3710   |      80h |           |      |    43726.24     -     77919.35     | 3d9.(2D).4s.4p.(3P*) | 2F*  | 5/2 | 3d9.4s.(3D).5d       | 4F   | 7/2     |   6 - 8   |    |        |      L772  |
Cu I      |                292.4882   |                 292.4906   |      10h |           |      |    43726.24     -     77905.37     | 3d9.(2D).4s.4p.(3P*) | 2F*  | 5/2 | 3d9.4s.(3D).5d       | 4D   | 5/2     |   6 - 6   |    |        |      L772  |
Cu I      |                292.5439   |                 292.5444   |      30h |           |      |    43726.24     -     77899.09     | 3d9.(2D).4s.4p.(3P*) | 2F*  | 5/2 | 3d9.4s.(3D).5d       | 2G   | 7/2     |   6 - 8   |    |        |      L772  |
Cu I      |                292.6057   |                 292.6057   |       10 |           |      |    40943.78     -     75109.47     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 1/2 | 3d9.4s.(1D).4d       | 2P   | 1/2     |   2 - 2   |    |        |      L772  |
Cu I      |                293.0416   |                 293.0417   |       5h |           |      |    43726.24     -     77841.10     | 3d9.(2D).4s.4p.(3P*) | 2F*  | 5/2 | 3d9.4s.(3D).5d       | 4P   | 3/2     |   6 - 4   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                293.1699   |                 293.1707   |      10h |           |      |    40943.78     -     75043.63     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 1/2 | 3d9.4s.(3D).6s       | 4D   | 3/2     |   2 - 4   |    |        |      L772  |
Cu I      |                293.3060   |                 293.3066   |       20 |           |      |    39018.69     -     73102.74     | 3d9.(2D).4s.4p.(3P*) | 4P*  | 5/2 | 3d9.4s.(3D).4d       | 4G   | 7/2     |   6 - 8   |    |        |      L772  |
Cu I      |                293.7766   |                 293.7747   |       2h |           |      |    42302.58     -     76332.32     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 3/2 | 3d9.4s.(3D).6s       | 2D   | 3/2     |   4 - 4   |    |        |      L772  |
Cu I      |                293.8868   |                 293.8868   |      15h |           |      |    41153.47     -     75170.23     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 7/2 | 3d9.4s.(3D).6s       | 2D   | 5/2     |   8 - 6   |    |        |      L772  |
Cu I      |                293.9453   |                 293.9460   |        2 |           |      |    41562.93     -     75572.84     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 5/2 | 3d9.4s.(1D).4d       | 2F   | 7/2     |   6 - 8   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                294.244    |                 294.2631   |       0h |           |      |    41562.93     -     75536.19     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 5/2 | 3d9.4s.(1D).4d       | 2F   | 5/2     |   6 - 6   |    |        |      L772  |
Cu I      |                294.523    |                 294.517    |      3h* |           |      |    46598.35     -     80542.3      | 3d9.(2D).4s.4p.(3P*) | 2D*  | 5/2 | 3d9.4s.(3D).6d       | 4D   | 5/2     |   6 - 6   |    |        |      L772  |
Cu I      |                294.523    |                 294.5216   |      3h* |           |      |    44406.32     -     78349.76     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 5/2 | 3d9.4s.(1D).6s       | 2D   | 5/2     |   6 - 6   |    |        |      L772  |
Cu I      |                295.0407   |                 295.0406   |       1h |           |      |    41562.93     -     75446.67     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 5/2 | 3d9.4s.(1D).4d       | 2D   | 5/2     |   6 - 6   |    |        |      L772  |
Cu I      |                295.121    |                 295.1261   |       5h |           |      |    30783.697    -     64657.62     | 3d10.4p              | 2P*  | 3/2 | 3d9.4s.(3D).5s       | 2D   | 5/2     |   4 - 6   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                296.1165   |                 296.1164   |    2500r | 3.76e+06  |      |    11202.618    -     44963.26     | 3d9.4s2              | 2D   | 5/2 | 3d9.(2D).4s.4p.(3P*) | 2F*  | 7/2     |   6 - 8   |    |  T3464 |      L772  |
Cu I      |                296.980    |                 296.9823   |       0h |           |      |    44915.68     -     78577.89     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 1/2 | 3d9.4s.(1D).6s       | 2D   | 3/2     |   2 - 4   |    |        |      L772  |
Cu I      |                297.150    |                 297.149    |       1h |           |      |    41562.93     -     75206.3      | 3d9.(2D).4s.4p.(3P*) | 4F*  | 5/2 | 3d9.4s.(1D).4d       | 2G   | 7/2     |   6 - 8   |    |        |      L772  |
Cu I      |                297.4675   |                 297.4676   |       10 |           |      |    41562.93     -     75170.23     | 3d9.(2D).4s.4p.(3P*) | 4F*  | 5/2 | 3d9.4s.(3D).6s       | 2D   | 5/2     |   6 - 6   |    |        |      L772  |
Cu I      |                297.8295   |                 297.8293   |      30h |           |      |    43514.01     -     77080.49     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 7/2 | 3d9.4s.(3D).5d       | 4F   | 9/2     |   8 - 10  |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu III    |                297.887    |                            |      100 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |     L2987  |
Cu I      |                297.9380   |                 297.9390   |      25h |           |      |    43514.01     -     77068.13     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 7/2 | 3d9.4s.(3D).5d       | 4D   | 7/2     |   8 - 8   |    |        |      L772  |
Cu I      |                298.2123   |                 298.2136   |       3h |           |      |    44963.26     -     78486.49     | 3d9.(2D).4s.4p.(3P*) | 2F*  | 7/2 | 3d9.4s.(3D).7s       | 4D   | 5/2     |   8 - 6   |    |        |      L772  |
Cu I      |                298.2765   |                 298.2754   |       8h |           |      |    43514.01     -     77030.29     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 7/2 | 3d9.4s.(3D).5d       | 4P   | 5/2     |   8 - 6   |    |        |      L772  |
Cu I      |                298.3038   |                 298.3044   |       3h |           |      |    44406.32     -     77919.35     | 3d9.(2D).4s.4p.(3P*) | 4D*  | 5/2 | 3d9.4s.(3D).5d       | 4F   | 7/2     |   6 - 8   |    |        |      L772  |
