[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Be (all spectra): 743 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 3]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 2360
Query NIST Bibliographic Databases for
Be (new window)
Be Energy Levels
Be Line Wavelengths and Classification
Be Transition Probabilities
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                     Observed  |                         Ritz    |  Rel. |     Aki    | Acc. |            Ei           Ek              |             Lower level             |            Upper level            |  gi   gk  |Type|      TP  |    Line  |
          |                    Wavelength |                      Wavelength |  Int. |     s^-1   |      |          (cm-1)       (cm-1)            |-------------------------------------|-----------------------------------|           |    |     Ref. |    Ref.  |
          |                     Air (nm)  |                       Air (nm)  |  (?)  |            |      |                                         | Conf.                  | Term | J   | Conf.               | Term | J    |           |    |          |          |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be I      |                  227.30       |                    227.30       |     * |            |      |  991620+y         -  1035601+y          | 1s.(2S).2s.2p.(3P*).3p | 5P   | 2   | 1s.(2S).2p2.(3P).3p | 5S*  | 2    |   5 - 5   |    |          |  L10228  |
Be II     |                  229.697      |                    229.681      |  250* | 1.09e+07   | A    |   96495.360       -  [140020.58]        | 1s2.3p                 | 2P*  | 1/2 | 1s2.8d              | 2D   | 3/2  |   2 - 4   |    |  T5118LS |  L12158  |
Be II     |                  229.697      |                    229.691      |  250* | 1.30e+07   | A    |   96497.288       -  [140020.58]        | 1s2.3p                 | 2P*  | 3/2 | 1s2.8d              | 2D   | 5/2  |   4 - 6   |    |  T5118LS |  L12158  |
Be II     |                  229.697      |                    229.691      |  250* | 2.17e+06   | A    |   96497.288       -  [140020.58]        | 1s2.3p                 | 2P*  | 3/2 | 1s2.8d              | 2D   | 3/2  |   4 - 4   |    |  T5118LS |  L12158  |
Be II     |                               |                    230.2957     |       | 7.29e+06   | A    |   98054.57        -  [141463.65]        | 1s2.3d                 | 2D   | 3/2 | 1s2.9f              | 2F*  | 5/2  |   4 - 6   |    |  T7409LS |          |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be II     |                               |                    230.2985     |       | 5.19e+05   | A    |   98055.10        -  [141463.65]        | 1s2.3d                 | 2D   | 5/2 | 1s2.9f              | 2F*  | 5/2  |   6 - 6   |    |  T7409LS |          |
Be II     |                               |                    230.2985     |       | 7.81e+06   | A    |   98055.10        -  [141463.65]        | 1s2.3d                 | 2D   | 5/2 | 1s2.9f              | 2F*  | 7/2  |   6 - 8   |    |  T7409LS |          |
Be I      |                  230.6        |                    230.60       |     * |            |      | 1000700+z         -  1044052+z          | 1s.(2S).2s.2p.(3P*).4p | 5P   | 1   | 1s.(2S).2p2.(3P).4p | 5S*  | 2    |   3 - 5   |    |          |   L5846  |
Be I      |                  230.6        |                    230.60       |     * |            |      | 1000700+z         -  1044052+z          | 1s.(2S).2s.2p.(3P*).4p | 5P   | 2   | 1s.(2S).2p2.(3P).4p | 5S*  | 2    |   5 - 5   |    |          |   L5846  |
Be I      |                  230.6        |                    230.60       |     * |            |      | 1000700+z         -  1044052+z          | 1s.(2S).2s.2p.(3P*).4p | 5P   | 3   | 1s.(2S).2p2.(3P).4p | 5S*  | 2    |   7 - 5   |    |          |   L5846  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be III    |                               |                    231.8        |       | 1.9186e+07 | AAA  | 1178005.          -  1221135.           | 1s.4s                  | 1S   | 0   | 1s.7p               | 1P*  | 1    |   1 - 3   |    | T8636c73 |          |
