[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ti (all spectra): 4528 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 21000
Query NIST Bibliographic Databases for
Ti (new window)
Ti Energy Levels
Ti Line Wavelengths and Classification
Ti Transition Probabilities
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                    Observed  |                      Ritz    |   Rel. |    Aki    | Acc. |            Ei           Ek            |                Lower level                |                Upper level                |  gi   gk  |   Type|          TP  |           Line  |
          |                   Wavelength |                   Wavelength |   Int. |    s^-1   |      |          (cm-1)       (cm-1)          |-------------------------------------------|-------------------------------------------|           |       |         Ref. |           Ref.  |
          |                    Air (nm)  |                    Air (nm)  |   (?)  |           |      |                                       | Conf.                 | Term       | J    | Conf.                 | Term       | J    |           |       |              |                 |
Ti II     |                  435.91769   |                  435.91798   |     10 |           |      |    45548.9273     -     68482.5767    | 3d2.(3P).4p           | y 2P*      | 3/2  | 3d2.(3F).4d           | 2D         | 5/2  |   4 - 6   |       |              |            u37  |
Ti I      |                  436.0482    |                  436.04824   |    130 |           |      |    17540.188      -     40466.987     | 3d3.(2D2).4s          | a 3D       | 3    | 3d.4s2.4p             | v 3P*      | 2    |   7 - 5   |       |              |         L10989  |
Ti III    |                  436.115     |                  436.115+    |      2 |           |      |   159481.95       -    182405.25      | 3p6.3d.4f             | 3D*        | 3    | 3p6.3d.(2D<5/2>).5g   | 2[9/2]     | 4    |   7 - 9   |       |              |         L11926  |
Ti III    |                  436.234     |                  436.234+    |      1 |           |      |   147749.89       -    170666.94      | 3p6.3d.5p             | 3D*        | 2    | 3p6.3d.5d             | 3P         | 2    |   5 - 5   |       |              |         L11926  |
Ti II     |                  436.35417   |                  436.35436   |     10 |           |      |    45673.7641     -     68584.4792    | 3d2.(1G).4p           | z 2H*      | 9/2  | 3d2.(3F).4d           | e 2H       | 11/2 |  10 - 12  |       |              |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  436.3740    |                  436.371+    |      6 |           |      |   147749.89       -    170659.72      | 3p6.3d.5p             | 3D*        | 2    | 3p6.3d.5d             | 3P         | 1    |   5 - 3   |       |              |         L11926  |
Ti III    |                  436.3740    |                  436.381+    |      6 |           |      |   147931.47       -    170840.80      | 3p6.3d.5p             | 3F*        | 2    | 3p6.3d.5d             | 1D         | 2    |   5 - 5   |       |              |         L11926  |
Ti III    |                  436.533     |                  436.533+    |      4 |           |      |   147939.47       -    170840.80      | 3p6.3d.5p             | 3D*        | 3    | 3p6.3d.5d             | 1D         | 2    |   7 - 5   |       |              |         L11926  |
Ti III    |                  436.533     |                  436.536+    |      4 |           |      |   159269.53       -    182170.72      | 3p6.3d.4f             | 3H*        | 6    | 3p6.3d.(2D<3/2>).5g   | 2[11/2]    | 6    |  13 - 13  |       |              |         L11926  |
Ti II     |                  436.76521   |                  436.76522   |     55 | 4.80e+06  | B    |    20891.7898     -     43780.9533    | 3d3                   | b 2F       | 7/2  | 3d2.(1G).4p           | y 2G*      | 9/2  |   8 - 10  |       |        T7385 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  436.768     |                  436.775+    |    9bl |           |      |   159180.24       -    182068.87      | 3p6.3d.4f             | 1F*        | 3    | 3p6.3d.(2D<3/2>).5g   | 2[7/2]     | 4    |   7 - 9   |       |              |         L11926  |
Ti III    |                  436.856     |                  436.857+    |      2 | 1.0e+07   | D    |   159128.94       -    182013.32      | 3p6.3d.4f             | 3H*        | 5    | 3p6.3d.(2D<3/2>).5g   | 2[9/2]     | 5    |  11 - 11  |       |        T1216 |         L11926  |
Ti I      |                  436.8934    |                  436.89333   |     35 |           |      |    18287.554      -     41170.006     | 3d3.(2G).4s           | b 1G       | 4    | 3d3.(2H).4p           | 3G*        | 3    |   9 - 7   |       |              |         L10989  |
Ti I      |                  437.2375    |                  437.23730   |     55 |           |      |    20062.886      -     42927.337     | 3d3.(2P).4s           | a 1P       | 1    | 3d3.(2P).4p           | 1D*        | 2    |   3 - 5   |       |              |         L10989  |
Ti II     |                  437.48162   |                  437.481651  |     38 | 1.41e+06  | B+   |    16625.2441     -     39476.9244    | 3d2.(3P).4s           | b 2P       | 3/2  | 3d2.(1D).4p           | y 2D*      | 5/2  |   4 - 6   |       |        T7385 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  437.693     |                  437.696+    |      2 |           |      |   136339.74       -    159180.24      | 3p6.3d.4d             | 1G         | 4    | 3p6.3d.4f             | 1F*        | 3    |   9 - 7   |       |              |         L11926  |
Ti III    |                  437.777     |                  437.777+    |      2 |           |      |   135721.51       -    158557.76      | 3p6.3d.4d             | 3P         | 2    | 3p6.3d.4f             | 3F*        | 3    |   5 - 7   |       |              |         L11926  |
Ti III    |                  437.808     |                  437.807+    |      1 |           |      |   159180.24       -    182014.92      | 3p6.3d.4f             | 1F*        | 3    | 3p6.3d.(2D<3/2>).5g   | 2[9/2]     | 4    |   7 - 9   |       |              |         L11926  |
Ti III    |                  437.8938    |                  437.893+    |      7 | 1.6e+08   | D    |   159394.89       -    182225.09      | 3p6.3d.4f             | 3D*        | 1    | 3p6.3d.(2D<3/2>).5g   | 2[5/2]     | 2    |   3 - 5   |       |        T1216 |         L11926  |
Ti III    |                  438.0734    |                  438.073+    |      7 |           |      |   159403.91       -    182224.72      | 3p6.3d.4f             | 3D*        | 2    | 3p6.3d.(2D<3/2>).5g   | 2[5/2]     | 3    |   5 - 7   |       |              |         L11926  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  438.68466   |                  438.68470   |     42 | 4.79e+06  | B'   |    20951.7551     -     43740.7678    | 3d3                   | b 2F       | 5/2  | 3d2.(1G).4p           | y 2G*      | 7/2  |   6 - 8   |       |        T7385 |            u37  |
Ti I      |                  438.8540    |                  438.85421   |     21 |           |      |    20126.062      -     42906.2727    | 3d2.(3F).4s.4p.(3P*)  | z 3D*      | 3    | 3d2.4s.(4F).4d        | 3D         | 3    |   7 - 7   |       |              |         L10989  |
Ti II     |                  439.10250   |                  439.102583  |     18 | 3.02e+05  | B'   |     9930.7766     -     32698.1022    | 3d2.(3P).4s           | b 4P       | 3/2  | 3d2.(3F).4p           | z 4D*      | 5/2  |   4 - 6   |       |        T7385 |            u37  |
Ti I      |                  439.1645    |                  439.16412   |     10 |           |      |    20006.039      -     42770.1745    | 3d2.(3F).4s.4p.(3P*)  | z 3D*      | 2    | 3d2.4s.(4F).4d        | 3D         | 2    |   5 - 5   |       |              |         L10989  |
Ti I      |                  439.3922    |                  439.39226   |    570 | 3.3e+07   | D    |    18287.554      -     41039.870     | 3d3.(2G).4s           | b 1G       | 4    | 3d3.(2H).4p           | y 1H*      | 5    |   9 - 11  |       |       T2773n |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  439.40588   |                  439.405858  |     63 | 1.42e+06  | B+   |     9851.0145     -     32602.6265    | 3d3                   | a 2P       | 1/2  | 3d2.(3F).4p           | z 4D*      | 3/2  |   2 - 4   |       |        T7385 |            u37  |
Ti I      |                  439.4875    |                  439.48738   |    160 |           |      |     8436.618      -     31184.010     | 3d2.4s2               | a 3P       | 0    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 1    |   1 - 3   |       |              |         L10989  |
Ti II     |                  439.50312   |                  439.503121  |   2090 | 9.4e+06   | D    |     8744.3406     -     31490.9177    | 3d2.(1D).4s           | a 2D       | 5/2  | 3d2.(3F).4p           | z 2F*      | 7/2  |   6 - 8   |       |       T2403n |            u37  |
Ti I      |                  439.5465    |                  439.54662   |      7 |           |      |    15108.111      -     37852.437     | 3d3.(2G).4s           | a 3G       | 3    | 3d3.(2D2).4p          | u 3F*      | 4    |   7 - 9   |       |              |         L10989  |
Ti II     |                  439.58390   |                  439.583939  |     45 | 5.09e+05  | B    |    10024.8009     -     32767.1961    | 3d2.(3P).4s           | b 4P       | 5/2  | 3d2.(3F).4p           | z 4D*      | 7/2  |   6 - 8   |       |        T7385 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti IV     |                  439.592     |                  439.596+    |      5 | 3.5e+06   | D    |   236135.29       -    258877.08      | 3p6.4f                | 2F*        | 5/2  | 3p6.5d                | 2D         | 5/2  |   6 - 6   |       |        T2757 |         L11926  |
Ti IV     |                  439.7327    |                  439.731+    |     10 | 7.1e+07   | D    |   236142.30       -    258877.08      | 3p6.4f                | 2F*        | 7/2  | 3p6.5d                | 2D         | 5/2  |   8 - 6   |       |        T2757 |   L2753,L11926  |
Ti I      |                  439.7721    |                  439.77134   |     6q |           |      |    20126.062      -     42858.7661    | 3d2.(3F).4s.4p.(3P*)  | z 3D*      | 3    | 3d2.4s.(4F).4d        | e 5P       | 3    |   7 - 7   |       |              |         L10989  |
Ti II     |                  439.8292    |                  439.82893   |      7 | 1.91e+05  | C+   |     9872.899      -     32602.6265    | 3d2.(3P).4s           | b 4P       | 1/2  | 3d2.(3F).4p           | z 4D*      | 3/2  |   2 - 4   |       |        T7385 |            u37  |
Ti III    |                  439.8729    |                  439.873+    |      4 |           |      |   147939.47       -    170666.94      | 3p6.3d.5p             | 3D*        | 3    | 3p6.3d.5d             | 3P         | 2    |   7 - 5   |       |              |         L11926  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  439.97652   |                  439.976525  |    242 | 3.74e+06  | B+   |     9975.9994     -     32698.1022    | 3d3                   | a 2P       | 3/2  | 3d2.(3F).4p           | z 4D*      | 5/2  |   4 - 6   |       |        T7385 |            u37  |
Ti III    |                  440.0570    |                  440.055+    |      4 | 3.4e+07   | D    |   147212.77       -    169930.80      | 3p6.3d.5p             | 1D*        | 2    | 3p6.3d.6s             | 3D         | 2    |   5 - 5   |       |        T1216 |         L11926  |
Ti I      |                  440.0580    |                  440.05812   |     17 |           |      |    20209.447      -     42927.337     | 3d3.(2D2).4s          | b 1D       | 2    | 3d3.(2P).4p           | 1D*        | 2    |   5 - 5   |       |              |         L10989  |
Ti I      |                  440.0841    |                  440.08480   |     49 |           |      |    19937.855      -     42654.3674    | 3d2.(3F).4s.4p.(3P*)  | z 3D*      | 1    | 3d2.4s.(4F).4d        | 3D         | 1    |   3 - 3   |       |              |         L10989  |
Ti III    |                  440.253     |                  440.252+    |      1 |           |      |   147562.14       -    170270.02      | 3p6.3d.5p             | 3D*        | 1    | 3p6.3d.6s             | 1D         | 2    |   3 - 5   |       |              |         L11926  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti IV     |                  440.3451    |                  440.343+    |      9 | 7.5e+07   | D    |   236135.29       -    258838.48      | 3p6.4f                | 2F*        | 5/2  | 3p6.5d                | 2D         | 3/2  |   6 - 4   |       |        T2757 |   L2753,L11926  |
Ti I      |                  440.4275    |                  440.42696   |   340q |           |      |    18145.286      -     40844.151     | 3d3.(2P).4s           | b 3P       | 2    | 3d3.(4P).4p           | r 3D*      | 3    |   5 - 7   |       |              |         L10989  |
Ti I      |                  440.4389    |                  440.43895   |    400 |           |      |     8492.422      -     31190.669     | 3d2.4s2               | a 3P       | 1    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 2    |   3 - 5   |       |              |         L10989  |
Ti I      |                  440.4897    |                  440.48964   |    180 |           |      |    15156.802      -     37852.437     | 3d3.(2G).4s           | a 3G       | 4    | 3d3.(2D2).4p          | u 3F*      | 4    |   9 - 9   |       |              |         L10989  |
Ti I      |                  440.5680    |                  440.56820   |    130 |           |      |     8492.422      -     31184.010     | 3d2.4s2               | a 3P       | 1    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 1    |   3 - 3   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  440.6197    |                  440.619+    |      4 | 5.1e+07   | D    |   159991.54       -    182680.53      | 3p6.3d.4f             | 3P*        | 2    | 3p6.3d.(2D<5/2>).5g   | 2[3/2]     | 2    |   5 - 5   |       |        T1216 |         L11926  |
Ti III    |                  440.731     |                  440.731+    |      2 |           |      |   136339.74       -    159022.93      | 3p6.3d.4d             | 1G         | 4    | 3p6.3d.4f             | 3H*        | 4    |   9 - 9   |       |              |         L11926  |
Ti II     |                  440.7672    |                  440.767268  |      9 | 4.14e+05  | C+   |     9851.0145     -     32532.3542    | 3d3                   | a 2P       | 1/2  | 3d2.(3F).4p           | z 4D*      | 1/2  |   2 - 2   |       |        T7385 |            u37  |
Ti II     |                  440.87458   |                  440.87456   |     38 |           |      |    45908.6592     -     68584.4792    | 3d2.(1G).4p           | z 2H*      | 11/2 | 3d2.(3F).4d           | e 2H       | 11/2 |  12 - 12  |       |              |            u37  |
Ti II     |                  440.9235    |                  440.923536  |      4 | 1.30e+05  | C'   |    10024.8009     -     32698.1022    | 3d2.(3P).4s           | b 4P       | 5/2  | 3d2.(3F).4p           | z 4D*      | 5/2  |   6 - 6   |       |        T7385 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  440.9520    |                  440.951764  |      8 | 3.67e+05  | C+   |     9930.7766     -     32602.6265    | 3d2.(3P).4s           | b 4P       | 3/2  | 3d2.(3F).4p           | z 4D*      | 3/2  |   4 - 4   |       |        T7385 |            u37  |
Ti II     |                  441.10724   |                  441.10727   |     60 | 1.23e+07  | B+   |    24961.1910     -     47625.0485    | 3d.4s2                | c 2D       | 3/2  | 3d2.(1G).4p           | x 2F*      | 5/2  |   4 - 6   |       |        T7385 |            u37  |
Ti II     |                  441.1929    |                  441.19297   |      7 | 5.12e+05  | C+   |     9872.899      -     32532.3542    | 3d2.(3P).4s           | b 4P       | 1/2  | 3d2.(3F).4p           | z 4D*      | 1/2  |   2 - 2   |       |        T7385 |            u37  |
Ti II     |                  441.23305   |                  441.23307   |     23 |           |      |    45673.7641     -     68331.1599    | 3d2.(1G).4p           | z 2H*      | 9/2  | 3d2.(3F).4d           | e 2H       | 9/2  |  10 - 10  |       |              |            u37  |
Ti I      |                  441.2422    |                  441.24212   |     23 |           |      |     7255.355      -     29912.286     | 3d2.4s2               | a 1D       | 2    | 3d2.(3F).4s.4p.(1P*)  | w 3D*      | 3    |   5 - 7   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  441.4096    |                  441.40972   |      9 |           |      |    20006.039      -     42654.3674    | 3d2.(3F).4s.4p.(3P*)  | z 3D*      | 2    | 3d2.4s.(4F).4d        | 3D         | 1    |   5 - 3   |       |              |         L10989  |
Ti II     |                  441.4241    |                  441.424055  |      4 |           |      |    40798.4333     -     63446.0264    | 3d2.(3P).4p           | y 4D*      | 7/2  | 3d2.(3F).5s           | e 2F       | 7/2  |   8 - 8   |       |              |            u37  |
Ti III    |                  441.4489    |                  441.449+    |      6 |           |      |   134557.84       -    157204.16      | 3p6.3d.5s             | 1D         | 2    | 3p6.4s.4p             | 1P*        | 1    |   5 - 3   |       |              |         L11926  |
Ti I      |                  441.4923    |                  441.49191   |     20 |           |      |    20126.062      -     42770.1745    | 3d2.(3F).4s.4p.(3P*)  | z 3D*      | 3    | 3d2.4s.(4F).4d        | 3D         | 2    |   7 - 5   |       |              |         L10989  |
Ti I      |                  441.5565    |                  441.55660   |     21 |           |      |    19573.974      -     42214.7689    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 4    | 3d2.4s.(4F).4d        | 3H         | 4    |   9 - 9   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  441.6531    |                  441.65304   |    150 |           |      |    15108.111      -     37743.962     | 3d3.(2G).4s           | a 3G       | 3    | 3d3.(2D2).4p          | u 3F*      | 3    |   7 - 7   |       |              |         L10989  |
Ti I      |                  441.7274    |                  441.72734   |    720 | 3.6e+07   | D    |    15220.393      -     37852.437     | 3d3.(2G).4s           | a 3G       | 5    | 3d3.(2D2).4p          | u 3F*      | 4    |  11 - 9   |       |       T2773n |         L10989  |
Ti I      |                  441.7444    |                  441.74397   |     20 |           |      |    19421.580      -     42052.7717    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 3    | 3d2.4s.(4F).4d        | e 5D       | 3    |   7 - 7   |       |              |         L10989  |
Ti II     |                  441.77137   |                  441.77134   |    353 | 2.1e+06   | D    |     9395.8020     -     32025.5915    | 3d3                   | a 4P       | 3/2  | 3d2.(3F).4p           | z 2D*      | 5/2  |   4 - 6   |       |       T2403n |            u37  |
Ti II     |                  441.83313   |                  441.833089  |     37 | 9.26e+05  | B    |     9975.9994     -     32602.6265    | 3d3                   | a 2P       | 3/2  | 3d2.(3F).4p           | z 4D*      | 3/2  |   4 - 4   |       |        T7385 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  442.1451    |                  442.14526   |     32 |           |      |    19573.974      -     42184.6261    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 4    | 3d2.4s.(4F).4d        | e 5D       | 4    |   9 - 9   |       |              |         L10989  |
Ti I      |                  442.1752    |                  442.17518   |    200 |           |      |    18061.387      -     40670.509     | 3d3.(2P).4s           | b 3P       | 1    | 3d3.(4P).4p           | r 3D*      | 2    |   3 - 5   |       |              |         L10989  |
Ti II     |                  442.19384   |                  442.193780  |     32 | 1.85e+06  | B    |    16625.2441     -     39233.4153    | 3d2.(3P).4s           | b 2P       | 3/2  | 3d2.(1D).4p           | z 2P*      | 3/2  |   4 - 4   |       |        T7385 |            u37  |
Ti I      |                  442.2820    |                  442.28198   |    810 |           |      |     8602.3441     -     31206.007     | 3d2.4s2               | a 3P       | 2    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 3    |   5 - 7   |       |              |         L10989  |
Ti I      |                  442.4385    |                  442.43832   |     52 |           |      |    19573.974      -     42169.6496    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 4    | 3d2.4s.(4F).4d        | 3G         | 5    |   9 - 11  |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  442.4399    |                  442.440+    |      9 | 1.5e+07   | D    |   159991.54       -    182587.12      | 3p6.3d.4f             | 3P*        | 2    | 3p6.3d.(2D<5/2>).5g   | 2[5/2]     | 3    |   5 - 7   |       |        T1216 |         L11926  |
Ti I      |                  442.5824    |                  442.58230   |    140 |           |      |     8602.3441     -     31190.669     | 3d2.4s2               | a 3P       | 2    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 2    |   5 - 5   |       |              |         L10989  |
Ti I      |                  442.6055    |                  442.60513   |    480 |           |      |    15156.802      -     37743.962     | 3d3.(2G).4s           | a 3G       | 4    | 3d3.(2D2).4p          | u 3F*      | 3    |   9 - 7   |       |              |         L10989  |
Ti I      |                  442.7098    |                  442.70976   |   2900 |           |      |    12118.393      -     34700.215     | 3d2.4s2               | a 1G       | 4    | 3d3.(2G).4p           | z 1H*      | 5    |   9 - 11  |       |              |         L10989  |
Ti II     |                  442.788     |                  442.788119  |      : | 6.3e+04   | D    |    10024.8009     -     32602.6265    | 3d2.(3P).4s           | b 4P       | 5/2  | 3d2.(3F).4p           | z 4D*      | 3/2  |   6 - 4   |       |        T4502 |                 |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  442.8298    |                  442.831+    |      8 |           |      |   160104.61       -    182680.27      | 3p6.3d.4f             | 3P*        | 1    | 3p6.3d.(2D<5/2>).5g   | 2[3/2]     | 1    |   3 - 3   |       |              |         L11926  |
Ti III    |                  442.8298    |                  442.825+    |      8 |           |      |   160104.61       -    182680.53      | 3p6.3d.4f             | 3P*        | 1    | 3p6.3d.(2D<5/2>).5g   | 2[3/2]     | 2    |   3 - 5   |       |              |         L11926  |
Ti I      |                  443.0017    |                  443.00159   |     47 |           |      |    19421.580      -     41988.5259    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 3    | 3d2.4s.(4F).4d        | g 3F       | 3    |   7 - 7   |       |              |         L10989  |
Ti I      |                  443.0364    |                  443.03614   |   230* |           |      |    25643.701      -     48208.887     | 3d3.(4F).4p           | y 3D*      | 3    | 3d2.4p2               | 5F         | 3    |   7 - 7   |       |              |         L10989  |
Ti I      |                  443.0364    |                  443.03638   |   230* |           |      |    11639.8109     -     34204.985     | 3d3.(4F).4s           | b 3F       | 3    | 3d2.(1G).4s.4p.(3P*)  | v 3F*      | 4    |   7 - 9   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  443.0635    |                  443.063+    |      2 |           |      |   136339.74       -    158903.55      | 3p6.3d.4d             | 1G         | 4    | 3p6.3d.4f             | 3G*        | 5    |   9 - 11  |       |              |         L11926  |
Ti I      |                  443.1276    |                  443.12764   |     91 |           |      |    17995.487      -     40556.014     | 3d3.(2P).4s           | b 3P       | 0    | 3d3.(4P).4p           | r 3D*      | 1    |   1 - 3   |       |              |         L10989  |
Ti II     |                  443.210     |                  443.209604  |      : | 1.3e+06   | D    |     9975.9994     -     32532.3542    | 3d3                   | a 2P       | 3/2  | 3d2.(3F).4p           | z 4D*      | 1/2  |   4 - 2   |       |       T2403n |                 |
Ti I      |                  443.2592    |                  443.25893   |     42 |           |      |    19421.580      -     41975.4249    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 3    | 3d2.4s.(4F).4d        | 3G         | 4    |   7 - 9   |       |              |         L10989  |
Ti I      |                  443.3566    |                  443.35652   |     55 |           |      |    19322.984      -     41871.8642    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 2    | 3d2.4s.(4F).4d        | g 3F       | 2    |   5 - 5   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  443.3912    |                  443.392+    |     11 | 1.8e+08   | D    |   160054.90       -    182601.96      | 3p6.3d.4f             | 1H*        | 5    | 3p6.3d.(2D<5/2>).5g   | 2[13/2]    | 6    |  11 - 13  |       |        T1216 |   L3593,L11926  |
Ti I      |                  443.3964    |                  443.39654   |    210 |           |      |    11531.761      -     34078.606     | 3d3.(4F).4s           | b 3F       | 2    | 3d2.(1G).4s.4p.(3P*)  | v 3F*      | 3    |   5 - 7   |       |              |         L10989  |
Ti I      |                  443.4017    |                  443.40178   |    400 |           |      |    15108.111      -     37654.690     | 3d3.(2G).4s           | a 3G       | 3    | 3d3.(2D2).4p          | u 3F*      | 2    |   7 - 5   |       |              |         L10989  |
Ti I      |                  443.4366    |                  443.43682   |     26 |           |      |    19322.984      -     41867.7812    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 2    | 3d2.4s.(4F).4d        | 3G         | 3    |   5 - 7   |       |              |         L10989  |
Ti I      |                  443.6586    |                  443.65865   |    140 |           |      |    15156.802      -     37690.327     | 3d3.(2G).4s           | a 3G       | 4    | 3d3.(2G).4p           | v 3G*      | 5    |   9 - 11  |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  443.6675    |                  443.66740   |     45 |           |      |    19573.974      -     42107.0545    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 4    | 3d2.4s.(4F).4d        | g 3F       | 4    |   9 - 9   |       |              |         L10989  |
Ti I      |                  443.8221    |                  443.82217   |     48 |           |      |    18145.286      -     40670.509     | 3d3.(2P).4s           | b 3P       | 2    | 3d3.(4P).4p           | r 3D*      | 2    |   5 - 5   |       |              |         L10989  |
Ti III    |                  443.923     |                  443.923+    |      2 |           |      |   147749.89       -    170270.02      | 3p6.3d.5p             | 3D*        | 2    | 3p6.3d.6s             | 1D         | 2    |   5 - 5   |       |              |         L11926  |
Ti I      |                  444.0338    |                  444.03426   |   330q |           |      |    15108.111      -     37622.575     | 3d3.(2G).4s           | a 3G       | 3    | 3d.4s2.4p             | x 1F*      | 3    |   7 - 7   |       |              |         L10989  |
Ti III    |                  444.0657    |                  444.059+    |      4 | 1.2e+08   | D    |   160167.06       -    182680.27      | 3p6.3d.4f             | 3P*        | 0    | 3p6.3d.(2D<5/2>).5g   | 2[3/2]     | 1    |   1 - 3   |       |        T1216 |         L11926  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  444.1266    |                  444.12660   |    120 | 6.1e+06   | D    |    15108.111      -     37617.894     | 3d3.(2G).4s           | a 3G       | 3    | 3d3.(2G).4p           | v 3G*      | 4    |   7 - 9   |       |       T4401n |         L10989  |
Ti II     |                  444.17290   |                  444.17284   |     29 | 2.2e+05   | D    |     9518.1516     -     32025.5915    | 3d3                   | a 4P       | 5/2  | 3d2.(3F).4p           | z 2D*      | 5/2  |   6 - 6   |       |       T2403n |            u37  |
Ti III    |                  444.225     |                  444.224+    |      3 |           |      |   147749.89       -    170254.75      | 3p6.3d.5p             | 3D*        | 2    | 3p6.3d.6s             | 3D         | 3    |   5 - 7   |       |              |         L11926  |
Ti II     |                  444.38007   |                  444.380077  |   1460 | 1.08e+07  | A'   |     8710.5675     -     31207.5111    | 3d2.(1D).4s           | a 2D       | 3/2  | 3d2.(3F).4p           | z 2F*      | 5/2  |   4 - 6   |       |        T7385 |            u37  |
Ti I      |                  444.4258    |                  444.42584   |     53 |           |      |    18061.387      -     40556.014     | 3d3.(2P).4s           | b 3P       | 1    | 3d3.(4P).4p           | r 3D*      | 1    |   3 - 3   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  444.45546   |                  444.455415  |     38 | 3.9e+05   | D    |     8997.7874     -     31490.9177    | 3d3                   | a 2G       | 7/2  | 3d2.(3F).4p           | z 2F*      | 7/2  |   8 - 8   |       |        T4502 |            u37  |
Ti III    |                  444.6559    |                  444.655+    |      5 | 6.0e+07   | D    |   160104.61       -    182587.62      | 3p6.3d.4f             | 3P*        | 1    | 3p6.3d.(2D<5/2>).5g   | 2[5/2]     | 2    |   3 - 5   |       |        T1216 |         L11926  |
Ti I      |                  444.9143    |                  444.91425   |   2200 | 9.7e+07   | D    |    15220.393      -     37690.327     | 3d3.(2G).4s           | a 3G       | 5    | 3d3.(2G).4p           | v 3G*      | 5    |  11 - 11  |       |       T2773n |         L10989  |
Ti I      |                  444.9974    |                  444.99665   |     18 |           |      |    15156.802      -     37622.575     | 3d3.(2G).4s           | a 3G       | 4    | 3d.4s2.4p             | x 1F*      | 3    |   9 - 7   |       |              |         L10989  |
Ti II     |                  445.04822   |                  445.048208  |    230 | 1.70e+06  | A'   |     8744.3406     -     31207.5111    | 3d2.(1D).4s           | a 2D       | 5/2  | 3d2.(3F).4p           | z 2F*      | 5/2  |   6 - 6   |       |        T7385 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
