[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Co (all spectra): 2891 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 610000
Query NIST Bibliographic Databases for
Co (new window)
Co Energy Levels
Co Line Wavelengths and Classification
Co Transition Probabilities
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |                    Ritz    |            Rel. |    Aki    | Acc. |          Ei           Ek          |               Lower level               |                Upper level                 |  gi   gk  |   Type|         TP  |             Line  |
          |                 Wavelength |                 Wavelength |            Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-----------------------------------------|--------------------------------------------|           |       |        Ref. |             Ref.  |
          |                  Air (nm)  |                  Air (nm)  |            (?)  |           |      |                                   | Conf.                    | Term  | J    | Conf.                    | Term     | J    |           |       |             |                   |
Co II     |                246.00922   |                246.009230  |             370 | 1.5e+07   | D    |    70857.053    -    111493.638   | 3d7.(2P).4p              | z 1P* | 1    | 3d7.(2P).4d              | 3F       | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
Co II     |                246.02721   |                246.02714   |             170 | 2.9e+05   | E    |    64957.482    -    105591.110   | 3d7.(2G).4p              | z 1H* | 5    | 3d6.4s2                  | 1G1      | 4    |  11 - 9   |       |       T6999 |        L9429c118  |
Co I      |                            |                246.0800    |                 | 1.2e+07   | D    |     1809.33     -     42434.23    | 3p6.3d7.4s2              | a 4F  | 3/2  | 3p6.3d7.(4F).4s.4p.(1P*) | x 4F*    | 5/2  |   4 - 6   |       |       T4223 |                   |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                246.12765   |                246.127661  |            1600 | 9.e+06    | D    |    24411.479    -     65028.512   | 3d7.(4P).4s              | b 3P  | 0    | 3d7.(2P).4p              | z 3P*    | 1    |   1 - 3   |       |       T6999 |        L9429c118  |
Co II     |                246.19052   |                246.19044   |             180 | 1.6e+06   | D    |    72008.912    -    112615.589   | 3d7.(2H).4p              | y 3H* | 4    | 3d7.(4F).5d              | 5G       | 3    |   9 - 7   |       |       T6999 |        L9429c118  |
Co II     |                246.24543   |                246.24540   |            1000 | 2.2e+08   | D    |    70265.915    -    110863.529   | 3d7.(2P).4p              | y 3S* | 1    | 3d7.(2P).4d              | 3P       | 0    |   3 - 1   |       |       T6999 |        L9429c118  |
Co II     |                246.27024   |                246.270230  |            1400 | 1.6e+08   | D    |    70265.915    -    110859.436   | 3d7.(2P).4p              | y 3S* | 1    | 3d7.(2P).4d              | 3P       | 1    |   3 - 3   |       |       T6999 |        L9429c118  |
Co II     |                246.31672   |                246.316689  |             150 | 7.e+06    | D    |    50381.724    -     90967.590   | 3d7.(4F).4p              | z 3F* | 3    | 3d7.(4F).4d              | f 5F     | 2    |   7 - 5   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                246.3319    |                246.333102  |             820 | 6.e+05    | D    |    49348.304    -     89931.466   | 3d7.(4F).4p              | z 3G* | 4    | 3d7.(4F).4d              | f 5F     | 5    |   9 - 11  |       |       T6999 |        L4687c119  |
Co II     |                246.35587   |                246.35584   |             230 | 6.e+06    | D    |    71846.441    -    112425.857   | 3d7.(2D2).4p             | x 3P* | 2    | 3d7.(4F).5d              | 3D       | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                246.36171   |                246.361714  |             230 | 4.e+05    | E    |    11651.277    -     52229.725   | 3d8                      | a 1D  | 2    | 3d7.(4F).4p              | z 3D*    | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                246.36724   |                246.367288  |             580 | 3.8e+07   | D    |    73147.041    -    113724.572   | 3d7.(2H).4p              | y 1G* | 4    | 3d7.(2H).4d              | 3G       | 3    |   9 - 7   |       |       T6999 |        L9429c118  |
Co II     |                246.41991   |                246.419919  |           25000 | 6.0e+07   | B+   |     9812.860    -     50381.724   | 3d7.(4F).4s              | b 3F  | 4    | 3d7.(4F).4p              | z 3F*    | 3    |   9 - 7   |       |       T6854 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                246.61042   |                246.61024   |             220 | 3.7e+06   | D    |    72654.127    -    113191.686   | 3d7.(2D2).4p             | y 1D* | 2    |                          | 113191   | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
Co II     |                246.62219   |                246.622270  |             310 |           |      |    69637.023    -    110172.603   | 3d7.(2D2).4p             | w 3D* | 2    | 3d7.(4F).6s              | 3F       | 3    |   5 - 7   |       |             |        L9429c118  |
Co II     |                246.64011   |                246.640136  |             890 | 6.e+07    | D    |    51512.268    -     92044.913   | 3d7.(4F).4p              | z 3D* | 3    | 3d7.(4F).4d              | e 3D     | 2    |   7 - 5   |       |       T6999 |        L9429c118  |
Co II     |                246.70515   |                246.705139  |           61000 | 1.5e+08   | C+   |    24886.400    -     65408.365   | 3d7.(2P).4s              | c 3P  | 2    | 3d7.(2P).4p              | z 3P*    | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co I      |                            |                246.7685    |                 | 7.0e+06   | D    |     1406.84     -     41918.41    | 3p6.3d7.4s2              | a 4F  | 5/2  | 3p6.3d7.(4F).4s.4p.(1P*) | x 4F*    | 7/2  |   6 - 8   |       |       T4223 |                   |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                246.8732    |                246.874500  |             100 | 1.5e+06   | D    |    50914.325    -     91408.494   | 3d7.(4F).4p              | z 3F* | 2    | 3d7.(4F).4d              | e 3D     | 3    |   5 - 7   |       |       T6999 |        L4687c119  |
Co I      |                            |                247.0266    |                 | 1.5e+07   | D    |     3482.82     -     43952.06?   | 3p6.3d8.(3F).4s          | b 4F  | 9/2  | 3p6.3d7.(2G).4s.4p.(3P*) | w 4G*    | 11/2 |  10 - 12  |       |       T4223 |                   |
Co II     |                247.1130    |                247.113563  |             480 | 6.e+05    | E    |    27484.373    -     67939.370   | 3d7.(2D2).4s             | a 3D  | 3    | 3d7.(2P).4p              | x 3D*    | 2    |   7 - 5   |       |       T6999 |        L4687c119  |
Co II     |                247.16794   |                247.167918  |            1300 | 4.8e+07   | D    |    51512.268    -     91958.369   | 3d7.(4F).4p              | z 3D* | 3    | 3d7.(4F).4d              | e 5D     | 3    |   7 - 7   |       |       T6999 |        L9429c118  |
Co II     |                247.1766    |                247.17668   |              99 | 5.2e+06   | D    |    50914.325    -     91358.992   | 3d7.(4F).4p              | z 3F* | 2    | 3d7.(4F).4d              | f 5F     | 1    |   5 - 3   |       |       T6999 |        L4687c119  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                247.22311   |                247.223130  |             800 | 5.e+05    | E    |    65154.041    -    105591.110   | 3d7.(2G).4p              | y 3G* | 4    | 3d6.4s2                  | 1G1      | 4    |   9 - 9   |       |       T6999 |        L9429c118  |
Co II     |                247.25462   |                247.25490   |              92 | 5.2e+06   | D    |    72535.108    -    112966.982   | 3d7.(2D2).4p             | y 1F* | 3    | 3d7.(2H).4d              | 1F       | 3    |   7 - 7   |       |       T6999 |        L9429c118  |
Co II     |                247.34809   |                247.347604  |            400i | 1.1e+07   | D    |    51512.268    -     91928.989   | 3d7.(4F).4p              | z 3D* | 3    | 3d7.(4F).4d              | e 5G     | 2    |   7 - 5   |       |       T6999 |        L9429c118  |
Co II     |                247.53024   |                247.530236  |           13000 | 3.0e+08   | C+   |    74376.792    -    114763.695   | 3d7.(2H).4p              | y 1H* | 5    | 3d7.(2H).4d              | 1I       | 6    |  11 - 13  |       |       T6999 |        L9429c118  |
Co II     |                247.55948   |                247.559434  |              88 |           |      |    69059.933    -    109442.072   | 3d7.(2D2).4p             | w 3D* | 3    | 3d7.(4F).6s              | 5F       | 4    |   7 - 9   |       |             |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                247.60549   |                247.60525   |             520 | 4.e+05    | E    |    45972.036    -     86346.705   | 3d7.(4F).4p              | z 5F* | 3    | 3d7.(4F).5s              | e 3F     | 3    |   7 - 7   |       |       T6999 |        L9429c118  |
Co II     |                247.64483   |                247.644645  |    2900bl(Co I) | 8.e+06    | D    |    29268.777    -     69637.023   | 3d7.(2D2).4s             | a 3D  | 1    | 3d7.(2D2).4p             | w 3D*    | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
Co I      |                            |                247.6636    |                 | 2.2e+07   | D    |     3482.82     -     43847.98    | 3p6.3d8.(3F).4s          | b 4F  | 9/2  | 3p6.3d7.(2G).4s.4p.(3P*) | *        | 7/2  |  10 - 8   |       |       T4223 |                   |
Co II     |                247.73065   |                247.730652  |           24000 | 6.e+07    | D    |    27585.138    -     67939.370   | 3d7.(2P).4s              | a 1P  | 1    | 3d7.(2P).4p              | x 3D*    | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
Co II     |                247.81971   |                247.819698  |           20000 | 5.e+07    | D    |    25317.517    -     65657.249   | 3d7.(2P).4s              | c 3P  | 1    | 3d7.(4P).4p              | y 3P*    | 1    |   3 - 3   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                247.82945   |                247.829449  |            7300 | 1.7e+08   | D    |    24267.382    -     64605.527   | 3d7.(4P).4s              | b 3P  | 1    | 3d7.(2P).4p              | z 3P*    | 0    |   3 - 1   |       |       T6999 |        L9429c118  |
Co II     |                247.87105   |                247.87079   |           2300* | 2.3e+08   | C+   |    74522.916    -    114854.335   | 3d7.(2D2).4p             | y 1P* | 1    | 3d7.(2D2).4d             | 3D       | 1    |   3 - 3   |       |       T6999 |        L9429c118  |
Co II     |                247.87105   |                247.87094   |           2300* |           |      |    65408.365    -    105739.760   | 3d7.(2P).4p              | z 3P* | 2    | 3d7.(4P).4d              | 5F       | 1    |   5 - 3   |       |             |        L9429c118  |
Co II     |                247.90537   |                247.905359  |           16000 | 1.5e+08   | D    |    27585.138    -     67910.933   | 3d7.(2P).4s              | a 1P  | 1    | 3d7.(2P).4p              | 1S*      | 0    |   3 - 1   |       |       T6999 |        L9429c118  |
Co II     |                247.98515   |                247.98494   |             240 | 1.2e+07   | D    |    72654.127    -    112966.982   | 3d7.(2D2).4p             | y 1D* | 2    | 3d7.(2H).4d              | 1F       | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                248.0577    |                248.05881   |              65 |           |      |    27902.161    -     68203.012   | 3d7.(2H).4s              | a 3H  | 4    | 3d7.(2H).4p              | x 3G*    | 5    |   9 - 11  |       |             |        L4687c119  |
Co II     |                248.14542   |                248.14541   |             180 | 7.e+06    | D    |    73144.338    -    113431.126   | 3d7.(2D2).4p             | x 3P* | 1    | 3d7.(4F).5d              | 3P       | 1    |   3 - 3   |       |       T6999 |        L9429c118  |
Co II     |                248.16257   |                248.162717  |             260 | 3.6e+06   | D    |    45197.711    -     85481.689   | 3d7.(4F).4p              | z 5F* | 5    | 3d7.(4F).5s              | e 3F     | 4    |  11 - 9   |       |       T6999 |        L9429c118  |
Co II     |                248.28858   |                248.28847   |             330 | 2.1e+06   | D    |    72654.127    -    112917.704   | 3d7.(2D2).4p             | y 1D* | 2    | 3d7.(4F).5d              | 5G       | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                248.32658   |                248.32619   |             120 | 2.2e+06   | D    |    70265.915    -    110523.375   | 3d7.(2P).4p              | y 3S* | 1    | 3d7.(2P).4d              | 3D       | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                248.43855   |                248.438576  |            1700 | 7.e+06    | D    |    27585.138    -     67824.389   | 3d7.(2P).4s              | a 1P  | 1    | 3d7.(2P).4p              | x 3D*    | 1    |   3 - 3   |       |       T6999 |        L9429c118  |
Co II     |                248.4722    |                248.472343  |           1900d | 1.3e+06   | D    |    49697.683    -     89931.466   | 3d7.(4F).4p              | z 3F* | 4    | 3d7.(4F).4d              | f 5F     | 5    |   9 - 11  |       |       T6999 |        L4687c119  |
Co II     |                248.53592   |                248.535936  |            6400 | 7.e+06    | D+   |     9812.860    -     50036.348   | 3d7.(4F).4s              | b 3F  | 4    | 3d7.(4F).4p              | z 3G*    | 3    |   9 - 7   |       |       T6135 |        L9429c118  |
Co II     |                248.64408   |                248.644084  |           21000 | 6.2e+07   | B+   |    10708.331    -     50914.325   | 3d7.(4F).4s              | b 3F  | 3    | 3d7.(4F).4p              | z 3F*    | 2    |   7 - 5   |       |       T6854 |        L9429c118  |
Co II     |                248.6801    |                248.67981   |              76 | 2.8e+06   | D    |    67209.258    -    107409.476   | 3d7.(2P).4p              | z 1D* | 2    | 3d7.(4P).4d              | 3D       | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                248.71537   |                248.715352  |           19000 | 1.8e+08   | D    |    25317.517    -     65511.991   | 3d7.(2P).4s              | c 3P  | 1    | 3d7.(4P).4p              | y 3P*    | 0    |   3 - 1   |       |       T6999 |        L9429c118  |
Co II     |                248.74058   |                248.740516  |            2100 | 4.0e+06   | D    |    11321.860    -     51512.268   | 3d7.(4F).4s              | b 3F  | 2    | 3d7.(4F).4p              | z 3D*    | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
Co II     |                248.76908   |                248.768978  |             120 | 6.e+05    | E    |    68203.012    -    108388.822   | 3d7.(2H).4p              | x 3G* | 5    | 3d7.(2G).4d              | 3H       | 4    |  11 - 9   |       |       T6999 |        L9429c118  |
Co II     |                248.79064   |                248.790618  |            7900 | 1.9e+08   | C+   |    74376.792    -    114559.108   | 3d7.(2H).4p              | y 1H* | 5    | 3d7.(2H).4d              | 3H       | 5    |  11 - 11  |       |       T6999 |        L9429c118  |
Co II     |                249.03978   |                249.039803  |           24000 | 1.5e+08   | D    |    24886.400    -     65028.512   | 3d7.(2P).4s              | c 3P  | 2    | 3d7.(2P).4p              | z 3P*    | 1    |   5 - 3   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                249.11175   |                249.111776  |             600 | 5.2e+06   | D    |    24886.400    -     65016.915   | 3d7.(2P).4s              | c 3P  | 2    | 3d7.(2G).4p              | y 3F*    | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                249.18337   |                249.1836    |              75 | 3.3e+06   | D    |    70457.538    -    110576.48    | 3d7.(2D2).4p             | x 3F* | 3    | 3d7.(2P).4d              | 3D       | 3    |   7 - 7   |       |       T6999 |        L9429c118  |
Co II     |                249.28286   |                249.283116  |              93 | 1.2e+06   | D    |    45378.754    -     85481.689   | 3d7.(4F).4p              | z 5F* | 4    | 3d7.(4F).5s              | e 3F     | 4    |   9 - 9   |       |       T6999 |        L9429c118  |
Co II     |                249.35827   |                249.358271  |             750 | 2.0e+06   | D    |    25317.517    -     65408.365   | 3d7.(2P).4s              | c 3P  | 1    | 3d7.(2P).4p              | z 3P*    | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
Co II     |                249.37817   |                249.378215  |             750 | 4.3e+07   | D    |    52229.725    -     92317.368   | 3d7.(4F).4p              | z 3D* | 2    | 3d7.(4F).4d              | e 5D     | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                249.46974   |                249.46976   |             210 | 3.6e+07   | D    |    64605.527    -    104678.460   | 3d7.(2P).4p              | z 3P* | 0    | 3d7.(2P).5s              | 3P       | 1    |   1 - 3   |       |       T6999 |        L9429c118  |
Co II     |                249.62333   |                249.62322   |             240 | 1.0e+06   | E    |    29268.777    -     69317.077   | 3d7.(2D2).4s             | a 3D  | 1    | 3d7.(2D2).4p             | w 3D*    | 1    |   3 - 3   |       |       T6999 |        L9429c118  |
Co II     |                249.64597   |                249.64600   |            4500 | 5.2e+07   | D    |    73147.041    -    113191.686   | 3d7.(2H).4p              | y 1G* | 4    |                          | 113191   | 3    |   9 - 7   |       |       T6999 |        L9429c118  |
Co II     |                249.74838   |                249.748381  |           15000 | 3.6e+07   | D    |    24886.400    -     64914.630   | 3d7.(2P).4s              | c 3P  | 2    | 3d7.(4P).4p              | y 3P*    | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                249.75337   |                249.753385  |            2500 | 2.5e+06   | D    |    25147.233    -     65174.661   | 3d7.(2G).4s              | b 1G  | 4    | 3d7.(2G).4p              | y 3G*    | 3    |   9 - 7   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                249.76265   |                249.763095  |             100 | 1.8e+06   | D    |    46320.832    -     86346.705   | 3d7.(4F).4p              | z 5D* | 4    | 3d7.(4F).5s              | e 3F     | 3    |   9 - 7   |       |       T6999 |        L9429c118  |
Co II     |                249.88212   |                249.882120  |           84000 | 6.e+07    | D    |    25147.233    -     65154.041   | 3d7.(2G).4s              | b 1G  | 4    | 3d7.(2G).4p              | y 3G*    | 4    |   9 - 9   |       |       T6999 |        L9429c118  |
Co II     |                249.92510   |                249.925097  |             660 | 2.2e+07   | D    |    74376.792    -    114376.722   | 3d7.(2H).4p              | y 1H* | 5    | 3d7.(2H).4d              | 3I       | 5    |  11 - 11  |       |       T6999 |        L9429c118  |
Co II     |                250.18357   |                250.18365   |             240 |           |      |    73472.531    -    113431.126   | 3d7.(2D2).4p             | x 3P* | 0    | 3d7.(4F).5d              | 3P       | 1    |   1 - 3   |       |             |        L9429c118  |
Co II     |                250.20483   |                250.20483   |            1500 | 1.9e+08   | D    |    52684.634    -     92639.846   | 3d7.(4F).4p              | z 3D* | 1    | 3d7.(4F).4d              | e 3D     | 1    |   3 - 3   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                250.39181   |                250.39183   |             990 | 1.9e+07   | D    |    69317.077    -    109242.450   | 3d7.(2D2).4p             | w 3D* | 1    | 3d7.(2G).4d              | 3F       | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
Co I      |                250.452     |                250.4519    |             570 | 1.8e+07   | D    |     3482.82     -     43398.62    | 3p6.3d8.(3F).4s          | b 4F  | 9/2  | 3p6.3d7.(4P).4s.4p.(3P*) | w 4D*    | 7/2  |  10 - 8   |       |       T4223 |            L3475  |
Co II     |                250.4726    |                250.472574  |             84d | 2.1e+06   | D    |    51512.268    -     91424.773   | 3d7.(4F).4p              | z 3D* | 3    | 3d7.(4F).4d              | e 5P     | 2    |   7 - 5   |       |       T6999 |        L4687c119  |
Co II     |                250.5409    |                250.54452   |            250d | 8.e+05    | E    |    47039.105    -     86940.150   | 3d7.(4F).4p              | z 5D* | 3    | 3d7.(4F).5s              | e 3F     | 2    |   7 - 5   |       |       T6999 |        L4687c119  |
Co II     |                250.57478   |                250.574783  |            3300 | 1.8e+08   | C+   |    51512.268    -     91408.494   | 3d7.(4F).4p              | z 3D* | 3    | 3d7.(4F).4d              | e 3D     | 3    |   7 - 7   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                250.58863   |                250.588734  |             330 | 6.e+06    | D    |    46452.700    -     86346.705   | 3d7.(4F).4p              | z 5F* | 2    | 3d7.(4F).5s              | e 3F     | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
Co II     |                250.63727   |                250.63770   |             230 | 1.0e+06   | E    |    69356.240    -    109242.450   | 3d7.(2H).4p              | x 3G* | 3    | 3d7.(2G).4d              | 3F       | 2    |   7 - 5   |       |       T6999 |        L9429c118  |
Co II     |                250.64643   |                250.646420  |           78000 | 1.32e+08  | B+   |     9812.860    -     49697.683   | 3d7.(4F).4s              | b 3F  | 4    | 3d7.(4F).4p              | z 3F*    | 4    |   9 - 9   |       |       T6854 |        L9429c118  |
Co I      |                250.688     |                            |             360 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |            L3475  |
Co II     |                250.79628   |                250.796286  |            8300 | 1.1e+07   | D    |    11651.277    -     51512.268   | 3d8                      | a 1D  | 2    | 3d7.(4F).4p              | z 3D*    | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                251.00723   |                251.007215  |            5400 | 1.3e+07   | D    |    28111.872    -     67939.370   | 3d7.(2D2).4s             | a 3D  | 2    | 3d7.(2P).4p              | x 3D*    | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                251.05485   |                251.054854  |            5600 | 2.7e+08   | C+   |    73147.041    -    112966.982   | 3d7.(2H).4p              | y 1G* | 4    | 3d7.(2H).4d              | 1F       | 3    |   9 - 7   |       |       T6999 |        L9429c118  |
Co II     |                251.08481   |                251.084826  |            1200 | 1.0e+08   | D    |    52229.725    -     92044.913   | 3d7.(4F).4p              | z 3D* | 2    | 3d7.(4F).4d              | e 3D     | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co I      |                            |                251.1018    |                 | 9.2e+07   | C    |     3482.82     -     43295.32    | 3p6.3d8.(3F).4s          | b 4F  | 9/2  | 3p6.3d7.(2G).4s.4p.(3P*) | w 4F*    | 9/2  |  10 - 10  |       |       T4223 |                   |
Co II     |                251.11597   |                251.115972  |          230000 | 2.1e+08   | C+   |    25147.233    -     64957.482   | 3d7.(2G).4s              | b 1G  | 4    | 3d7.(2G).4p              | z 1H*    | 5    |   9 - 11  |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                251.20634   |                251.206351  |           14000 | 3.6e+07   | D    |    25861.322    -     65657.249   | 3d7.(2P).4s              | c 3P  | 0    | 3d7.(4P).4p              | y 3P*    | 1    |   1 - 3   |       |       T6999 |        L9429c118  |
Co II     |                251.2390    |                251.23904   |   4200bl(Co I): | 1.0e+07   | D    |    24074.420    -     63865.170   | 3d7.(4P).4s              | b 3P  | 2    | 3d7.(4P).4p              | y 3D*    | 1    |   5 - 3   |       |       T6999 |        L9429c119  |
Co II     |                251.25059   |                251.25078   |             260 | 4.7e+06   | D    |    45378.754    -     85167.645   | 3d7.(4F).4p              | z 5F* | 4    | 3d7.(4F).5s              | e 5F     | 3    |   9 - 7   |       |       T6999 |        L9429c118  |
Co II     |                251.34236   |                251.34252   |             120 | 4.2e+06   | D    |    67939.370    -    107713.738   | 3d7.(2P).4p              | x 3D* | 2    | 3d7.(2G).4d              | 3D       | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                251.43370   |                251.433818  |              92 |           |      |    69059.933    -    108819.860   | 3d7.(2D2).4p             | w 3D* | 3    | 3d7.(4F).6s              | 3F       | 4    |   7 - 9   |       |             |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                251.45392   |                251.453943  |             330 | 4.2e+06   | D    |    68843.428    -    108600.173   | 3d7.(2H).4p              | x 3G* | 4    | 3d7.(2G).4d              | 1H       | 5    |   9 - 11  |       |       T6999 |        L9429c118  |
Co II     |                251.62485   |                251.624815  |             130 | 6.e+06    | D    |    67209.258    -    106939.007   | 3d7.(2P).4p              | z 1D* | 2    | 3d7.(4P).4d              | 3D       | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
Co II     |                251.65538   |                251.655633  |             860 | 1.2e+06   | E    |    27484.373    -     67209.258   | 3d7.(2D2).4s             | a 3D  | 3    | 3d7.(2P).4p              | z 1D*    | 2    |   7 - 5   |       |       T6999 |        L9429c118  |
Co II     |                251.69572   |                251.69567   |             200 | 1.1e+07   | D    |    52684.634    -     92403.200   | 3d7.(4F).4p              | z 3D* | 1    | 3d7.(4F).4d              | e 5D     | 1    |   3 - 3   |       |       T6999 |        L9429c118  |
Co II     |                251.7348    |                251.734014  |            4700 | 2.2e+06   | D    |    28111.872    -     67824.389   | 3d7.(2D2).4s             | a 3D  | 2    | 3d7.(2P).4p              | x 3D*    | 1    |   5 - 3   |       |       T6999 |        L4687c119  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                251.74364   |                251.743656  |            8300 | 4.6e+07   | D    |    25317.517    -     65028.512   | 3d7.(2P).4s              | c 3P  | 1    | 3d7.(2P).4p              | z 3P*    | 1    |   3 - 3   |       |       T6999 |        L9429c118  |
Co I      |                251.787     |                            |             860 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |            L3475  |
Co II     |                251.81733   |                251.817201  |   1300bl(Co II) | 4.1e+06   | D    |    25317.517    -     65016.915   | 3d7.(2P).4s              | c 3P  | 1    | 3d7.(2G).4p              | y 3F*    | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
Co II     |                251.81797   |                251.81806   |    920bl(Co II) | 2.3e+07   | D    |    52229.725    -     91928.989   | 3d7.(4F).4p              | z 3D* | 2    | 3d7.(4F).4d              | e 5G     | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co II     |                251.83671   |                251.83659   |             150 | 3.7e+06   | D    |    72654.127    -    112350.469   | 3d7.(2D2).4p             | y 1D* | 2    | 3d7.(2P).4d              | 1D       | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                251.98227   |                251.982272  |           47000 | 1.09e+08  | B+   |    10708.331    -     50381.724   | 3d7.(4F).4s              | b 3F  | 3    | 3d7.(4F).4p              | z 3F*    | 3    |   7 - 7   |       |       T6854 |        L9429c118  |
Co II     |                252.02732   |                252.027194  |             120 | 6.e+06    | D    |    70857.053    -    110523.375   | 3d7.(2P).4p              | z 1P* | 1    | 3d7.(2P).4d              | 3D       | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
Co II     |                252.08242   |                252.08237   |             830 | 8.e+06    | D    |    31199.412    -     70857.053   | 3d7.(2D2).4s             | b 1D  | 2    | 3d7.(2P).4p              | z 1P*    | 1    |   5 - 3   |       |       T6999 |        L9429c118  |
Co I      |                252.136     |                252.1363    |            4300 | 3.0e+08   | D    |        0.00     -     39649.16    | 3p6.3d7.4s2              | a 4F  | 9/2  | 3p6.3d7.(4F).4s.4p.(1P*) | x 4D*    | 7/2  |  10 - 8   |       |       T4223 |            L3475  |
Co II     |                252.2415    |                252.240797  |           1600d | 5.e+06    | D    |    52684.634    -     92317.368   | 3d7.(4F).4p              | z 3D* | 1    | 3d7.(4F).4d              | e 5D     | 2    |   3 - 5   |       |       T6999 |        L4687c119  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                252.29565   |                252.29555   |          50000* | 1.1e+07   | D    |    45972.036    -     85596.170   | 3d7.(4F).4p              | z 5F* | 3    | 3d7.(4F).5s              | e 5F     | 2    |   7 - 5   |       |       T6999 |        L9429c118  |
